   9.95E+06 4.70E-06 4.02E-05 5.30E-07 8.54E-05 1.83E-06 5.26E-03 2.43E-04 9.54E-06 2.66E-06 2.06E-05 1.28E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 2.04E-09 1.60E-03 1.70E-04 1.25E-03 2.92E-03 3.83E-05 3.19E-14 3.69E-11
   3.50E+05 6.05E-09 1.76E-03 1.91E-04 1.36E-03 3.28E-03 4.27E-05 6.95E-14 1.10E-10
   6.50E+05 1.36E-08 1.67E-03 2.70E-04 2.42E-03 4.56E-03 3.96E-04 2.71E-03 7.98E-07
   9.50E+05 2.78E-08 1.86E-03 2.06E-04 1.44E-03 3.53E-03 4.60E-05 3.13E-13 5.57E-10
   1.25E+06 6.00E-08 1.86E-03 2.07E-04 1.44E-03 3.55E-03 4.65E-05 7.52E-13 1.37E-09
   1.55E+06 1.42E-07 1.86E-03 2.07E-04 1.45E-03 3.55E-03 4.73E-05 5.13E-12 3.64E-09
   1.85E+06 3.75E-07 1.86E-03 2.08E-04 1.47E-03 3.58E-03 5.02E-05 1.75E-10 1.03E-08
   2.15E+06 9.42E-07 1.86E-03 2.13E-04 1.54E-03 3.68E-03 5.81E-05 1.05E-08 2.74E-08
   2.45E+06 2.01E-06 1.88E-03 2.21E-04 1.68E-03 3.85E-03 7.60E-05 4.79E-07 6.12E-08
   2.75E+06 3.51E-06 1.90E-03 2.33E-04 1.88E-03 4.09E-03 1.11E-04 1.21E-05 1.10E-07
   3.05E+06 5.07E-06 1.91E-03 2.47E-04 2.12E-03 4.37E-03 1.73E-04 1.66E-04 1.64E-07
   3.35E+06 6.27E-06 1.92E-03 2.65E-04 2.33E-03 4.65E-03 2.57E-04 8.38E-04 2.11E-07
   3.65E+06 7.04E-06 1.93E-03 2.81E-04 2.46E-03 4.85E-03 3.24E-04 1.65E-03 2.50E-07
   3.95E+06 7.59E-06 1.93E-03 2.90E-04 2.53E-03 4.95E-03 3.63E-04 2.18E-03 2.86E-07
   4.25E+06 8.05E-06 1.93E-03 2.95E-04 2.57E-03 5.01E-03 3.84E-04 2.48E-03 3.24E-07
   4.55E+06 8.45E-06 1.93E-03 2.97E-04 2.59E-03 5.03E-03 3.94E-04 2.62E-03 3.65E-07
   4.85E+06 8.80E-06 1.93E-03 2.98E-04 2.60E-03 5.04E-03 3.99E-04 2.68E-03 4.07E-07
   5.15E+06 9.13E-06 1.93E-03 2.98E-04 2.61E-03 5.05E-03 4.00E-04 2.70E-03 4.51E-07
   5.45E+06 9.41E-06 1.93E-03 2.99E-04 2.61E-03 5.05E-03 4.01E-04 2.71E-03 4.93E-07
   5.75E+06 9.66E-06 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 5.32E-07
   6.05E+06 9.87E-06 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 5.68E-07
   6.35E+06 1.01E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 6.01E-07
   6.65E+06 1.02E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 6.33E-07
   6.95E+06 1.04E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 6.64E-07
   7.25E+06 1.05E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 6.92E-07
   7.55E+06 1.06E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.18E-07
   7.85E+06 1.07E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.41E-07
   8.15E+06 1.08E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.60E-07
   8.45E+06 1.08E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.76E-07
   8.75E+06 1.09E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.87E-07
   9.05E+06 1.09E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.95E-07
   9.35E+06 1.09E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.99E-07
   9.65E+06 1.09E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 8.01E-07
   9.95E+06 1.09E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 8.02E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.23E-02 2.04E-05 8.51E-04 2.81E-09 4.02E-09 5.36E-05 4.54E-07 4.72E-12
   3.50E+05 2.27E-02 2.34E-05 9.66E-04 9.41E-09 1.34E-08 6.71E-05 5.20E-07 1.61E-11
   6.50E+05 2.25E-02 3.13E-04 3.15E-03 2.30E-08 3.29E-08 7.69E-05 5.74E-07 4.04E-11
   9.50E+05 2.27E-02 2.61E-05 1.05E-03 4.82E-08 7.08E-08 8.42E-05 6.23E-07 9.39E-11
   1.25E+06 2.27E-02 2.68E-05 1.05E-03 1.01E-07 1.57E-07 9.03E-05 6.69E-07 2.44E-10
   1.55E+06 2.26E-02 2.82E-05 1.06E-03 2.43E-07 4.03E-07 9.78E-05 7.09E-07 7.31E-10
   1.85E+06 2.25E-02 3.25E-05 1.08E-03 7.26E-07 1.25E-06 1.13E-04 7.39E-07 2.48E-09
   2.15E+06 2.25E-02 4.33E-05 1.14E-03 2.23E-06 3.92E-06 1.43E-04 7.60E-07 8.20E-09
   2.45E+06 2.25E-02 6.51E-05 1.25E-03 6.02E-06 1.08E-05 1.97E-04 7.74E-07 2.32E-08
   2.75E+06 2.25E-02 1.01E-04 1.43E-03 1.32E-05 2.46E-05 2.89E-04 7.84E-07 5.23E-08
   3.05E+06 2.25E-02 1.53E-04 1.72E-03 2.28E-05 4.60E-05 4.31E-04 7.90E-07 9.39E-08
   3.35E+06 2.25E-02 2.15E-04 2.23E-03 3.21E-05 7.05E-05 6.00E-04 7.94E-07 1.39E-07
   3.65E+06 2.25E-02 2.62E-04 2.71E-03 3.86E-05 9.01E-05 7.38E-04 7.96E-07 1.78E-07
   3.95E+06 2.25E-02 2.90E-04 3.00E-03 4.28E-05 1.04E-04 8.34E-04 7.98E-07 2.14E-07
   4.25E+06 2.25E-02 3.04E-04 3.17E-03 4.56E-05 1.14E-04 8.99E-04 7.99E-07 2.51E-07
   4.55E+06 2.25E-02 3.11E-04 3.24E-03 4.75E-05 1.20E-04 9.35E-04 8.00E-07 2.88E-07
   4.85E+06 2.25E-02 3.14E-04 3.28E-03 4.88E-05 1.25E-04 9.52E-04 8.00E-07 3.27E-07
   5.15E+06 2.25E-02 3.16E-04 3.29E-03 4.98E-05 1.27E-04 9.59E-04 8.01E-07 3.68E-07
   5.45E+06 2.25E-02 3.16E-04 3.29E-03 5.07E-05 1.29E-04 9.62E-04 8.01E-07 4.11E-07
   5.75E+06 2.25E-02 3.16E-04 3.29E-03 5.16E-05 1.31E-04 9.63E-04 8.01E-07 4.53E-07
   6.05E+06 2.25E-02 3.16E-04 3.29E-03 5.28E-05 1.32E-04 9.63E-04 8.01E-07 4.94E-07
   6.35E+06 2.25E-02 3.16E-04 3.29E-03 5.40E-05 1.33E-04 9.64E-04 8.01E-07 5.33E-07
   6.65E+06 2.25E-02 3.16E-04 3.29E-03 5.52E-05 1.34E-04 9.64E-04 8.01E-07 5.69E-07
   6.95E+06 2.25E-02 3.16E-04 3.30E-03 5.63E-05 1.35E-04 9.64E-04 8.01E-07 6.03E-07
   7.25E+06 2.25E-02 3.16E-04 3.30E-03 5.72E-05 1.35E-04 9.64E-04 8.01E-07 6.36E-07
   7.55E+06 2.25E-02 3.16E-04 3.30E-03 5.79E-05 1.36E-04 9.64E-04 8.01E-07 6.66E-07
   7.85E+06 2.25E-02 3.16E-04 3.30E-03 5.84E-05 1.36E-04 9.64E-04 8.01E-07 6.95E-07
   8.15E+06 2.25E-02 3.16E-04 3.30E-03 5.88E-05 1.36E-04 9.64E-04 8.01E-07 7.20E-07
   8.45E+06 2.25E-02 3.16E-04 3.30E-03 5.91E-05 1.36E-04 9.64E-04 8.01E-07 7.44E-07
   8.75E+06 2.25E-02 3.16E-04 3.30E-03 5.93E-05 1.37E-04 9.64E-04 8.01E-07 7.63E-07
   9.05E+06 2.25E-02 3.16E-04 3.30E-03 5.95E-05 1.37E-04 9.64E-04 8.01E-07 7.78E-07
   9.35E+06 2.25E-02 3.16E-04 3.30E-03 5.97E-05 1.37E-04 9.64E-04 8.01E-07 7.88E-07
   9.65E+06 2.25E-02 3.16E-04 3.30E-03 5.98E-05 1.37E-04 9.64E-04 8.01E-07 7.94E-07
   9.95E+06 2.25E-02 3.16E-04 3.30E-03 5.99E-05 1.37E-04 9.64E-04 8.01E-07 7.98E-07
 N =  92  EMAX = 3.61E-04 FOR HSO     AT Z = 1.95E+06 U = 1.43E-21 RHS = 5.16E-25  DT = 3.59E+17  TIME = 5.00E+17
 
 BEFOREOUT
 N=                    92 NN=                 10000 SN=  0.000000000000000E+000 
 NS=                     0

 TIME = 0.5000E+18     TIMEY =   1.5855E+10 YEARS

 NPHOT =168

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 1.51E-10 3.03E-16 1.13E-02 2.98E-14 1.02E-11 1.14E-09 1.22E-08 5.60E-20 8.60E-07 2.60E-06 1.31E-07 1.09E-09
  1.50E+05 1.59E-10 4.28E-16 6.98E-03 3.45E-14 1.03E-11 1.22E-09 1.47E-08 6.27E-20 8.61E-07 2.60E-06 1.23E-07 1.12E-09
  2.50E+05 1.61E-10 6.27E-16 4.15E-03 3.97E-14 1.04E-11 1.27E-09 1.84E-08 7.02E-20 8.61E-07 2.59E-06 1.16E-07 1.10E-09
  3.50E+05 1.54E-10 9.23E-16 2.26E-03 4.39E-14 1.00E-11 1.23E-09 2.32E-08 7.58E-20 8.62E-07 2.59E-06 1.10E-07 1.01E-09
  5.50E+05 1.27E-10 2.03E-15 7.82E-04 5.53E-14 9.46E-12 9.94E-10 3.56E-08 9.52E-20 8.62E-07 2.58E-06 1.00E-07 7.41E-10
  7.50E+05 7.72E-11 4.01E-15 1.66E-04 5.34E-14 7.68E-12 6.91E-10 5.11E-08 9.13E-20 8.63E-07 2.58E-06 9.29E-08 4.77E-10
  9.50E+05 4.24E-11 7.02E-15 1.29E-05 5.40E-14 6.10E-12 4.69E-10 7.06E-08 8.93E-20 8.63E-07 2.58E-06 8.72E-08 2.76E-10
  1.15E+06 2.35E-11 1.64E-14 9.18E-07 7.10E-14 4.76E-12 2.65E-10 1.20E-07 1.15E-19 8.63E-07 2.57E-06 7.87E-08 1.18E-10
  1.35E+06 1.82E-11 8.90E-14 9.96E-07 9.38E-14 3.28E-12 7.78E-11 3.38E-07 1.51E-19 8.63E-07 2.53E-06 5.85E-08 5.40E-11
  1.55E+06 2.21E-11 4.38E-13 1.22E-06 1.68E-13 3.46E-12 4.72E-11 8.66E-07 2.22E-19 8.59E-07 2.42E-06 3.40E-08 5.30E-11
  1.75E+06 3.08E-11 1.69E-12 1.59E-06 3.17E-13 5.46E-12 6.70E-11 1.60E-06 3.83E-19 8.48E-07 2.24E-06 1.96E-08 7.17E-11
  1.95E+06 3.98E-11 5.10E-12 2.07E-06 6.03E-13 9.37E-12 1.16E-10 2.38E-06 8.45E-19 8.28E-07 2.01E-06 1.43E-08 8.46E-11
  2.15E+06 4.86E-11 1.30E-11 2.58E-06 1.21E-12 1.61E-11 1.99E-10 3.04E-06 2.33E-18 8.01E-07 1.77E-06 1.28E-08 8.92E-11
  2.35E+06 5.96E-11 3.09E-11 3.07E-06 2.50E-12 2.73E-11 3.11E-10 3.49E-06 7.88E-18 7.68E-07 1.53E-06 1.27E-08 9.17E-11
  2.55E+06 6.96E-11 6.96E-11 3.55E-06 5.31E-12 4.25E-11 3.95E-10 3.66E-06 3.07E-17 7.33E-07 1.31E-06 1.26E-08 8.50E-11
  2.75E+06 7.64E-11 1.52E-10 3.99E-06 1.14E-11 5.91E-11 3.86E-10 3.53E-06 1.36E-16 6.96E-07 1.11E-06 1.23E-08 6.93E-11
  2.95E+06 7.83E-11 3.23E-10 4.40E-06 2.42E-11 7.25E-11 2.91E-10 3.12E-06 6.69E-16 6.63E-07 9.16E-07 1.16E-08 4.91E-11
  3.15E+06 7.57E-11 6.84E-10 4.76E-06 5.02E-11 8.04E-11 1.81E-10 2.46E-06 3.53E-15 6.38E-07 7.48E-07 1.06E-08 3.10E-11
  3.35E+06 7.22E-11 1.43E-09 5.04E-06 9.26E-11 8.52E-11 1.10E-10 1.73E-06 1.76E-14 6.31E-07 6.06E-07 1.02E-08 1.99E-11
  3.55E+06 6.93E-11 2.80E-09 5.24E-06 1.39E-10 9.26E-11 7.84E-11 1.17E-06 6.98E-14 6.50E-07 4.93E-07 1.06E-08 1.53E-11
  3.75E+06 5.89E-11 4.76E-09 5.35E-06 1.82E-10 1.03E-10 6.86E-11 8.59E-07 2.04E-13 7.02E-07 4.12E-07 1.12E-08 1.25E-11
  3.95E+06 4.63E-11 7.26E-09 5.37E-06 2.24E-10 1.18E-10 6.81E-11 6.58E-07 4.92E-13 7.87E-07 3.56E-07 1.21E-08 1.04E-11
  4.15E+06 3.53E-11 1.02E-08 5.33E-06 2.70E-10 1.36E-10 7.27E-11 5.04E-07 1.07E-12 8.98E-07 3.15E-07 1.40E-08 8.64E-12
  4.35E+06 2.73E-11 1.36E-08 5.26E-06 3.26E-10 1.61E-10 8.12E-11 3.72E-07 2.24E-12 1.03E-06 2.83E-07 1.71E-08 7.23E-12
  4.55E+06 2.12E-11 1.73E-08 5.15E-06 4.03E-10 1.97E-10 9.59E-11 2.64E-07 4.64E-12 1.18E-06 2.54E-07 2.17E-08 5.98E-12
  4.75E+06 1.64E-11 2.09E-08 5.02E-06 5.13E-10 2.50E-10 1.21E-10 1.82E-07 9.53E-12 1.36E-06 2.28E-07 2.85E-08 4.80E-12
  4.95E+06 1.46E-11 2.45E-08 4.87E-06 6.76E-10 3.29E-10 1.64E-10 1.22E-07 1.97E-11 1.55E-06 2.01E-07 3.96E-08 3.70E-12
  5.15E+06 2.15E-11 2.77E-08 4.70E-06 9.45E-10 4.62E-10 2.41E-10 7.65E-08 4.25E-11 1.77E-06 1.74E-07 5.90E-08 2.82E-12
  5.35E+06 4.26E-11 3.01E-08 4.50E-06 1.41E-09 6.88E-10 3.91E-10 4.59E-08 9.46E-11 2.01E-06 1.46E-07 9.13E-08 2.10E-12
  5.55E+06 7.66E-11 3.28E-08 4.28E-06 2.14E-09 1.05E-09 6.51E-10 2.75E-08 2.17E-10 2.28E-06 1.18E-07 1.43E-07 1.54E-12
  5.75E+06 1.15E-10 3.74E-08 4.03E-06 3.19E-09 1.55E-09 1.03E-09 1.71E-08 5.09E-10 2.56E-06 9.22E-08 2.21E-07 1.09E-12
  5.95E+06 1.48E-10 4.52E-08 3.75E-06 4.56E-09 2.17E-09 1.48E-09 1.12E-08 1.20E-09 2.87E-06 7.01E-08 3.35E-07 7.54E-13
  6.15E+06 1.71E-10 5.85E-08 3.44E-06 6.23E-09 2.86E-09 1.85E-09 7.43E-09 2.92E-09 3.21E-06 5.22E-08 4.94E-07 5.17E-13
  6.35E+06 1.84E-10 7.99E-08 3.10E-06 8.11E-09 3.52E-09 2.06E-09 5.15E-09 6.99E-09 3.55E-06 3.85E-08 7.12E-07 3.39E-13
  6.55E+06 1.90E-10 1.15E-07 2.75E-06 1.01E-08 4.01E-09 2.01E-09 3.71E-09 1.65E-08 3.90E-06 2.85E-08 1.00E-06 2.08E-13
  6.75E+06 1.90E-10 1.74E-07 2.40E-06 1.19E-08 4.26E-09 1.77E-09 2.74E-09 3.86E-08 4.25E-06 2.12E-08 1.39E-06 1.16E-13
  6.95E+06 1.71E-10 2.54E-07 2.05E-06 1.77E-08 5.13E-09 1.48E-09 1.82E-09 1.09E-07 4.55E-06 1.60E-08 1.87E-06 5.57E-14
  7.15E+06 2.05E-10 5.70E-06 1.64E-06 3.27E-09 1.21E-09 5.49E-10 1.17E-08 5.94E-07 4.72E-06 1.23E-08 2.50E-06 1.81E-14
  7.35E+06 8.99E-11 4.81E-05 1.27E-06 7.99E-10 2.26E-10 1.59E-10 3.98E-08 1.21E-06 4.76E-06 9.61E-09 3.17E-06 6.14E-15
  7.55E+06 3.24E-11 1.69E-04 9.70E-07 3.76E-10 6.83E-11 4.45E-11 7.04E-08 1.76E-06 4.77E-06 7.41E-09 3.91E-06 2.08E-15
  7.75E+06 1.52E-11 4.09E-04 7.30E-07 2.15E-10 2.54E-11 1.20E-11 9.48E-08 2.20E-06 4.77E-06 5.68E-09 4.71E-06 7.07E-16
  7.95E+06 8.97E-12 8.05E-04 5.43E-07 1.34E-10 1.08E-11 3.11E-12 1.13E-07 2.54E-06 4.77E-06 4.32E-09 5.59E-06 2.40E-16
  8.15E+06 6.55E-12 1.38E-03 4.01E-07 8.58E-11 4.97E-12 8.08E-13 1.26E-07 2.79E-06 4.76E-06 3.28E-09 6.54E-06 8.15E-17
  8.35E+06 5.25E-12 2.18E-03 2.94E-07 5.38E-11 2.40E-12 2.13E-13 1.27E-07 2.98E-06 4.76E-06 2.50E-09 7.58E-06 2.80E-17
  8.55E+06 4.51E-12 3.21E-03 2.15E-07 3.24E-11 1.20E-12 5.76E-14 1.17E-07 3.11E-06 4.75E-06 1.90E-09 8.74E-06 9.68E-18
  8.75E+06 3.54E-12 4.53E-03 1.57E-07 1.80E-11 5.97E-13 1.59E-14 8.99E-08 3.21E-06 4.75E-06 1.46E-09 1.00E-05 3.40E-18
  8.95E+06 2.87E-12 6.16E-03 1.14E-07 9.68E-12 3.03E-13 4.47E-15 6.43E-08 3.29E-06 4.74E-06 1.13E-09 1.15E-05 1.21E-18
  9.15E+06 2.15E-12 8.13E-03 8.33E-08 4.91E-12 1.54E-13 1.28E-15 4.01E-08 3.34E-06 4.73E-06 8.78E-10 1.31E-05 4.33E-19
  9.35E+06 1.70E-12 1.04E-02 6.12E-08 2.47E-12 7.93E-14 3.75E-16 2.42E-08 3.38E-06 4.71E-06 6.92E-10 1.48E-05 1.58E-19
  9.55E+06 1.40E-12 1.30E-02 4.58E-08 1.24E-12 4.15E-14 1.14E-16 1.41E-08 3.40E-06 4.69E-06 5.56E-10 1.66E-05 5.93E-20
  9.75E+06 1.20E-12 1.59E-02 3.56E-08 6.28E-13 2.20E-14 3.73E-17 7.78E-09 3.41E-06 4.65E-06 4.61E-10 1.84E-05 2.38E-20
  9.95E+06 1.05E-12 1.90E-02 2.96E-08 3.42E-13 1.17E-14 1.72E-17 4.14E-09 3.39E-06 4.58E-06 3.99E-10 2.01E-05 1.27E-20
     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  

 TP, TL
           9.12E+10 2.36E+15 3.12E+11 3.36E+12 2.93E+12 1.01E+11 2.36E+15 2.52E+12 4.49E+10 0.00E+00 1.07E+11 1.04E+11
           9.04E+10 2.36E+15 1.68E+11 3.36E+12 2.93E+12 9.57E+10 2.36E+15 2.52E+12 3.76E+10 1.14E+11 3.28E+11 9.85E+10

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 6.74E-12 7.97E-08 1.70E-12 4.49E-12 5.66E-15 1.73E-11 9.26E-14 1.53E-15 5.09E-18 2.81E-23 5.00E-10 5.69E-14
  1.50E+05 6.32E-12 7.96E-08 2.18E-12 5.23E-12 7.51E-15 2.62E-11 2.43E-13 1.66E-15 1.04E-17 5.94E-23 4.92E-10 5.90E-14
  2.50E+05 5.83E-12 7.96E-08 2.76E-12 6.12E-12 9.73E-15 3.73E-11 6.57E-13 1.87E-15 2.31E-17 1.46E-22 4.85E-10 6.28E-14
  3.50E+05 5.14E-12 7.95E-08 3.46E-12 7.06E-12 1.20E-14 4.81E-11 1.76E-12 2.06E-15 5.42E-17 4.04E-22 4.77E-10 6.84E-14
  5.50E+05 4.21E-12 7.94E-08 4.91E-12 8.61E-12 1.62E-14 6.29E-11 7.88E-12 2.39E-15 2.21E-16 4.35E-21 4.62E-10 1.19E-13
  7.50E+05 2.97E-12 7.93E-08 4.19E-12 5.66E-12 1.03E-14 6.37E-11 2.37E-11 1.55E-15 4.30E-16 7.74E-20 4.53E-10 1.67E-13
  9.50E+05 1.71E-12 7.91E-08 4.00E-12 3.68E-12 8.08E-15 6.14E-11 3.32E-11 1.08E-15 1.30E-15 1.83E-18 4.50E-10 1.82E-13
  1.15E+06 9.49E-13 7.86E-08 6.74E-12 4.87E-12 1.35E-14 6.71E-11 3.13E-11 1.56E-15 3.68E-15 3.26E-17 4.45E-10 2.78E-13
  1.35E+06 1.11E-12 7.61E-08 8.46E-12 1.06E-11 1.34E-14 1.08E-10 2.86E-11 5.91E-15 2.14E-14 5.54E-16 4.23E-10 7.40E-13
  1.55E+06 1.70E-12 6.93E-08 1.03E-11 2.28E-11 1.73E-14 2.10E-10 3.35E-11 3.31E-14 1.75E-13 1.12E-14 3.72E-10 3.32E-12
  1.75E+06 2.58E-12 5.80E-08 1.45E-11 4.67E-11 2.50E-14 3.48E-10 5.03E-11 1.02E-13 7.02E-13 4.60E-14 2.98E-10 1.07E-11
  1.95E+06 3.15E-12 4.45E-08 2.41E-11 8.78E-11 4.40E-14 4.75E-10 7.19E-11 2.01E-13 1.56E-12 8.60E-14 2.21E-10 2.48E-11
  2.15E+06 3.50E-12 3.18E-08 4.26E-11 1.45E-10 8.75E-14 5.56E-10 8.52E-11 2.98E-13 2.17E-12 1.20E-13 1.56E-10 4.80E-11
  2.35E+06 4.14E-12 2.14E-08 7.35E-11 2.16E-10 1.73E-13 5.85E-10 8.18E-11 3.65E-13 2.07E-12 1.26E-13 1.05E-10 8.07E-11
  2.55E+06 4.98E-12 1.36E-08 1.22E-10 2.80E-10 3.32E-13 5.64E-10 6.05E-11 3.85E-13 1.42E-12 1.16E-13 6.77E-11 1.16E-10
  2.75E+06 6.07E-12 8.25E-09 1.88E-10 3.11E-10 6.01E-13 4.97E-10 3.37E-11 3.55E-13 7.17E-13 9.58E-14 4.14E-11 1.41E-10
  2.95E+06 7.35E-12 4.82E-09 2.72E-10 2.91E-10 1.01E-12 3.91E-10 1.40E-11 2.88E-13 2.68E-13 7.20E-14 2.37E-11 1.44E-10
  3.15E+06 8.65E-12 2.75E-09 3.64E-10 2.24E-10 1.54E-12 2.62E-10 4.38E-12 2.04E-13 7.26E-14 4.59E-14 1.27E-11 1.21E-10
  3.35E+06 9.97E-12 1.56E-09 4.47E-10 1.41E-10 1.87E-12 1.33E-10 1.14E-12 1.16E-13 1.31E-14 1.94E-14 6.38E-12 8.00E-11
  3.55E+06 1.15E-11 8.89E-10 4.71E-10 7.35E-11 1.54E-12 4.75E-11 2.85E-13 5.18E-14 1.59E-15 4.85E-15 3.17E-12 4.23E-11
  3.75E+06 1.15E-11 5.18E-10 4.29E-10 3.46E-11 1.06E-12 1.54E-11 7.93E-14 2.11E-14 1.82E-16 1.53E-15 1.68E-12 2.45E-11
  3.95E+06 1.03E-11 3.12E-10 3.63E-10 1.60E-11 6.83E-13 5.16E-12 2.47E-14 8.48E-15 2.21E-17 6.02E-16 9.96E-13 1.62E-11
  4.15E+06 8.60E-12 1.96E-10 3.00E-10 7.73E-12 4.33E-13 1.86E-12 8.62E-15 3.46E-15 3.00E-18 2.34E-16 6.58E-13 1.14E-11
  4.35E+06 7.17E-12 1.28E-10 2.50E-10 4.13E-12 2.69E-13 7.26E-13 3.35E-15 1.47E-15 4.61E-19 7.65E-17 4.75E-13 7.87E-12
  4.55E+06 5.85E-12 8.64E-11 2.14E-10 2.55E-12 1.70E-13 3.28E-13 1.52E-15 6.89E-16 8.78E-20 2.23E-17 3.66E-13 5.41E-12
  4.75E+06 4.55E-12 6.02E-11 1.89E-10 1.87E-12 1.14E-13 1.80E-13 8.43E-16 3.68E-16 2.25E-20 6.18E-18 2.96E-13 3.80E-12
  4.95E+06 3.35E-12 4.29E-11 1.73E-10 1.62E-12 8.09E-14 1.19E-13 5.62E-16 2.26E-16 7.68E-21 1.55E-18 2.49E-13 2.67E-12
  5.15E+06 2.45E-12 3.09E-11 1.64E-10 1.64E-12 5.99E-14 9.32E-14 4.39E-16 1.53E-16 3.21E-21 3.09E-19 2.14E-13 1.77E-12
  5.35E+06 1.72E-12 2.26E-11 1.60E-10 1.90E-12 4.82E-14 8.75E-14 4.07E-16 1.18E-16 1.71E-21 5.53E-20 1.89E-13 1.18E-12
  5.55E+06 1.18E-12 1.65E-11 1.57E-10 2.28E-12 4.01E-14 8.68E-14 3.95E-16 9.65E-17 1.00E-21 9.35E-21 1.70E-13 7.78E-13
  5.75E+06 8.05E-13 1.19E-11 1.57E-10 2.60E-12 3.27E-14 8.00E-14 3.53E-16 7.83E-17 5.44E-22 1.59E-21 1.55E-13 4.94E-13
  5.95E+06 5.41E-13 8.43E-12 1.56E-10 2.69E-12 2.55E-14 6.40E-14 2.74E-16 5.87E-17 2.45E-22 2.81E-22 1.45E-13 3.00E-13
  6.15E+06 3.86E-13 5.76E-12 1.56E-10 2.42E-12 1.81E-14 4.19E-14 1.72E-16 3.69E-17 7.76E-23 4.99E-23 1.36E-13 1.69E-13
  6.35E+06 2.71E-13 3.77E-12 1.55E-10 1.91E-12 1.22E-14 2.32E-14 9.01E-17 2.01E-17 1.88E-23 9.75E-24 1.30E-13 9.22E-14
  6.55E+06 1.84E-13 2.32E-12 1.53E-10 1.30E-12 7.83E-15 1.09E-14 3.89E-17 9.56E-18 3.50E-24 2.04E-24 1.26E-13 4.82E-14
  6.75E+06 1.17E-13 1.29E-12 1.50E-10 7.64E-13 4.74E-15 4.43E-15 1.39E-17 4.02E-18 5.12E-25 4.34E-25 1.22E-13 2.38E-14
  6.95E+06 6.69E-14 6.00E-13 1.45E-10 4.24E-13 3.49E-15 1.71E-15 4.57E-18 1.68E-18 6.68E-26 1.21E-25 1.20E-13 1.34E-14
  7.15E+06 1.44E-14 1.88E-13 1.39E-10 1.40E-14 3.97E-16 3.47E-16 3.56E-19 1.82E-19 3.47E-27 2.11E-27 1.18E-13 4.43E-16
  7.35E+06 7.23E-15 4.72E-14 1.31E-10 1.16E-15 4.30E-17 7.08E-17 2.40E-20 1.47E-20 1.66E-28 4.08E-28 1.16E-13 3.15E-18
  7.55E+06 5.32E-15 1.12E-14 1.22E-10 5.71E-16 9.44E-18 1.44E-17 1.64E-21 5.44E-21 7.99E-30 1.36E-28 1.14E-13 1.87E-19
  7.75E+06 4.56E-15 2.86E-15 1.11E-10 3.72E-16 2.57E-18 2.92E-18 1.14E-22 2.60E-21 3.89E-31 4.31E-29 1.12E-13 2.25E-20
  7.95E+06 4.20E-15 8.47E-16 1.00E-10 2.47E-16 7.70E-19 5.89E-19 8.11E-24 1.28E-21 1.96E-32 1.38E-29 1.10E-13 3.80E-21
  8.15E+06 4.01E-15 3.20E-16 8.93E-11 1.64E-16 2.48E-19 1.18E-19 6.14E-25 6.43E-22 1.13E-33 4.65E-30 1.08E-13 8.35E-22
  8.35E+06 3.91E-15 1.74E-16 7.86E-11 1.07E-16 7.64E-20 2.39E-20 5.34E-26 3.15E-22 8.91E-35 1.38E-30 1.06E-13 1.98E-22
