   7.55E+06 3.72E-06 4.01E-05 4.99E-07 8.19E-05 1.56E-06 5.27E-03 2.40E-04 9.15E-06 2.45E-06 1.96E-05 1.08E-07
   7.85E+06 4.01E-06 4.02E-05 5.07E-07 8.27E-05 1.63E-06 5.27E-03 2.41E-04 9.26E-06 2.51E-06 1.99E-05 1.13E-07
   8.15E+06 4.20E-06 4.02E-05 5.13E-07 8.34E-05 1.69E-06 5.27E-03 2.41E-04 9.35E-06 2.56E-06 2.01E-05 1.18E-07
   8.45E+06 4.34E-06 4.02E-05 5.18E-07 8.40E-05 1.74E-06 5.27E-03 2.42E-04 9.42E-06 2.60E-06 2.03E-05 1.21E-07
   8.75E+06 4.45E-06 4.02E-05 5.23E-07 8.45E-05 1.77E-06 5.27E-03 2.42E-04 9.47E-06 2.63E-06 2.05E-05 1.24E-07
   9.05E+06 4.53E-06 4.02E-05 5.26E-07 8.49E-05 1.80E-06 5.27E-03 2.42E-04 9.51E-06 2.65E-06 2.06E-05 1.26E-07
   9.35E+06 4.60E-06 4.02E-05 5.28E-07 8.51E-05 1.82E-06 5.27E-03 2.43E-04 9.52E-06 2.66E-06 2.06E-05 1.27E-07
   9.65E+06 4.66E-06 4.02E-05 5.29E-07 8.53E-05 1.83E-06 5.27E-03 2.43E-04 9.53E-06 2.66E-06 2.06E-05 1.27E-07
   9.95E+06 4.70E-06 4.02E-05 5.30E-07 8.54E-05 1.83E-06 5.27E-03 2.43E-04 9.54E-06 2.66E-06 2.06E-05 1.28E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 3.33E-09 1.61E-03 1.73E-04 1.26E-03 2.97E-03 3.92E-05 2.24E-13 5.99E-11
   3.50E+05 8.80E-09 1.77E-03 1.95E-04 1.37E-03 3.35E-03 4.39E-05 4.64E-13 1.59E-10
   6.50E+05 1.91E-08 1.67E-03 2.71E-04 2.42E-03 4.57E-03 3.96E-04 2.71E-03 7.98E-07
   9.50E+05 3.81E-08 1.87E-03 2.10E-04 1.45E-03 3.61E-03 4.74E-05 1.82E-12 7.55E-10
   1.25E+06 7.91E-08 1.88E-03 2.11E-04 1.45E-03 3.62E-03 4.80E-05 3.90E-12 1.78E-09
   1.55E+06 1.78E-07 1.87E-03 2.11E-04 1.46E-03 3.62E-03 4.89E-05 2.08E-11 4.51E-09
   1.85E+06 4.42E-07 1.87E-03 2.12E-04 1.49E-03 3.65E-03 5.21E-05 4.92E-10 1.21E-08
   2.15E+06 1.06E-06 1.88E-03 2.17E-04 1.56E-03 3.74E-03 6.08E-05 2.21E-08 3.07E-08
   2.45E+06 2.18E-06 1.89E-03 2.25E-04 1.71E-03 3.92E-03 8.05E-05 8.37E-07 6.64E-08
   2.75E+06 3.70E-06 1.91E-03 2.36E-04 1.91E-03 4.16E-03 1.19E-04 1.87E-05 1.17E-07
   3.05E+06 5.21E-06 1.92E-03 2.51E-04 2.15E-03 4.44E-03 1.84E-04 2.21E-04 1.69E-07
   3.35E+06 6.34E-06 1.93E-03 2.69E-04 2.35E-03 4.71E-03 2.66E-04 9.31E-04 2.14E-07
   3.65E+06 7.08E-06 1.94E-03 2.83E-04 2.47E-03 4.88E-03 3.28E-04 1.69E-03 2.53E-07
   3.95E+06 7.62E-06 1.94E-03 2.92E-04 2.54E-03 4.98E-03 3.64E-04 2.19E-03 2.90E-07
   4.25E+06 8.08E-06 1.94E-03 2.96E-04 2.57E-03 5.04E-03 3.85E-04 2.48E-03 3.29E-07
   4.55E+06 8.48E-06 1.94E-03 2.99E-04 2.60E-03 5.06E-03 3.95E-04 2.62E-03 3.71E-07
   4.85E+06 8.83E-06 1.94E-03 3.00E-04 2.61E-03 5.07E-03 3.99E-04 2.68E-03 4.13E-07
   5.15E+06 9.15E-06 1.94E-03 3.00E-04 2.61E-03 5.08E-03 4.01E-04 2.70E-03 4.56E-07
   5.45E+06 9.43E-06 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.02E-04 2.71E-03 4.97E-07
   5.75E+06 9.67E-06 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.02E-04 2.71E-03 5.35E-07
   6.05E+06 9.88E-06 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.02E-04 2.71E-03 5.70E-07
   6.35E+06 1.01E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.02E-04 2.71E-03 6.02E-07
   6.65E+06 1.02E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.02E-04 2.71E-03 6.34E-07
   6.95E+06 1.04E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.02E-04 2.71E-03 6.64E-07
   7.25E+06 1.05E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.02E-04 2.71E-03 6.92E-07
   7.55E+06 1.06E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.02E-04 2.71E-03 7.18E-07
   7.85E+06 1.07E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.02E-04 2.71E-03 7.41E-07
   8.15E+06 1.08E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.02E-04 2.71E-03 7.60E-07
   8.45E+06 1.08E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.03E-04 2.71E-03 7.76E-07
   8.75E+06 1.09E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.03E-04 2.71E-03 7.87E-07
   9.05E+06 1.09E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.03E-04 2.71E-03 7.95E-07
   9.35E+06 1.09E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.03E-04 2.71E-03 7.99E-07
   9.65E+06 1.09E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.03E-04 2.71E-03 8.01E-07
   9.95E+06 1.09E-05 1.94E-03 3.00E-04 2.62E-03 5.08E-03 4.03E-04 2.71E-03 8.02E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.23E-02 2.12E-05 8.75E-04 4.82E-09 6.92E-09 5.90E-05 4.54E-07 8.09E-12
   3.50E+05 2.27E-02 2.45E-05 9.94E-04 1.44E-08 2.06E-08 7.40E-05 5.20E-07 2.43E-11
   6.50E+05 2.25E-02 3.13E-04 3.16E-03 3.41E-08 4.90E-08 8.46E-05 5.74E-07 5.92E-11
   9.50E+05 2.28E-02 2.75E-05 1.08E-03 7.00E-08 1.03E-07 9.26E-05 6.23E-07 1.34E-10
   1.25E+06 2.27E-02 2.83E-05 1.08E-03 1.42E-07 2.19E-07 9.92E-05 6.69E-07 3.33E-10
   1.55E+06 2.26E-02 3.00E-05 1.09E-03 3.23E-07 5.32E-07 1.07E-04 7.09E-07 9.45E-10
   1.85E+06 2.25E-02 3.48E-05 1.11E-03 8.98E-07 1.54E-06 1.22E-04 7.39E-07 3.02E-09
   2.15E+06 2.25E-02 4.65E-05 1.17E-03 2.61E-06 4.57E-06 1.54E-04 7.60E-07 9.48E-09
   2.45E+06 2.25E-02 6.99E-05 1.28E-03 6.78E-06 1.22E-05 2.11E-04 7.74E-07 2.58E-08
   2.75E+06 2.25E-02 1.08E-04 1.47E-03 1.43E-05 2.69E-05 3.09E-04 7.84E-07 5.65E-08
   3.05E+06 2.25E-02 1.61E-04 1.79E-03 2.39E-05 4.88E-05 4.55E-04 7.90E-07 9.84E-08
   3.35E+06 2.25E-02 2.21E-04 2.29E-03 3.27E-05 7.25E-05 6.19E-04 7.94E-07 1.42E-07
   3.65E+06 2.25E-02 2.65E-04 2.74E-03 3.88E-05 9.10E-05 7.48E-04 7.96E-07 1.81E-07
   3.95E+06 2.25E-02 2.91E-04 3.02E-03 4.28E-05 1.04E-04 8.40E-04 7.98E-07 2.17E-07
   4.25E+06 2.25E-02 3.05E-04 3.18E-03 4.56E-05 1.14E-04 9.02E-04 7.99E-07 2.54E-07
   4.55E+06 2.25E-02 3.12E-04 3.26E-03 4.75E-05 1.20E-04 9.37E-04 8.00E-07 2.92E-07
   4.85E+06 2.25E-02 3.15E-04 3.29E-03 4.89E-05 1.25E-04 9.54E-04 8.00E-07 3.32E-07
   5.15E+06 2.25E-02 3.16E-04 3.30E-03 4.98E-05 1.27E-04 9.61E-04 8.01E-07 3.73E-07
   5.45E+06 2.25E-02 3.16E-04 3.30E-03 5.07E-05 1.29E-04 9.64E-04 8.01E-07 4.15E-07
   5.75E+06 2.25E-02 3.17E-04 3.30E-03 5.16E-05 1.31E-04 9.65E-04 8.01E-07 4.57E-07
   6.05E+06 2.25E-02 3.17E-04 3.31E-03 5.28E-05 1.32E-04 9.66E-04 8.01E-07 4.97E-07
   6.35E+06 2.25E-02 3.17E-04 3.31E-03 5.40E-05 1.33E-04 9.66E-04 8.01E-07 5.35E-07
   6.65E+06 2.25E-02 3.17E-04 3.31E-03 5.52E-05 1.34E-04 9.67E-04 8.01E-07 5.70E-07
   6.95E+06 2.25E-02 3.17E-04 3.31E-03 5.63E-05 1.35E-04 9.67E-04 8.01E-07 6.04E-07
   7.25E+06 2.25E-02 3.17E-04 3.31E-03 5.72E-05 1.35E-04 9.67E-04 8.01E-07 6.36E-07
   7.55E+06 2.25E-02 3.17E-04 3.31E-03 5.79E-05 1.36E-04 9.67E-04 8.01E-07 6.67E-07
   7.85E+06 2.25E-02 3.17E-04 3.31E-03 5.84E-05 1.36E-04 9.67E-04 8.01E-07 6.95E-07
   8.15E+06 2.25E-02 3.17E-04 3.31E-03 5.88E-05 1.36E-04 9.67E-04 8.01E-07 7.20E-07
   8.45E+06 2.25E-02 3.17E-04 3.31E-03 5.91E-05 1.36E-04 9.67E-04 8.01E-07 7.44E-07
   8.75E+06 2.25E-02 3.17E-04 3.31E-03 5.93E-05 1.37E-04 9.67E-04 8.01E-07 7.63E-07
   9.05E+06 2.25E-02 3.17E-04 3.31E-03 5.95E-05 1.37E-04 9.67E-04 8.01E-07 7.78E-07
   9.35E+06 2.25E-02 3.17E-04 3.31E-03 5.97E-05 1.37E-04 9.67E-04 8.01E-07 7.88E-07
   9.65E+06 2.25E-02 3.17E-04 3.31E-03 5.98E-05 1.37E-04 9.67E-04 8.01E-07 7.94E-07
   9.95E+06 2.25E-02 3.17E-04 3.31E-03 5.99E-05 1.37E-04 9.67E-04 8.01E-07 7.98E-07
 N =   1  EMAX = 2.22E-08 FOR O       AT Z = 1.50E+05 U = 3.61E-16 RHS = 8.01E-24  DT = 1.00E-07  TIME = 1.00E-08
 N =   4  EMAX = 2.06E-05 FOR O       AT Z = 1.50E+05 U = 3.61E-16 RHS = 7.44E-21  DT = 1.00E-04  TIME = 1.11E-05
 N =   7  EMAX = 9.69E-03 FOR CL      AT Z = 5.00E+04 U = 3.02E-18 RHS = 2.93E-20  DT = 1.00E-02  TIME = 6.11E-03
 N =  10  EMAX = 3.10E-02 FOR CL      AT Z = 5.00E+04 U = 3.18E-18 RHS = 9.87E-20  DT = 2.92E-02  TIME = 5.36E-02
 N =  13  EMAX = 3.22E-02 FOR CL      AT Z = 5.00E+04 U = 3.50E-18 RHS = 1.13E-19  DT = 6.43E-02  TIME = 1.70E-01
 N =  16  EMAX = 3.03E-02 FOR OH      AT Z = 5.00E+04 U = 3.33E-14 RHS = 1.01E-15  DT = 1.88E-01  TIME = 4.76E-01
 N =  19  EMAX = 3.71E-02 FOR HS      AT Z = 5.00E+04 U = 1.53E-17 RHS = 5.69E-19  DT = 4.13E-01  TIME = 1.23E+00
 N =  22  EMAX = 3.78E-02 FOR HS      AT Z = 5.00E+04 U = 1.73E-17 RHS = 6.53E-19  DT = 9.07E-01  TIME = 2.87E+00
 N =  25  EMAX = 1.26E-02 FOR HS      AT Z = 5.00E+04 U = 1.89E-17 RHS = 2.37E-19  DT = 3.06E+00  TIME = 7.18E+00
 N =  28  EMAX = 7.22E-03 FOR HNO2    AT Z = 5.00E+04 U = 6.38E-15 RHS = 4.61E-17  DT = 2.45E+01  TIME = 2.86E+01
 N =  31  EMAX = 2.58E-02 FOR HNO2    AT Z = 5.00E+04 U = 6.64E-15 RHS = 1.71E-16  DT = 8.27E+01  TIME = 1.45E+02
 N =  34  EMAX = 3.55E-02 FOR HNO2    AT Z = 5.00E+04 U = 7.28E-15 RHS = 2.59E-16  DT = 1.82E+02  TIME = 4.75E+02
 N =  37  EMAX = 2.48E-02 FOR HNO2    AT Z = 5.00E+04 U = 8.04E-15 RHS = 1.99E-16  DT = 4.60E+02  TIME = 1.20E+03
 N =  40  EMAX = 2.32E-02 FOR N2O     AT Z = 1.50E+05 U = 9.28E-08 RHS = 2.16E-09  DT = 1.55E+03  TIME = 3.39E+03
 N =  43  EMAX = 4.76E-02 FOR N2O     AT Z = 1.50E+05 U = 1.02E-07 RHS = 4.86E-09  DT = 3.41E+03  TIME = 9.59E+03
 N =  46  EMAX = 5.26E-02 FOR N2O     AT Z = 1.50E+05 U = 1.19E-07 RHS = 6.26E-09  DT = 4.54E+03  TIME = 2.09E+04
 N =  49  EMAX = 5.49E-02 FOR N2O     AT Z = 1.50E+05 U = 1.38E-07 RHS = 7.57E-09  DT = 7.15E+03  TIME = 3.69E+04
 N =  52  EMAX = 5.17E-02 FOR N2O     AT Z = 1.50E+05 U = 1.60E-07 RHS = 8.29E-09  DT = 1.12E+04  TIME = 6.22E+04
 N =  55  EMAX = 5.62E-02 FOR N2O     AT Z = 2.50E+05 U = 1.21E-07 RHS = 6.80E-09  DT = 1.77E+04  TIME = 1.04E+05
 N =  58  EMAX = 5.04E-02 FOR N2O     AT Z = 2.50E+05 U = 1.42E-07 RHS = 7.15E-09  DT = 2.35E+04  TIME = 1.63E+05
 N =  61  EMAX = 5.47E-02 FOR N2O     AT Z = 3.50E+05 U = 1.25E-07 RHS = 6.83E-09  DT = 3.70E+04  TIME = 2.50E+05
 N =  64  EMAX = 4.95E-02 FOR N2O     AT Z = 4.50E+05 U = 1.19E-07 RHS = 5.88E-09  DT = 5.82E+04  TIME = 3.73E+05
 N =  67  EMAX = 5.39E-02 FOR N2O     AT Z = 4.50E+05 U = 1.39E-07 RHS = 7.52E-09  DT = 7.75E+04  TIME = 5.66E+05
 N =  70  EMAX = 5.17E-02 FOR N2O     AT Z = 6.50E+05 U = 1.21E-07 RHS = 6.25E-09  DT = 1.03E+05  TIME = 8.22E+05
 N =  73  EMAX = 5.22E-02 FOR N2O     AT Z = 7.50E+05 U = 1.25E-07 RHS = 6.54E-09  DT = 1.37E+05  TIME = 1.16E+06
 N =  76  EMAX = 5.49E-02 FOR N2O     AT Z = 9.50E+05 U = 1.22E-07 RHS = 6.72E-09  DT = 1.83E+05  TIME = 1.62E+06
 N =  79  EMAX = 5.84E-02 FOR N2O     AT Z = 1.05E+06 U = 1.32E-07 RHS = 7.72E-09  DT = 2.43E+05  TIME = 2.22E+06
 N =  82  EMAX = 6.07E-02 FOR N2O     AT Z = 1.15E+06 U = 1.39E-07 RHS = 8.44E-09  DT = 3.24E+05  TIME = 3.03E+06
 N =  85  EMAX = 6.24E-02 FOR N2O     AT Z = 1.25E+06 U = 1.39E-07 RHS = 8.69E-09  DT = 4.31E+05  TIME = 4.10E+06
 N =  88  EMAX = 6.33E-02 FOR N2O     AT Z = 1.35E+06 U = 1.33E-07 RHS = 8.41E-09  DT = 5.74E+05  TIME = 5.53E+06
 N =  91  EMAX = 6.33E-02 FOR N2O     AT Z = 1.45E+06 U = 1.23E-07 RHS = 7.80E-09  DT = 7.64E+05  TIME = 7.43E+06
 N =  94  EMAX = 6.35E-02 FOR N2O     AT Z = 1.55E+06 U = 1.14E-07 RHS = 7.23E-09  DT = 1.02E+06  TIME = 9.95E+06
 N =  97  EMAX = 6.45E-02 FOR N2O     AT Z = 1.65E+06 U = 1.05E-07 RHS = 6.80E-09  DT = 1.35E+06  TIME = 1.33E+07
 N = 100  EMAX = 6.66E-02 FOR N2O     AT Z = 1.75E+06 U = 9.82E-08 RHS = 6.54E-09  DT = 1.80E+06  TIME = 1.78E+07
 N = 103  EMAX = 6.99E-02 FOR N2O     AT Z = 1.95E+06 U = 7.11E-08 RHS = 4.97E-09  DT = 2.40E+06  TIME = 2.38E+07
 N = 106  EMAX = 7.71E-02 FOR N2O     AT Z = 2.15E+06 U = 5.23E-08 RHS = 4.04E-09  DT = 3.19E+06  TIME = 3.17E+07
 N = 109  EMAX = 8.92E-02 FOR N2O     AT Z = 2.85E+06 U = 9.48E-09 RHS = 8.45E-10  DT = 4.25E+06  TIME = 4.22E+07
 N = 112  EMAX = 1.05E-01 FOR N2O     AT Z = 7.65E+06 U = 8.38E-15 RHS = 8.84E-16  DT = 5.14E+06  TIME = 5.63E+07
 N = 115  EMAX = 1.24E-01 FOR H2SO4   AT Z = 2.35E+06 U = 2.37E-15 RHS = 2.94E-16  DT = 5.65E+06  TIME = 7.27E+07
 N = 118  EMAX = 2.69E-01 FOR H2SO4   AT Z = 2.35E+06 U = 2.42E-15 RHS = 6.50E-16  DT = 5.59E+06  TIME = 9.08E+07
 N = 121  EMAX = 7.81E-02 FOR HOCL    AT Z = 1.75E+06 U = 4.13E-12 RHS =-3.22E-13  DT = 6.09E+06  TIME = 1.07E+08
 N = 124  EMAX = 8.46E-02 FOR HOCL    AT Z = 1.75E+06 U = 3.17E-12 RHS =-2.68E-13  DT = 8.11E+06  TIME = 1.27E+08
 N = 127  EMAX = 7.17E-02 FOR HOCL    AT Z = 1.75E+06 U = 2.38E-12 RHS =-1.71E-13  DT = 9.81E+06  TIME = 1.53E+08
 N = 130  EMAX = 7.66E-02 FOR HOCL    AT Z = 7.15E+06 U = 2.92E-16 RHS =-2.24E-17  DT = 1.31E+07  TIME = 1.86E+08
 N = 133  EMAX = 8.89E-02 FOR HOCL    AT Z = 7.15E+06 U = 2.27E-16 RHS =-2.02E-17  DT = 1.74E+07  TIME = 2.29E+08
 N = 136  EMAX = 9.16E-02 FOR HOCL    AT Z = 7.15E+06 U = 1.72E-16 RHS =-1.57E-17  DT = 2.31E+07  TIME = 2.86E+08
 N = 139  EMAX = 8.21E-02 FOR HOCL    AT Z = 7.15E+06 U = 1.31E-16 RHS =-1.07E-17  DT = 3.08E+07  TIME = 3.63E+08
 N = 142  EMAX = 6.41E-02 FOR H2SO4   AT Z = 2.35E+06 U = 3.74E-15 RHS = 2.39E-16  DT = 4.10E+07  TIME = 4.65E+08
 N = 145  EMAX = 4.84E-02 FOR H2SO4   AT Z = 2.35E+06 U = 3.99E-15 RHS = 1.93E-16  DT = 7.62E+07  TIME = 6.10E+08
 N = 148  EMAX = 3.40E-02 FOR H2SO4   AT Z = 2.35E+06 U = 4.19E-15 RHS = 1.42E-16  DT = 1.93E+08  TIME = 9.33E+08
 N = 151  EMAX = 1.32E-02 FOR H2SO4   AT Z = 2.35E+06 U = 4.33E-15 RHS = 5.70E-17  DT = 8.69E+08  TIME = 2.00E+09
 N = 154  EMAX = 2.08E-03 FOR H       AT Z = 3.15E+06 U = 2.69E-15 RHS =-5.61E-18  DT = 2.17E+11  TIME = 5.07E+10
 N = 157  EMAX = 5.29E-04 FOR H       AT Z = 3.15E+06 U = 2.69E-15 RHS =-1.42E-18  DT = 2.17E+14  TIME = 2.42E+13
 N = 160  EMAX = 1.23E-04 FOR H       AT Z = 3.15E+06 U = 2.69E-15 RHS =-3.31E-19  DT = 2.17E+17  TIME = 2.41E+16

Information on upper boundary conditions
BOVERH= 3.614E+13 VEFF(LH)=  4.878E+00 BOVERH2= 2.599E+13 VEFF(LH2)=  3.508E+00
BOVERCH4=  1.113E+13 VEFF(LCH4)=  1.502E+00 BOVERH2O-  1.073E+13 VEFF(LH2O)=  1.448E+00
VEFF(LO2)=  6.806E-01   VEFF(LCO2)=  4.230E-02


 PHOTOLYSIS RATES

     Z       PO2      PO2D     PCO2     PCO2D    PH2O     PO3      PO3D     PH2O2    PHCO     PH2      PHO2
   5.00E+04 8.07E-15 0.00E+00 1.40E-18 0.00E+00 2.80E-15 1.85E-04 8.01E-06 2.31E-06 8.28E-06 1.47E-05 5.70E-09
   3.50E+05 2.41E-14 0.00E+00 6.56E-18 0.00E+00 8.71E-15 1.97E-04 9.20E-06 2.82E-06 1.02E-05 1.78E-05 1.69E-08
   6.50E+05 5.94E-14 0.00E+00 7.21E-17 0.00E+00 2.43E-14 2.07E-04 9.37E-06 3.20E-06 1.17E-05 2.01E-05 4.03E-08
   9.50E+05 1.39E-13 0.00E+00 8.09E-16 0.00E+00 8.50E-14 2.16E-04 8.19E-06 3.51E-06 1.27E-05 2.20E-05 8.32E-08
   1.25E+06 3.65E-13 0.00E+00 6.18E-15 0.00E+00 3.97E-13 2.23E-04 7.51E-06 3.78E-06 1.37E-05 2.37E-05 1.69E-07
   1.55E+06 1.13E-12 0.00E+00 3.46E-14 0.00E+00 1.95E-12 2.31E-04 8.97E-06 4.08E-06 1.47E-05 2.52E-05 4.16E-07
   1.85E+06 4.09E-12 8.96-212 1.88E-13 4.30-211 1.10E-11 2.39E-04 1.49E-05 4.56E-06 1.63E-05 2.68E-05 1.38E-06
   2.15E+06 1.37E-11 1.82-139 8.80E-13 8.72-139 5.76E-11 2.49E-04 2.97E-05 5.43E-06 1.87E-05 2.85E-05 4.64E-06
   2.45E+06 3.73E-11 2.12E-93 3.12E-12 1.02E-92 2.33E-10 2.61E-04 6.52E-05 7.00E-06 2.19E-05 3.02E-05 1.35E-05
   2.75E+06 8.28E-11 4.93E-64 8.20E-12 2.37E-63 6.90E-10 2.76E-04 1.45E-04 9.71E-06 2.57E-05 3.20E-05 3.29E-05
   3.05E+06 1.56E-10 3.36E-45 1.68E-11 1.61E-44 1.60E-09 3.01E-04 3.29E-04 1.42E-05 2.98E-05 3.37E-05 6.94E-05
   3.35E+06 2.54E-10 4.91E-33 2.87E-11 2.36E-32 3.14E-09 3.53E-04 7.81E-04 2.10E-05 3.36E-05 3.53E-05 1.23E-04
   3.65E+06 3.55E-10 3.29E-25 4.38E-11 1.58E-24 5.67E-09 4.31E-04 1.48E-03 2.89E-05 3.62E-05 3.65E-05 1.78E-04
   3.95E+06 4.53E-10 4.48E-20 6.34E-11 2.15E-19 1.02E-08 5.11E-04 2.19E-03 3.59E-05 3.79E-05 3.73E-05 2.23E-04
   4.25E+06 5.56E-10 1.44E-16 9.07E-11 6.91E-16 1.88E-08 5.82E-04 2.81E-03 4.17E-05 3.89E-05 3.79E-05 2.57E-04
   4.55E+06 6.71E-10 3.49E-14 1.28E-10 1.68E-13 3.36E-08 6.32E-04 3.24E-03 4.55E-05 3.95E-05 3.83E-05 2.78E-04
   4.85E+06 8.10E-10 1.40E-12 1.77E-10 6.70E-12 5.83E-08 6.58E-04 3.46E-03 4.75E-05 3.98E-05 3.84E-05 2.89E-04
   5.15E+06 9.95E-10 1.65E-11 2.36E-10 7.92E-11 1.14E-07 6.69E-04 3.55E-03 4.84E-05 3.99E-05 3.85E-05 2.94E-04
   5.45E+06 1.24E-09 8.56E-11 3.03E-10 4.11E-10 2.67E-07 6.74E-04 3.58E-03 4.88E-05 4.00E-05 3.86E-05 2.96E-04
   5.75E+06 1.56E-09 2.58E-10 3.77E-10 1.24E-09 6.01E-07 6.77E-04 3.58E-03 4.90E-05 4.00E-05 3.86E-05 2.97E-04
   6.05E+06 2.00E-09 5.41E-10 4.57E-10 2.60E-09 1.13E-06 6.80E-04 3.58E-03 4.92E-05 4.00E-05 3.86E-05 2.98E-04
   6.35E+06 2.62E-09 8.89E-10 5.39E-10 4.27E-09 1.77E-06 6.80E-04 3.59E-03 4.93E-05 4.00E-05 3.86E-05 2.99E-04
   6.65E+06 3.57E-09 1.24E-09 6.23E-10 5.97E-09 2.43E-06 6.80E-04 3.59E-03 4.93E-05 4.00E-05 3.86E-05 2.99E-04
   6.95E+06 5.00E-09 1.60E-09 7.09E-10 7.55E-09 3.04E-06 6.80E-04 3.59E-03 4.94E-05 4.00E-05 3.86E-05 3.00E-04
   7.25E+06 7.04E-09 2.30E-09 7.97E-10 8.91E-09 3.57E-06 6.80E-04 3.59E-03 4.94E-05 4.00E-05 3.86E-05 3.00E-04
   7.55E+06 9.83E-09 5.12E-09 8.86E-10 1.00E-08 4.02E-06 6.81E-04 3.59E-03 4.95E-05 4.01E-05 3.86E-05 3.00E-04
   7.85E+06 1.37E-08 1.35E-08 9.72E-10 1.10E-08 4.41E-06 6.81E-04 3.59E-03 4.95E-05 4.01E-05 3.86E-05 3.00E-04
   8.15E+06 1.86E-08 3.22E-08 1.05E-09 1.22E-08 4.77E-06 7.14E-04 3.56E-03 4.96E-05 4.01E-05 3.86E-05 3.01E-04
   8.45E+06 2.46E-08 6.87E-08 1.13E-09 1.42E-08 5.15E-06 7.92E-04 3.47E-03 4.96E-05 4.01E-05 3.86E-05 3.01E-04
   8.75E+06 3.07E-08 1.34E-07 1.20E-09 1.79E-08 5.55E-06 8.24E-04 3.44E-03 4.96E-05 4.01E-05 3.86E-05 3.01E-04
   9.05E+06 3.61E-08 2.49E-07 1.25E-09 2.41E-08 5.96E-06 8.07E-04 3.46E-03 4.97E-05 4.01E-05 3.86E-05 3.01E-04
   9.35E+06 4.03E-08 4.50E-07 1.29E-09 3.46E-08 6.36E-06 7.42E-04 3.53E-03 4.97E-05 4.01E-05 3.86E-05 3.01E-04
   9.65E+06 4.32E-08 7.46E-07 1.31E-09 5.04E-08 6.71E-06 6.92E-04 3.58E-03 4.97E-05 4.01E-05 3.86E-05 3.01E-04
   9.95E+06 4.49E-08 1.07E-06 1.33E-09 6.82E-08 6.97E-06 6.79E-04 3.60E-03 4.97E-05 4.01E-05 3.86E-05 3.01E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.18E-06 1.05E-11 1.51E-07 1.23E-26 2.92E-03 2.30E-06 1.62E-09 9.29E-11 4.35E-09 7.78E-13
   3.50E+05 0.00E+00 2.66E-06 3.18E-11 1.93E-07 7.33E-22 3.34E-03 2.86E-06 4.35E-09 2.52E-10 1.16E-08 2.19E-12
   6.50E+05 0.00E+00 3.02E-06 7.82E-11 2.27E-07 3.05E-18 3.69E-03 3.27E-06 9.65E-09 5.82E-10 2.51E-08 1.27E-07
   9.50E+05 0.00E+00 3.30E-06 1.78E-10 2.64E-07 1.54E-15 4.00E-03 3.60E-06 2.02E-08 1.39E-09 4.85E-08 1.67E-11
   1.25E+06 0.00E+00 3.56E-06 4.42E-10 3.24E-07 1.92E-13 4.29E-03 3.93E-06 4.52E-08 3.84E-09 9.42E-08 5.85E-11
   1.55E+06 0.00E+00 3.84E-06 1.32E-09 4.89E-07 7.51E-12 4.54E-03 4.43E-06 1.15E-07 1.15E-08 2.11E-07 1.97E-10
   1.85E+06 1.61-208 4.28E-06 4.70E-09 1.08E-06 1.53E-10 4.74E-03 5.72E-06 3.29E-07 3.66E-08 5.78E-07 6.67E-10
   2.15E+06 3.27-136 5.07E-06 1.54E-08 2.89E-06 1.62E-09 4.89E-03 9.06E-06 8.49E-07 1.02E-07 1.50E-06 1.95E-09
   2.45E+06 3.82E-90 6.49E-06 4.04E-08 7.01E-06 9.41E-09 5.01E-03 1.64E-05 1.76E-06 2.25E-07 3.26E-06 4.49E-09
   2.75E+06 8.87E-61 8.92E-06 8.29E-08 1.40E-05 3.24E-08 5.09E-03 3.01E-05 2.92E-06 3.94E-07 5.80E-06 8.19E-09
   3.05E+06 6.05E-42 1.28E-05 1.38E-07 2.32E-05 7.53E-08 5.16E-03 5.26E-05 4.06E-06 5.76E-07 8.68E-06 1.25E-08
   3.35E+06 8.83E-30 1.84E-05 1.94E-07 3.33E-05 1.34E-07 5.20E-03 8.67E-05 4.99E-06 7.47E-07 1.11E-05 1.70E-08
