   7.55E+06 3.72E-06 4.07E-05 5.16E-07 8.44E-05 1.58E-06 5.27E-03 2.44E-04 9.56E-06 2.51E-06 2.04E-05 1.09E-07
   7.85E+06 4.01E-06 4.07E-05 5.23E-07 8.52E-05 1.65E-06 5.27E-03 2.45E-04 9.67E-06 2.57E-06 2.07E-05 1.15E-07
   8.15E+06 4.20E-06 4.07E-05 5.30E-07 8.60E-05 1.71E-06 5.27E-03 2.46E-04 9.77E-06 2.62E-06 2.09E-05 1.19E-07
   8.45E+06 4.34E-06 4.08E-05 5.35E-07 8.66E-05 1.76E-06 5.27E-03 2.46E-04 9.84E-06 2.67E-06 2.11E-05 1.23E-07
   8.75E+06 4.45E-06 4.08E-05 5.40E-07 8.71E-05 1.80E-06 5.27E-03 2.46E-04 9.89E-06 2.70E-06 2.13E-05 1.26E-07
   9.05E+06 4.53E-06 4.08E-05 5.43E-07 8.75E-05 1.83E-06 5.27E-03 2.47E-04 9.92E-06 2.71E-06 2.14E-05 1.28E-07
   9.35E+06 4.60E-06 4.08E-05 5.46E-07 8.78E-05 1.84E-06 5.27E-03 2.47E-04 9.94E-06 2.73E-06 2.14E-05 1.29E-07
   9.65E+06 4.66E-06 4.08E-05 5.47E-07 8.79E-05 1.85E-06 5.27E-03 2.47E-04 9.95E-06 2.73E-06 2.14E-05 1.29E-07
   9.95E+06 4.70E-06 4.08E-05 5.48E-07 8.80E-05 1.86E-06 5.27E-03 2.47E-04 9.96E-06 2.73E-06 2.15E-05 1.29E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 6.03E-11 1.61E-03 1.73E-04 1.26E-03 2.97E-03 3.92E-05 1.53E-14 1.07E-12
   3.50E+05 7.84E-10 1.77E-03 1.95E-04 1.37E-03 3.35E-03 4.38E-05 7.84E-14 1.41E-11
   6.50E+05 4.63E-09 1.67E-03 2.71E-04 2.46E-03 4.57E-03 4.02E-04 2.72E-03 8.16E-07
   9.50E+05 1.65E-08 1.87E-03 2.10E-04 1.44E-03 3.61E-03 4.72E-05 8.55E-13 3.11E-10
   1.25E+06 4.67E-08 1.88E-03 2.11E-04 1.45E-03 3.62E-03 4.77E-05 2.27E-12 9.87E-10
   1.55E+06 1.25E-07 1.87E-03 2.11E-04 1.45E-03 3.62E-03 4.85E-05 1.37E-11 3.03E-09
   1.85E+06 3.53E-07 1.87E-03 2.12E-04 1.48E-03 3.65E-03 5.14E-05 3.70E-10 9.40E-09
   2.15E+06 9.39E-07 1.88E-03 2.17E-04 1.55E-03 3.74E-03 5.98E-05 1.87E-08 2.67E-08
   2.45E+06 2.08E-06 1.89E-03 2.25E-04 1.70E-03 3.92E-03 7.92E-05 7.73E-07 6.21E-08
   2.75E+06 3.68E-06 1.91E-03 2.36E-04 1.91E-03 4.16E-03 1.18E-04 1.81E-05 1.14E-07
   3.05E+06 5.30E-06 1.92E-03 2.51E-04 2.16E-03 4.44E-03 1.83E-04 2.18E-04 1.70E-07
   3.35E+06 6.54E-06 1.93E-03 2.69E-04 2.37E-03 4.71E-03 2.68E-04 9.26E-04 2.19E-07
   3.65E+06 7.36E-06 1.94E-03 2.83E-04 2.50E-03 4.88E-03 3.31E-04 1.69E-03 2.59E-07
   3.95E+06 7.96E-06 1.94E-03 2.92E-04 2.58E-03 4.98E-03 3.69E-04 2.19E-03 2.98E-07
   4.25E+06 8.46E-06 1.94E-03 2.97E-04 2.62E-03 5.04E-03 3.91E-04 2.48E-03 3.37E-07
   4.55E+06 8.89E-06 1.94E-03 2.99E-04 2.65E-03 5.06E-03 4.02E-04 2.63E-03 3.79E-07
   4.85E+06 9.27E-06 1.94E-03 3.00E-04 2.66E-03 5.07E-03 4.06E-04 2.69E-03 4.23E-07
   5.15E+06 9.61E-06 1.94E-03 3.00E-04 2.67E-03 5.08E-03 4.09E-04 2.71E-03 4.67E-07
   5.45E+06 9.90E-06 1.94E-03 3.01E-04 2.67E-03 5.08E-03 4.10E-04 2.72E-03 5.10E-07
   5.75E+06 1.02E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.10E-04 2.72E-03 5.49E-07
   6.05E+06 1.04E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.10E-04 2.72E-03 5.86E-07
   6.35E+06 1.06E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.10E-04 2.72E-03 6.19E-07
   6.65E+06 1.07E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 6.51E-07
   6.95E+06 1.09E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 6.82E-07
   7.25E+06 1.10E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 7.11E-07
   7.55E+06 1.11E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 7.37E-07
   7.85E+06 1.12E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 7.60E-07
   8.15E+06 1.13E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 7.80E-07
   8.45E+06 1.14E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 7.96E-07
   8.75E+06 1.14E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 8.07E-07
   9.05E+06 1.14E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 8.14E-07
   9.35E+06 1.14E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 8.19E-07
   9.65E+06 1.15E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 8.21E-07
   9.95E+06 1.15E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 8.22E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.23E-02 2.11E-05 8.75E-04 7.38E-11 1.07E-10 5.90E-05 4.54E-07 1.18E-13
   3.50E+05 2.27E-02 2.43E-05 9.94E-04 1.08E-09 1.56E-09 7.40E-05 5.20E-07 1.80E-12
   6.50E+05 2.25E-02 3.20E-04 3.16E-03 7.15E-09 1.03E-08 8.46E-05 5.74E-07 1.21E-11
   9.50E+05 2.28E-02 2.70E-05 1.08E-03 2.76E-08 4.00E-08 9.26E-05 6.23E-07 4.94E-11
   1.25E+06 2.27E-02 2.78E-05 1.08E-03 8.02E-08 1.21E-07 9.92E-05 6.69E-07 1.71E-10
   1.55E+06 2.26E-02 2.92E-05 1.09E-03 2.21E-07 3.57E-07 1.07E-04 7.09E-07 6.02E-10
   1.85E+06 2.25E-02 3.36E-05 1.11E-03 7.05E-07 1.19E-06 1.22E-04 7.39E-07 2.27E-09
   2.15E+06 2.25E-02 4.50E-05 1.17E-03 2.27E-06 3.95E-06 1.54E-04 7.60E-07 8.00E-09
   2.45E+06 2.25E-02 6.85E-05 1.28E-03 6.24E-06 1.12E-05 2.10E-04 7.74E-07 2.33E-08
   2.75E+06 2.25E-02 1.08E-04 1.47E-03 1.35E-05 2.54E-05 3.08E-04 7.84E-07 5.27E-08
   3.05E+06 2.25E-02 1.62E-04 1.79E-03 2.29E-05 4.67E-05 4.54E-04 7.90E-07 9.33E-08
   3.35E+06 2.25E-02 2.24E-04 2.29E-03 3.16E-05 7.00E-05 6.17E-04 7.94E-07 1.36E-07
   3.65E+06 2.25E-02 2.70E-04 2.74E-03 3.80E-05 8.90E-05 7.46E-04 7.96E-07 1.75E-07
   3.95E+06 2.25E-02 2.97E-04 3.02E-03 4.26E-05 1.03E-04 8.38E-04 7.98E-07 2.13E-07
   4.25E+06 2.25E-02 3.12E-04 3.18E-03 4.61E-05 1.15E-04 9.01E-04 7.99E-07 2.52E-07
   4.55E+06 2.25E-02 3.19E-04 3.26E-03 4.86E-05 1.22E-04 9.38E-04 8.00E-07 2.92E-07
   4.85E+06 2.25E-02 3.23E-04 3.29E-03 5.04E-05 1.27E-04 9.56E-04 8.00E-07 3.33E-07
   5.15E+06 2.25E-02 3.24E-04 3.31E-03 5.17E-05 1.31E-04 9.64E-04 8.01E-07 3.76E-07
   5.45E+06 2.25E-02 3.25E-04 3.31E-03 5.28E-05 1.34E-04 9.67E-04 8.01E-07 4.20E-07
   5.75E+06 2.25E-02 3.25E-04 3.31E-03 5.39E-05 1.36E-04 9.69E-04 8.01E-07 4.63E-07
   6.05E+06 2.25E-02 3.25E-04 3.31E-03 5.51E-05 1.37E-04 9.69E-04 8.01E-07 5.05E-07
   6.35E+06 2.25E-02 3.25E-04 3.32E-03 5.64E-05 1.38E-04 9.70E-04 8.01E-07 5.44E-07
   6.65E+06 2.25E-02 3.25E-04 3.32E-03 5.76E-05 1.39E-04 9.70E-04 8.01E-07 5.81E-07
   6.95E+06 2.25E-02 3.25E-04 3.32E-03 5.87E-05 1.40E-04 9.70E-04 8.01E-07 6.16E-07
   7.25E+06 2.25E-02 3.25E-04 3.32E-03 5.97E-05 1.40E-04 9.70E-04 8.01E-07 6.49E-07
   7.55E+06 2.25E-02 3.25E-04 3.32E-03 6.04E-05 1.41E-04 9.71E-04 8.01E-07 6.79E-07
   7.85E+06 2.25E-02 3.25E-04 3.32E-03 6.09E-05 1.41E-04 9.71E-04 8.01E-07 7.08E-07
   8.15E+06 2.25E-02 3.26E-04 3.32E-03 6.13E-05 1.41E-04 9.71E-04 8.01E-07 7.34E-07
   8.45E+06 2.25E-02 3.26E-04 3.32E-03 6.16E-05 1.42E-04 9.71E-04 8.01E-07 7.58E-07
   8.75E+06 2.25E-02 3.26E-04 3.32E-03 6.18E-05 1.42E-04 9.71E-04 8.01E-07 7.78E-07
   9.05E+06 2.25E-02 3.26E-04 3.32E-03 6.20E-05 1.42E-04 9.71E-04 8.01E-07 7.94E-07
   9.35E+06 2.25E-02 3.26E-04 3.32E-03 6.21E-05 1.42E-04 9.71E-04 8.01E-07 8.05E-07
   9.65E+06 2.25E-02 3.26E-04 3.32E-03 6.23E-05 1.42E-04 9.71E-04 8.01E-07 8.12E-07
   9.95E+06 2.25E-02 3.26E-04 3.32E-03 6.24E-05 1.42E-04 9.71E-04 8.01E-07 8.16E-07
 N =   1  EMAX = 4.48E-10 FOR O       AT Z = 5.00E+04 U = 2.54E-16 RHS = 1.14E-25  DT = 1.00E-07  TIME = 1.00E-08
 N =   4  EMAX = 4.12E-07 FOR O       AT Z = 5.00E+04 U = 2.54E-16 RHS = 1.05E-22  DT = 1.00E-04  TIME = 1.11E-05
 N =   7  EMAX = 2.56E-06 FOR O       AT Z = 1.65E+06 U = 8.39E-13 RHS =-2.15E-18  DT = 1.00E-01  TIME = 1.11E-02
 N =  10  EMAX = 7.86E-06 FOR HOCL    AT Z = 8.55E+06 U = 6.56E-23 RHS =-5.15E-28  DT = 1.00E+02  TIME = 1.11E+01
 N =  13  EMAX = 1.55E-03 FOR CH3CL   AT Z = 5.00E+04 U = 6.81E-10 RHS =-1.06E-12  DT = 5.00E+04  TIME = 1.11E+04
 N =  16  EMAX = 1.26E-02 FOR CH3CL   AT Z = 5.00E+04 U = 6.70E-10 RHS =-8.44E-12  DT = 3.00E+05  TIME = 3.61E+05
 N =  19  EMAX = 2.27E-02 FOR CH3CL   AT Z = 5.00E+04 U = 6.40E-10 RHS =-1.45E-11  DT = 1.01E+06  TIME = 1.79E+06
 N =  22  EMAX = 4.74E-02 FOR CH3CL   AT Z = 5.00E+04 U = 5.83E-10 RHS =-2.77E-11  DT = 2.57E+06  TIME = 6.29E+06
 N =  25  EMAX = 6.60E-02 FOR CH3CL   AT Z = 1.50E+05 U = 4.91E-10 RHS =-3.24E-11  DT = 3.42E+06  TIME = 1.48E+07
 N =  28  EMAX = 8.23E-02 FOR CH3CL   AT Z = 3.50E+05 U = 3.92E-10 RHS =-3.23E-11  DT = 4.55E+06  TIME = 2.61E+07
 N =  31  EMAX = 1.03E-01 FOR CH3CL   AT Z = 5.50E+05 U = 2.95E-10 RHS =-3.03E-11  DT = 5.50E+06  TIME = 4.11E+07
 N =  34  EMAX = 1.07E-01 FOR HOCL    AT Z = 1.50E+05 U = 2.42E-14 RHS =-2.60E-15  DT = 6.05E+06  TIME = 5.82E+07
 N =  37  EMAX = 1.02E-01 FOR HOCL    AT Z = 2.50E+05 U = 1.90E-14 RHS =-1.94E-15  DT = 6.05E+06  TIME = 7.64E+07
 N =  40  EMAX = 1.05E-01 FOR CH3CL   AT Z = 1.45E+06 U = 1.33E-10 RHS =-1.39E-11  DT = 6.66E+06  TIME = 9.51E+07
 N =  43  EMAX = 1.00E-01 FOR CH3CL   AT Z = 1.65E+06 U = 1.01E-10 RHS =-1.01E-11  DT = 6.66E+06  TIME = 1.15E+08
 N =  46  EMAX = 1.05E-01 FOR CH3CL   AT Z = 2.05E+06 U = 5.80E-11 RHS =-6.09E-12  DT = 7.32E+06  TIME = 1.36E+08
 N =  49  EMAX = 1.00E-01 FOR CH3CL   AT Z = 2.25E+06 U = 3.20E-11 RHS =-3.21E-12  DT = 7.32E+06  TIME = 1.58E+08
 N =  52  EMAX = 1.01E-01 FOR CH3CL   AT Z = 2.45E+06 U = 1.65E-11 RHS =-1.67E-12  DT = 8.06E+06  TIME = 1.82E+08
 N =  55  EMAX = 9.70E-02 FOR CH3CL   AT Z = 2.55E+06 U = 9.82E-12 RHS =-9.53E-13  DT = 9.75E+06  TIME = 2.08E+08
 N =  58  EMAX = 9.29E-02 FOR CH3CL   AT Z = 2.65E+06 U = 5.79E-12 RHS =-5.38E-13  DT = 1.18E+07  TIME = 2.38E+08
 N =  61  EMAX = 9.99E-02 FOR CL      AT Z = 3.15E+06 U = 1.14E-13 RHS =-1.14E-14  DT = 1.57E+07  TIME = 2.77E+08
 N =  64  EMAX = 1.16E-01 FOR CL      AT Z = 3.25E+06 U = 1.42E-13 RHS =-1.65E-14  DT = 1.73E+07  TIME = 3.27E+08
 N =  67  EMAX = 1.20E-01 FOR CL      AT Z = 3.25E+06 U = 1.03E-13 RHS =-1.23E-14  DT = 1.90E+07  TIME = 3.82E+08
 N =  70  EMAX = 1.10E-01 FOR CL      AT Z = 3.25E+06 U = 7.43E-14 RHS =-8.21E-15  DT = 1.90E+07  TIME = 4.39E+08
 N =  73  EMAX = 1.06E-01 FOR CL      AT Z = 3.25E+06 U = 5.45E-14 RHS =-5.77E-15  DT = 2.09E+07  TIME = 5.00E+08
 N =  76  EMAX = 9.85E-02 FOR CL      AT Z = 3.25E+06 U = 4.03E-14 RHS =-3.96E-15  DT = 2.53E+07  TIME = 5.67E+08
 N =  79  EMAX = 9.69E-02 FOR CLO     AT Z = 7.35E+06 U = 7.24E-16 RHS =-7.02E-17  DT = 3.06E+07  TIME = 6.45E+08
 N =  82  EMAX = 9.37E-02 FOR CLO     AT Z = 7.35E+06 U = 5.33E-16 RHS =-5.00E-17  DT = 4.07E+07  TIME = 7.47E+08
 N =  85  EMAX = 7.36E-02 FOR CLO     AT Z = 7.45E+06 U = 3.64E-16 RHS =-2.68E-17  DT = 5.42E+07  TIME = 8.81E+08
 N =  88  EMAX = 4.35E-02 FOR CLO     AT Z = 7.45E+06 U = 2.99E-16 RHS =-1.30E-17  DT = 8.52E+07  TIME = 1.06E+09
 N =  91  EMAX = 2.35E-02 FOR CLO     AT Z = 7.45E+06 U = 2.67E-16 RHS =-6.27E-18  DT = 2.49E+08  TIME = 1.42E+09
 N =  94  EMAX = 2.51E-02 FOR SO2     AT Z = 2.55E+06 U = 8.60E-17 RHS =-2.16E-18  DT = 8.42E+08  TIME = 2.61E+09
 N =  97  EMAX = 1.36E-02 FOR SO2     AT Z = 3.25E+06 U = 7.77E-17 RHS =-1.06E-18  DT = 3.79E+09  TIME = 7.24E+09
 N = 100  EMAX = 4.36E-03 FOR HSO     AT Z = 1.95E+06 U = 2.27E-21 RHS = 9.91E-24  DT = 1.89E+11  TIME = 1.25E+11
 N = 103  EMAX = 1.41E-03 FOR H2SO4   AT Z = 2.35E+06 U = 2.33E-15 RHS =-3.30E-18  DT = 9.47E+13  TIME = 2.11E+13
 N = 106  EMAX = 1.69E-04 FOR HSO     AT Z = 1.95E+06 U = 2.28E-21 RHS = 3.87E-25  DT = 9.47E+16  TIME = 1.05E+16

Information on upper boundary conditions
BOVERH= 3.614E+13 VEFF(LH)=  4.878E+00 BOVERH2= 2.599E+13 VEFF(LH2)=  3.508E+00
BOVERCH4=  1.113E+13 VEFF(LCH4)=  1.502E+00 BOVERH2O-  1.073E+13 VEFF(LH2O)=  1.448E+00
VEFF(LO2)=  6.815E-01   VEFF(LCO2)=  4.227E-02


 PHOTOLYSIS RATES

     Z       PO2      PO2D     PCO2     PCO2D    PH2O     PO3      PO3D     PH2O2    PHCO     PH2      PHO2
   5.00E+04 1.68E-16 0.00E+00 1.68E-20 0.00E+00 4.46E-17 1.87E-04 8.99E-06 2.37E-06 8.53E-06 1.49E-05 1.21E-10
   3.50E+05 2.40E-15 0.00E+00 3.53E-19 0.00E+00 7.58E-16 1.99E-04 1.04E-05 2.89E-06 1.06E-05 1.79E-05 1.71E-09
   6.50E+05 1.57E-14 0.00E+00 5.64E-18 0.00E+00 5.48E-15 2.09E-04 1.06E-05 3.28E-06 1.20E-05 2.03E-05 1.10E-08
   9.50E+05 6.36E-14 0.00E+00 1.50E-16 0.00E+00 2.86E-14 2.17E-04 9.34E-06 3.59E-06 1.31E-05 2.21E-05 4.16E-08
   1.25E+06 2.20E-13 0.00E+00 2.39E-15 0.00E+00 1.81E-13 2.25E-04 8.52E-06 3.86E-06 1.41E-05 2.38E-05 1.16E-07
   1.55E+06 7.50E-13 0.00E+00 1.86E-14 0.00E+00 1.09E-12 2.32E-04 9.61E-06 4.13E-06 1.50E-05 2.54E-05 2.98E-07
   1.85E+06 2.68E-12 1.33-231 1.08E-13 6.41-231 6.16E-12 2.39E-04 1.39E-05 4.50E-06 1.62E-05 2.68E-05 9.09E-07
   2.15E+06 9.09E-12 5.11-153 5.34E-13 2.45-152 3.33E-11 2.47E-04 2.39E-05 5.15E-06 1.81E-05 2.83E-05 2.97E-06
   2.45E+06 2.64E-11 1.43-102 2.10E-12 6.88-102 1.49E-10 2.57E-04 4.89E-05 6.35E-06 2.09E-05 2.99E-05 8.94E-06
   2.75E+06 6.33E-11 3.49E-70 6.21E-12 1.67E-69 5.02E-10 2.70E-04 1.07E-04 8.53E-06 2.44E-05 3.15E-05 2.34E-05
   3.05E+06 1.29E-10 2.78E-49 1.41E-11 1.33E-48 1.30E-09 2.91E-04 2.48E-04 1.24E-05 2.86E-05 3.33E-05 5.39E-05
   3.35E+06 2.30E-10 1.03E-35 2.59E-11 4.93E-35 2.72E-09 3.39E-04 6.57E-04 1.92E-05 3.30E-05 3.50E-05 1.08E-04
   3.65E+06 3.41E-10 5.87E-27 4.06E-11 2.82E-26 4.97E-09 4.26E-04 1.43E-03 2.80E-05 3.61E-05 3.64E-05 1.71E-04
   3.95E+06 4.45E-10 3.28E-21 5.92E-11 1.57E-20 8.80E-09 5.14E-04 2.21E-03 3.59E-05 3.80E-05 3.74E-05 2.21E-04
   4.25E+06 5.50E-10 2.71E-17 8.47E-11 1.30E-16 1.59E-08 5.88E-04 2.85E-03 4.20E-05 3.91E-05 3.80E-05 2.58E-04
   4.55E+06 6.64E-10 1.23E-14 1.20E-10 5.89E-14 2.88E-08 6.36E-04 3.28E-03 4.59E-05 3.96E-05 3.83E-05 2.81E-04
   4.85E+06 8.03E-10 7.29E-13 1.67E-10 3.50E-12 5.05E-08 6.60E-04 3.48E-03 4.79E-05 3.99E-05 3.85E-05 2.93E-04
   5.15E+06 9.88E-10 1.11E-11 2.25E-10 5.33E-11 9.70E-08 6.71E-04 3.56E-03 4.88E-05 4.00E-05 3.86E-05 2.99E-04
   5.45E+06 1.23E-09 6.72E-11 2.93E-10 3.23E-10 2.28E-07 6.75E-04 3.58E-03 4.93E-05 4.00E-05 3.86E-05 3.02E-04
   5.75E+06 1.56E-09 2.23E-10 3.69E-10 1.07E-09 5.36E-07 6.78E-04 3.59E-03 4.95E-05 4.01E-05 3.86E-05 3.04E-04
   6.05E+06 1.99E-09 4.98E-10 4.51E-10 2.39E-09 1.05E-06 6.81E-04 3.59E-03 4.97E-05 4.01E-05 3.86E-05 3.05E-04
   6.35E+06 2.62E-09 8.47E-10 5.36E-10 4.07E-09 1.70E-06 6.81E-04 3.59E-03 4.98E-05 4.01E-05 3.86E-05 3.06E-04
   6.65E+06 3.57E-09 1.21E-09 6.21E-10 5.81E-09 2.37E-06 6.81E-04 3.60E-03 4.99E-05 4.01E-05 3.86E-05 3.06E-04
   6.95E+06 5.00E-09 1.57E-09 7.09E-10 7.44E-09 3.00E-06 6.81E-04 3.60E-03 4.99E-05 4.01E-05 3.86E-05 3.07E-04
   7.25E+06 7.04E-09 2.28E-09 7.99E-10 8.84E-09 3.55E-06 6.81E-04 3.60E-03 5.00E-05 4.01E-05 3.86E-05 3.07E-04
   7.55E+06 9.85E-09 5.10E-09 8.89E-10 1.00E-08 4.01E-06 6.82E-04 3.60E-03 5.01E-05 4.01E-05 3.86E-05 3.07E-04
   7.85E+06 1.37E-08 1.34E-08 9.76E-10 1.10E-08 4.40E-06 6.82E-04 3.60E-03 5.01E-05 4.01E-05 3.86E-05 3.08E-04
   8.15E+06 1.88E-08 3.21E-08 1.06E-09 1.22E-08 4.77E-06 7.14E-04 3.56E-03 5.01E-05 4.01E-05 3.86E-05 3.08E-04
   8.45E+06 2.50E-08 6.85E-08 1.14E-09 1.42E-08 5.15E-06 7.93E-04 3.48E-03 5.02E-05 4.01E-05 3.86E-05 3.08E-04
   8.75E+06 3.15E-08 1.34E-07 1.21E-09 1.79E-08 5.55E-06 8.25E-04 3.44E-03 5.02E-05 4.01E-05 3.86E-05 3.08E-04
   9.05E+06 3.74E-08 2.49E-07 1.27E-09 2.41E-08 5.97E-06 8.08E-04 3.46E-03 5.02E-05 4.01E-05 3.86E-05 3.08E-04
   9.35E+06 4.21E-08 4.50E-07 1.31E-09 3.46E-08 6.37E-06 7.43E-04 3.53E-03 5.02E-05 4.01E-05 3.86E-05 3.08E-04
   9.65E+06 4.55E-08 7.45E-07 1.33E-09 5.03E-08 6.72E-06 6.93E-04 3.59E-03 5.02E-05 4.01E-05 3.86E-05 3.08E-04
   9.95E+06 4.76E-08 1.07E-06 1.35E-09 6.81E-08 6.99E-06 6.80E-04 3.60E-03 5.02E-05 4.01E-05 3.86E-05 3.09E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.23E-06 1.91E-13 1.61E-07 3.96E-83 2.92E-03 2.39E-06 3.64E-11 1.96E-12 1.06E-10 1.13E-14
   3.50E+05 0.00E+00 2.72E-06 2.97E-12 2.02E-07 5.12E-32 3.35E-03 2.98E-06 4.81E-10 2.69E-11 1.33E-09 1.99E-13
   6.50E+05 0.00E+00 3.09E-06 2.01E-11 2.34E-07 8.59E-21 3.69E-03 3.40E-06 2.86E-09 1.64E-10 7.71E-09 1.29E-07
   9.50E+05 0.00E+00 3.38E-06 8.14E-11 2.65E-07 1.05E-16 4.00E-03 3.73E-06 1.03E-08 6.40E-10 2.65E-08 6.42E-12
   1.25E+06 0.00E+00 3.63E-06 2.70E-10 3.12E-07 4.17E-14 4.29E-03 4.04E-06 2.99E-08 2.27E-09 6.78E-08 3.09E-11
   1.55E+06 0.00E+00 3.88E-06 8.80E-10 4.30E-07 2.83E-12 4.54E-03 4.45E-06 8.17E-08 7.66E-09 1.59E-07 1.26E-10
   1.85E+06 2.40-228 4.23E-06 3.08E-09 8.22E-07 7.02E-11 4.73E-03 5.35E-06 2.31E-07 2.48E-08 4.09E-07 4.45E-10
   2.15E+06 9.20-150 4.82E-06 1.03E-08 2.06E-06 8.75E-10 4.88E-03 7.65E-06 6.18E-07 7.29E-08 1.07E-06 1.38E-09
   2.45E+06 2.58E-99 5.91E-06 2.92E-08 5.17E-06 6.05E-09 5.00E-03 1.31E-05 1.40E-06 1.77E-07 2.48E-06 3.50E-09
   2.75E+06 6.28E-67 7.87E-06 6.57E-08 1.12E-05 2.44E-08 5.09E-03 2.40E-05 2.55E-06 3.43E-07 4.83E-06 7.07E-09
   3.05E+06 5.01E-46 1.13E-05 1.20E-07 2.01E-05 6.41E-08 5.15E-03 4.37E-05 3.86E-06 5.45E-07 7.91E-06 1.17E-08
   3.35E+06 1.85E-32 1.70E-05 1.81E-07 3.09E-05 1.23E-07 5.20E-03 7.76E-05 5.01E-06 7.43E-07 1.10E-05 1.67E-08
   3.65E+06 1.06E-23 2.40E-05 2.34E-07 4.12E-05 1.92E-07 5.22E-03 1.22E-04 5.80E-06 9.11E-07 1.30E-05 2.15E-08
   3.95E+06 5.91E-18 3.00E-05 2.77E-07 4.97E-05 2.71E-07 5.24E-03 1.61E-04 6.35E-06 1.06E-06 1.42E-05 2.65E-08
   4.25E+06 4.89E-14 3.46E-05 3.14E-07 5.67E-05 3.68E-07 5.25E-03 1.93E-04 6.81E-06 1.22E-06 1.50E-05 3.23E-08
   4.55E+06 2.21E-11 3.76E-05 3.46E-07 6.23E-05 4.79E-07 5.25E-03 2.14E-04 7.22E-06 1.37E-06 1.57E-05 3.89E-08
   4.85E+06 1.31E-09 3.90E-05 3.74E-07 6.66E-05 6.00E-07 5.26E-03 2.25E-04 7.58E-06 1.52E-06 1.63E-05 4.63E-08
   5.15E+06 2.00E-08 3.97E-05 3.99E-07 7.00E-05 7.27E-07 5.26E-03 2.31E-04 7.92E-06 1.68E-06 1.69E-05 5.42E-08
   5.45E+06 1.21E-07 4.01E-05 4.21E-07 7.29E-05 8.59E-07 5.26E-03 2.35E-04 8.22E-06 1.82E-06 1.75E-05 6.20E-08
   5.75E+06 4.01E-07 4.02E-05 4.41E-07 7.54E-05 9.92E-07 5.26E-03 2.37E-04 8.48E-06 1.95E-06 1.80E-05 6.96E-08
   6.05E+06 8.96E-07 4.04E-05 4.58E-07 7.75E-05 1.12E-06 5.26E-03 2.39E-04 8.71E-06 2.07E-06 1.85E-05 7.69E-08
   6.35E+06 1.53E-06 4.04E-05 4.72E-07 7.93E-05 1.23E-06 5.26E-03 2.40E-04 8.90E-06 2.17E-06 1.89E-05 8.37E-08
   6.65E+06 2.18E-06 4.05E-05 4.85E-07 8.08E-05 1.33E-06 5.26E-03 2.41E-04 9.08E-06 2.26E-06 1.93E-05 9.04E-08
   6.95E+06 2.79E-06 4.05E-05 4.96E-07 8.21E-05 1.42E-06 5.26E-03 2.42E-04 9.25E-06 2.35E-06 1.97E-05 9.71E-08
   7.25E+06 3.31E-06 4.06E-05 5.06E-07 8.32E-05 1.50E-06 5.26E-03 2.43E-04 9.40E-06 2.43E-06 2.00E-05 1.03E-07
   7.55E+06 3.72E-06 4.06E-05 5.15E-07 8.42E-05 1.58E-06 5.26E-03 2.44E-04 9.53E-06 2.51E-06 2.03E-05 1.09E-07
   7.85E+06 4.01E-06 4.06E-05 5.22E-07 8.50E-05 1.65E-06 5.26E-03 2.45E-04 9.64E-06 2.57E-06 2.06E-05 1.15E-07
   8.15E+06 4.20E-06 4.06E-05 5.28E-07 8.58E-05 1.71E-06 5.26E-03 2.45E-04 9.73E-06 2.62E-06 2.09E-05 1.19E-07
   8.45E+06 4.34E-06 4.07E-05 5.34E-07 8.64E-05 1.76E-06 5.26E-03 2.46E-04 9.80E-06 2.66E-06 2.10E-05 1.23E-07
