   7.85E+06 1.20E-06 3.99E-05 4.48E-07 7.60E-05 1.12E-06 5.24E-03 2.36E-04 8.44E-06 2.03E-06 1.80E-05 7.65E-08
   8.15E+06 1.84E-06 3.99E-05 4.63E-07 7.77E-05 1.24E-06 5.24E-03 2.37E-04 8.64E-06 2.13E-06 1.84E-05 8.36E-08
   8.45E+06 2.48E-06 4.00E-05 4.77E-07 7.93E-05 1.34E-06 5.24E-03 2.38E-04 8.84E-06 2.24E-06 1.89E-05 9.10E-08
   8.75E+06 3.07E-06 4.00E-05 4.89E-07 8.07E-05 1.45E-06 5.24E-03 2.39E-04 9.02E-06 2.34E-06 1.93E-05 9.87E-08
   9.05E+06 3.55E-06 4.01E-05 5.00E-07 8.20E-05 1.54E-06 5.24E-03 2.40E-04 9.20E-06 2.43E-06 1.97E-05 1.06E-07
   9.35E+06 3.90E-06 4.01E-05 5.10E-07 8.32E-05 1.64E-06 5.24E-03 2.41E-04 9.35E-06 2.52E-06 2.01E-05 1.14E-07
   9.65E+06 4.13E-06 4.01E-05 5.20E-07 8.43E-05 1.73E-06 5.24E-03 2.42E-04 9.49E-06 2.60E-06 2.05E-05 1.21E-07
   9.95E+06 4.28E-06 4.02E-05 5.32E-07 8.56E-05 1.83E-06 5.24E-03 2.43E-04 9.61E-06 2.67E-06 2.08E-05 1.27E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 1.46E-22 1.59E-03 1.67E-04 1.25E-03 2.88E-03 3.75E-05 1.00E-18 2.33E-24
   3.50E+05 1.62E-18 1.75E-03 1.88E-04 1.35E-03 3.23E-03 4.17E-05 2.04E-18 2.73E-20
   6.50E+05 3.19E-15 1.65E-03 2.67E-04 2.42E-03 4.51E-03 3.96E-04 2.70E-03 7.93E-07
   9.50E+05 9.63E-13 1.84E-03 2.01E-04 1.42E-03 3.46E-03 4.44E-05 1.42E-16 1.71E-14
   1.25E+06 5.63E-11 1.84E-03 2.02E-04 1.42E-03 3.47E-03 4.46E-05 2.04E-15 1.01E-12
   1.55E+06 8.62E-10 1.84E-03 2.01E-04 1.42E-03 3.46E-03 4.45E-05 2.21E-14 1.55E-11
   1.85E+06 6.17E-09 1.83E-03 2.01E-04 1.41E-03 3.46E-03 4.48E-05 4.29E-13 1.11E-10
   2.15E+06 2.96E-08 1.83E-03 2.03E-04 1.42E-03 3.49E-03 4.58E-05 1.49E-11 5.42E-10
   2.45E+06 1.13E-07 1.84E-03 2.06E-04 1.43E-03 3.55E-03 4.85E-05 5.85E-10 2.18E-09
   2.75E+06 3.61E-07 1.85E-03 2.11E-04 1.48E-03 3.65E-03 5.49E-05 2.02E-08 7.63E-09
   3.05E+06 9.49E-07 1.86E-03 2.19E-04 1.57E-03 3.81E-03 6.90E-05 5.41E-07 2.17E-08
   3.35E+06 1.98E-06 1.88E-03 2.28E-04 1.73E-03 4.01E-03 9.76E-05 9.67E-06 4.83E-08
   3.65E+06 3.23E-06 1.89E-03 2.40E-04 1.93E-03 4.24E-03 1.44E-04 9.53E-05 8.39E-08
   3.95E+06 4.40E-06 1.90E-03 2.53E-04 2.13E-03 4.47E-03 2.07E-04 4.51E-04 1.21E-07
   4.25E+06 5.34E-06 1.91E-03 2.67E-04 2.29E-03 4.66E-03 2.72E-04 1.09E-03 1.55E-07
   4.55E+06 6.06E-06 1.91E-03 2.78E-04 2.41E-03 4.80E-03 3.25E-04 1.73E-03 1.85E-07
   4.85E+06 6.63E-06 1.92E-03 2.86E-04 2.48E-03 4.89E-03 3.57E-04 2.16E-03 2.14E-07
   5.15E+06 7.10E-06 1.92E-03 2.90E-04 2.53E-03 4.93E-03 3.76E-04 2.41E-03 2.42E-07
   5.45E+06 7.53E-06 1.92E-03 2.92E-04 2.56E-03 4.96E-03 3.87E-04 2.55E-03 2.72E-07
   5.75E+06 7.92E-06 1.92E-03 2.94E-04 2.58E-03 4.97E-03 3.94E-04 2.62E-03 3.05E-07
   6.05E+06 8.29E-06 1.92E-03 2.94E-04 2.59E-03 4.98E-03 3.98E-04 2.67E-03 3.40E-07
   6.35E+06 8.63E-06 1.92E-03 2.95E-04 2.60E-03 4.98E-03 4.00E-04 2.69E-03 3.78E-07
   6.65E+06 8.96E-06 1.92E-03 2.95E-04 2.61E-03 4.99E-03 4.01E-04 2.70E-03 4.19E-07
   6.95E+06 9.26E-06 1.92E-03 2.95E-04 2.61E-03 4.99E-03 4.02E-04 2.70E-03 4.60E-07
   7.25E+06 9.54E-06 1.92E-03 2.95E-04 2.62E-03 4.99E-03 4.02E-04 2.70E-03 5.00E-07
   7.55E+06 9.78E-06 1.92E-03 2.95E-04 2.62E-03 4.99E-03 4.02E-04 2.70E-03 5.39E-07
   7.85E+06 9.99E-06 1.92E-03 2.95E-04 2.62E-03 4.99E-03 4.02E-04 2.70E-03 5.75E-07
   8.15E+06 1.02E-05 1.92E-03 2.95E-04 2.62E-03 4.99E-03 4.03E-04 2.70E-03 6.09E-07
   8.45E+06 1.04E-05 1.92E-03 2.95E-04 2.62E-03 4.99E-03 4.03E-04 2.71E-03 6.44E-07
   8.75E+06 1.05E-05 1.92E-03 2.95E-04 2.62E-03 4.99E-03 4.03E-04 2.71E-03 6.80E-07
   9.05E+06 1.07E-05 1.92E-03 2.95E-04 2.62E-03 4.99E-03 4.03E-04 2.71E-03 7.14E-07
   9.35E+06 1.08E-05 1.92E-03 2.95E-04 2.62E-03 4.99E-03 4.03E-04 2.71E-03 7.46E-07
   9.65E+06 1.09E-05 1.92E-03 2.95E-04 2.62E-03 4.99E-03 4.03E-04 2.71E-03 7.76E-07
   9.95E+06 1.10E-05 1.92E-03 2.95E-04 2.62E-03 4.99E-03 4.03E-04 2.71E-03 8.03E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.24E-02 1.96E-05 8.34E-04 6.40E-23 1.40E-22 4.87E-05 4.56E-07 8.94E-26
   3.50E+05 2.27E-02 2.24E-05 9.42E-04 8.92E-19 1.48E-18 6.08E-05 5.22E-07 1.24E-21
   6.50E+05 2.25E-02 3.14E-04 3.13E-03 2.09E-15 3.16E-15 6.95E-05 5.77E-07 3.14E-18
   9.50E+05 2.28E-02 2.44E-05 1.02E-03 7.76E-13 1.13E-12 7.58E-05 6.26E-07 1.24E-15
   1.25E+06 2.27E-02 2.46E-05 1.02E-03 5.70E-11 8.21E-11 8.06E-05 6.71E-07 9.41E-14
   1.55E+06 2.26E-02 2.46E-05 1.02E-03 1.09E-09 1.56E-09 8.51E-05 7.10E-07 1.83E-12
   1.85E+06 2.25E-02 2.49E-05 1.02E-03 9.68E-09 1.39E-08 9.15E-05 7.39E-07 1.63E-11
   2.15E+06 2.25E-02 2.62E-05 1.04E-03 5.71E-08 8.25E-08 1.03E-04 7.60E-07 9.72E-11
   2.45E+06 2.25E-02 2.95E-05 1.07E-03 2.58E-07 3.82E-07 1.21E-04 7.74E-07 4.65E-10
   2.75E+06 2.25E-02 3.76E-05 1.13E-03 9.65E-07 1.49E-06 1.51E-04 7.84E-07 1.94E-09
   3.05E+06 2.25E-02 5.47E-05 1.23E-03 2.99E-06 4.88E-06 2.00E-04 7.89E-07 6.75E-09
   3.35E+06 2.25E-02 8.49E-05 1.39E-03 7.36E-06 1.30E-05 2.78E-04 7.93E-07 1.85E-08
   3.65E+06 2.25E-02 1.27E-04 1.61E-03 1.38E-05 2.67E-05 3.88E-04 7.95E-07 3.83E-08
   3.95E+06 2.25E-02 1.76E-04 1.94E-03 2.09E-05 4.40E-05 5.15E-04 7.97E-07 6.38E-08
   4.25E+06 2.25E-02 2.24E-04 2.36E-03 2.74E-05 6.18E-05 6.39E-04 7.98E-07 9.17E-08
   4.55E+06 2.25E-02 2.62E-04 2.73E-03 3.29E-05 7.78E-05 7.46E-04 7.98E-07 1.20E-07
   4.85E+06 2.25E-02 2.86E-04 2.97E-03 3.72E-05 9.08E-05 8.23E-04 7.99E-07 1.47E-07
   5.15E+06 2.25E-02 2.99E-04 3.10E-03 4.05E-05 1.01E-04 8.76E-04 7.99E-07 1.74E-07
   5.45E+06 2.25E-02 3.07E-04 3.18E-03 4.32E-05 1.09E-04 9.09E-04 7.99E-07 2.02E-07
   5.75E+06 2.25E-02 3.12E-04 3.22E-03 4.53E-05 1.15E-04 9.31E-04 7.99E-07 2.32E-07
   6.05E+06 2.25E-02 3.14E-04 3.25E-03 4.70E-05 1.20E-04 9.43E-04 7.99E-07 2.64E-07
   6.35E+06 2.25E-02 3.16E-04 3.26E-03 4.84E-05 1.23E-04 9.50E-04 7.99E-07 2.99E-07
   6.65E+06 2.25E-02 3.17E-04 3.26E-03 4.95E-05 1.26E-04 9.53E-04 7.99E-07 3.36E-07
   6.95E+06 2.25E-02 3.17E-04 3.27E-03 5.05E-05 1.29E-04 9.54E-04 7.99E-07 3.76E-07
   7.25E+06 2.25E-02 3.17E-04 3.27E-03 5.14E-05 1.31E-04 9.55E-04 8.00E-07 4.17E-07
   7.55E+06 2.25E-02 3.17E-04 3.27E-03 5.25E-05 1.32E-04 9.55E-04 8.00E-07 4.59E-07
   7.85E+06 2.25E-02 3.17E-04 3.27E-03 5.38E-05 1.33E-04 9.56E-04 8.00E-07 5.01E-07
   8.15E+06 2.25E-02 3.17E-04 3.27E-03 5.50E-05 1.34E-04 9.56E-04 8.00E-07 5.41E-07
   8.45E+06 2.25E-02 3.17E-04 3.27E-03 5.62E-05 1.35E-04 9.56E-04 8.00E-07 5.81E-07
   8.75E+06 2.25E-02 3.17E-04 3.27E-03 5.73E-05 1.36E-04 9.56E-04 8.00E-07 6.21E-07
   9.05E+06 2.25E-02 3.17E-04 3.27E-03 5.82E-05 1.37E-04 9.56E-04 8.00E-07 6.60E-07
   9.35E+06 2.25E-02 3.17E-04 3.27E-03 5.89E-05 1.37E-04 9.56E-04 8.00E-07 6.99E-07
   9.65E+06 2.25E-02 3.18E-04 3.27E-03 5.93E-05 1.38E-04 9.56E-04 8.00E-07 7.41E-07
   9.95E+06 2.25E-02 3.18E-04 3.27E-03 5.97E-05 1.38E-04 9.56E-04 8.00E-07 7.93E-07
 N =   1  EMAX = 1.15E-09 FOR O       AT Z = 1.50E+05 U = 5.66E-17 RHS =-6.53E-26  DT = 1.00E-07  TIME = 1.00E-08
 N =   4  EMAX = 7.72E-07 FOR O       AT Z = 7.50E+05 U = 3.98E-16 RHS = 3.07E-22  DT = 1.00E-04  TIME = 1.11E-05
 N =   7  EMAX = 2.33E-06 FOR O       AT Z = 2.15E+06 U = 1.14E-12 RHS = 2.65E-18  DT = 1.00E-01  TIME = 1.11E-02
 N =  10  EMAX = 2.10E-03 FOR HOCL    AT Z = 9.65E+06 U = 1.48E-23 RHS =-3.12E-26  DT = 5.00E+01  TIME = 1.11E+01
 N =  13  EMAX = 1.22E-02 FOR HOCL    AT Z = 9.85E+06 U = 2.92E-24 RHS =-3.57E-26  DT = 5.62E+02  TIME = 6.86E+02
 N =  16  EMAX = 5.17E-03 FOR CH3CL   AT Z = 5.00E+04 U = 4.99E-10 RHS =-2.58E-12  DT = 5.62E+04  TIME = 3.50E+04
 N =  19  EMAX = 1.42E-02 FOR CH3CL   AT Z = 5.00E+04 U = 4.87E-10 RHS =-6.93E-12  DT = 2.53E+05  TIME = 3.72E+05
 N =  22  EMAX = 2.75E-02 FOR CH3CL   AT Z = 5.00E+04 U = 4.61E-10 RHS =-1.27E-11  DT = 8.54E+05  TIME = 1.57E+06
 N =  25  EMAX = 4.99E-02 FOR CH3CL   AT Z = 5.00E+04 U = 4.14E-10 RHS =-2.07E-11  DT = 1.88E+06  TIME = 4.98E+06
 N =  28  EMAX = 6.82E-02 FOR CH3CL   AT Z = 5.00E+04 U = 3.46E-10 RHS =-2.36E-11  DT = 2.50E+06  TIME = 1.12E+07
 N =  31  EMAX = 8.41E-02 FOR CH3CL   AT Z = 2.50E+05 U = 2.75E-10 RHS =-2.32E-11  DT = 3.33E+06  TIME = 1.95E+07
 N =  34  EMAX = 1.04E-01 FOR CH3CL   AT Z = 4.50E+05 U = 2.07E-10 RHS =-2.15E-11  DT = 4.02E+06  TIME = 3.05E+07
 N =  37  EMAX = 1.07E-01 FOR CH3CL   AT Z = 6.50E+05 U = 1.50E-10 RHS =-1.60E-11  DT = 4.43E+06  TIME = 4.29E+07
 N =  40  EMAX = 9.99E-02 FOR CH3CL   AT Z = 8.50E+05 U = 1.11E-10 RHS =-1.11E-11  DT = 4.87E+06  TIME = 5.62E+07
 N =  43  EMAX = 9.99E-02 FOR CH3CL   AT Z = 1.05E+06 U = 8.25E-11 RHS =-8.24E-12  DT = 5.35E+06  TIME = 7.08E+07
 N =  46  EMAX = 9.76E-02 FOR CH3CL   AT Z = 1.25E+06 U = 6.63E-11 RHS =-6.47E-12  DT = 5.89E+06  TIME = 8.69E+07
 N =  49  EMAX = 1.03E-01 FOR CH3CL   AT Z = 1.45E+06 U = 6.30E-11 RHS =-6.48E-12  DT = 6.48E+06  TIME = 1.05E+08
 N =  52  EMAX = 1.02E-01 FOR CH3CL   AT Z = 1.75E+06 U = 6.87E-11 RHS =-7.04E-12  DT = 7.13E+06  TIME = 1.26E+08
 N =  55  EMAX = 1.06E-01 FOR CH3CL   AT Z = 2.05E+06 U = 5.90E-11 RHS =-6.27E-12  DT = 7.84E+06  TIME = 1.48E+08
 N =  58  EMAX = 1.04E-01 FOR CH3CL   AT Z = 2.75E+06 U = 2.92E-11 RHS =-3.03E-12  DT = 7.84E+06  TIME = 1.72E+08
 N =  61  EMAX = 9.95E-02 FOR CH3CL   AT Z = 2.75E+06 U = 2.11E-11 RHS =-2.10E-12  DT = 8.62E+06  TIME = 1.95E+08
 N =  64  EMAX = 9.94E-02 FOR CH3CL   AT Z = 2.75E+06 U = 1.52E-11 RHS =-1.52E-12  DT = 9.49E+06  TIME = 2.21E+08
 N =  67  EMAX = 1.01E-01 FOR CH3CL   AT Z = 2.75E+06 U = 1.11E-11 RHS =-1.12E-12  DT = 1.04E+07  TIME = 2.50E+08
 N =  70  EMAX = 9.21E-02 FOR CH3CL   AT Z = 2.75E+06 U = 8.18E-12 RHS =-7.53E-13  DT = 1.39E+07  TIME = 2.85E+08
 N =  73  EMAX = 9.56E-02 FOR CL      AT Z = 4.05E+06 U = 4.47E-13 RHS =-4.27E-14  DT = 1.85E+07  TIME = 3.31E+08
 N =  76  EMAX = 1.09E-01 FOR CL      AT Z = 4.05E+06 U = 3.28E-13 RHS =-3.58E-14  DT = 2.03E+07  TIME = 3.88E+08
 N =  79  EMAX = 1.02E-01 FOR CL      AT Z = 4.05E+06 U = 2.35E-13 RHS =-2.40E-14  DT = 2.03E+07  TIME = 4.49E+08
 N =  82  EMAX = 1.01E-01 FOR HOCL    AT Z = 8.25E+06 U = 3.91E-18 RHS =-3.97E-19  DT = 2.24E+07  TIME = 5.14E+08
 N =  85  EMAX = 9.63E-02 FOR HOCL    AT Z = 8.35E+06 U = 5.38E-19 RHS =-5.19E-20  DT = 2.71E+07  TIME = 5.86E+08
 N =  88  EMAX = 9.85E-02 FOR HOCL    AT Z = 8.35E+06 U = 3.95E-19 RHS =-3.89E-20  DT = 3.60E+07  TIME = 6.75E+08
 N =  91  EMAX = 8.45E-02 FOR HOCL    AT Z = 9.95E+06 U = 6.67E-26 RHS =-5.64E-27  DT = 4.80E+07  TIME = 7.95E+08
 N =  94  EMAX = 5.53E-02 FOR HOCL    AT Z = 9.95E+06 U = 5.27E-26 RHS =-2.91E-27  DT = 6.38E+07  TIME = 9.53E+08
 N =  97  EMAX = 2.94E-02 FOR HOCL    AT Z = 9.95E+06 U = 4.57E-26 RHS =-1.34E-27  DT = 1.62E+08  TIME = 1.21E+09
 N = 100  EMAX = 5.11E-03 FOR HOCL    AT Z = 8.35E+06 U = 1.89E-19 RHS =-9.64E-22  DT = 7.28E+08  TIME = 1.98E+09
 N = 103  EMAX = 5.40E-05 FOR H       AT Z = 3.85E+06 U = 1.10E-14 RHS =-5.95E-19  DT = 3.64E+11  TIME = 4.27E+10
 N = 106  EMAX = 1.77E-05 FOR HSO     AT Z = 1.95E+06 U = 5.99E-19 RHS = 1.06E-23  DT = 3.64E+14  TIME = 4.04E+13
 N = 109  EMAX = 3.72E-06 FOR HSO     AT Z = 1.95E+06 U = 5.99E-19 RHS =-2.23E-24  DT = 3.64E+17  TIME = 4.04E+16

Information on upper boundary conditions
BOVERH= 3.612E+13 VEFF(LH)=  2.821E+00 BOVERH2= 2.597E+13 VEFF(LH2)=  2.028E+00
BOVERCH4=  1.107E+13 VEFF(LCH4)=  8.648E-01 BOVERH2O-  1.067E+13 VEFF(LH2O)=  8.333E-01
VEFF(LO2)=  5.045E-02   VEFF(LCO2)=  8.560E-03


 PHOTOLYSIS RATES

     Z       PO2      PO2D     PCO2     PCO2D    PH2O     PO3      PO3D     PH2O2    PHCO     PH2      PHO2
   5.00E+04 3.81E-28 0.00E+00 3.81E-34 0.00E+00 1.25E-29 1.83E-04 6.85E-06 2.24E-06 7.94E-06 1.46E-05 3.21E-22
   3.50E+05 3.46E-24 0.00E+00 5.34E-29 0.00E+00 3.21E-25 1.95E-04 7.87E-06 2.73E-06 9.79E-06 1.76E-05 2.73E-18
   6.50E+05 6.55E-21 0.00E+00 3.55E-25 0.00E+00 1.18E-21 2.05E-04 7.77E-06 3.09E-06 1.11E-05 1.99E-05 4.92E-15
   9.50E+05 2.20E-18 0.00E+00 2.17E-22 0.00E+00 5.58E-19 2.13E-04 6.99E-06 3.38E-06 1.21E-05 2.17E-05 1.60E-12
   1.25E+06 1.53E-16 0.00E+00 2.07E-20 0.00E+00 4.67E-17 2.20E-04 6.33E-06 3.61E-06 1.30E-05 2.33E-05 1.10E-10
   1.55E+06 2.87E-15 0.00E+00 4.47E-19 0.00E+00 9.46E-16 2.26E-04 6.82E-06 3.82E-06 1.37E-05 2.47E-05 2.04E-09
   1.85E+06 2.54E-14 0.00E+00 5.09E-18 0.00E+00 8.53E-15 2.31E-04 7.95E-06 4.04E-06 1.45E-05 2.59E-05 1.80E-08
   2.15E+06 1.54E-13 0.00E+00 1.32E-16 0.00E+00 5.44E-14 2.36E-04 1.08E-05 4.31E-06 1.55E-05 2.71E-05 1.07E-07
   2.45E+06 7.62E-13 0.00E+00 3.09E-15 0.00E+00 3.60E-13 2.43E-04 1.70E-05 4.68E-06 1.69E-05 2.82E-05 4.95E-07
   2.75E+06 3.26E-12 0.00E+00 3.49E-14 0.00E+00 2.43E-12 2.50E-04 2.98E-05 5.27E-06 1.88E-05 2.93E-05 1.91E-06
   3.05E+06 1.16E-11 1.19-249 2.28E-13 5.70-249 1.38E-11 2.59E-04 5.71E-05 6.29E-06 2.14E-05 3.05E-05 6.35E-06
   3.35E+06 3.31E-11 2.79-164 9.89E-13 1.34-163 6.24E-11 2.71E-04 1.17E-04 8.17E-06 2.46E-05 3.18E-05 1.81E-05
   3.65E+06 7.37E-11 1.35-110 2.96E-12 6.47-110 2.07E-10 2.88E-04 2.40E-04 1.13E-05 2.82E-05 3.32E-05 4.17E-05
   3.95E+06 1.33E-10 1.23E-76 6.57E-12 5.89E-76 5.07E-10 3.18E-04 4.97E-04 1.58E-05 3.15E-05 3.45E-05 7.87E-05
   4.25E+06 2.03E-10 8.17E-55 1.18E-11 3.92E-54 1.00E-09 3.73E-04 9.84E-04 2.21E-05 3.42E-05 3.56E-05 1.26E-04
   4.55E+06 2.75E-10 1.44E-40 1.86E-11 6.92E-40 1.73E-09 4.46E-04 1.65E-03 2.91E-05 3.63E-05 3.65E-05 1.73E-04
   4.85E+06 3.40E-10 4.07E-31 2.71E-11 1.95E-30 2.78E-09 5.15E-04 2.27E-03 3.52E-05 3.76E-05 3.72E-05 2.13E-04
   5.15E+06 4.00E-10 1.14E-24 3.77E-11 5.45E-24 4.39E-09 5.70E-04 2.76E-03 3.99E-05 3.84E-05 3.76E-05 2.42E-04
   5.45E+06 4.59E-10 3.64E-20 5.16E-11 1.75E-19 7.10E-09 6.10E-04 3.11E-03 4.33E-05 3.88E-05 3.78E-05 2.62E-04
   5.75E+06 5.24E-10 5.88E-17 7.07E-11 2.82E-16 1.20E-08 6.37E-04 3.35E-03 4.56E-05 3.91E-05 3.80E-05 2.77E-04
   6.05E+06 6.00E-10 1.11E-14 9.71E-11 5.32E-14 2.08E-08 6.53E-04 3.49E-03 4.70E-05 3.93E-05 3.81E-05 2.86E-04
   6.35E+06 6.96E-10 4.49E-13 1.33E-10 2.16E-12 3.61E-08 6.62E-04 3.55E-03 4.79E-05 3.93E-05 3.82E-05 2.91E-04
   6.65E+06 8.27E-10 6.39E-12 1.80E-10 3.07E-11 6.80E-08 6.67E-04 3.58E-03 4.84E-05 3.94E-05 3.82E-05 2.95E-04
   6.95E+06 1.01E-09 4.02E-11 2.37E-10 1.93E-10 1.54E-07 6.69E-04 3.59E-03 4.87E-05 3.94E-05 3.82E-05 2.97E-04
   7.25E+06 1.25E-09 1.46E-10 3.04E-10 6.99E-10 3.69E-07 6.71E-04 3.59E-03 4.89E-05 3.94E-05 3.82E-05 2.98E-04
   7.55E+06 1.58E-09 3.57E-10 3.79E-10 1.71E-09 7.71E-07 6.72E-04 3.59E-03 4.90E-05 3.94E-05 3.82E-05 2.99E-04
   7.85E+06 2.03E-09 6.64E-10 4.61E-10 3.19E-09 1.34E-06 6.77E-04 3.58E-03 4.91E-05 3.94E-05 3.82E-05 3.00E-04
   8.15E+06 2.72E-09 1.02E-09 5.49E-10 4.90E-09 2.00E-06 7.09E-04 3.54E-03 4.92E-05 3.94E-05 3.82E-05 3.01E-04
   8.45E+06 3.88E-09 1.38E-09 6.44E-10 6.61E-09 2.67E-06 7.88E-04 3.46E-03 4.93E-05 3.94E-05 3.82E-05 3.01E-04
   8.75E+06 5.80E-09 1.75E-09 7.47E-10 8.19E-09 3.29E-06 8.20E-04 3.42E-03 4.94E-05 3.94E-05 3.82E-05 3.02E-04
   9.05E+06 8.88E-09 2.83E-09 8.59E-10 9.49E-09 3.82E-06 8.03E-04 3.44E-03 4.94E-05 3.94E-05 3.82E-05 3.02E-04
   9.35E+06 1.40E-08 7.26E-09 9.79E-10 1.05E-08 4.25E-06 7.39E-04 3.51E-03 4.95E-05 3.94E-05 3.82E-05 3.03E-04
   9.65E+06 2.32E-08 1.88E-08 1.12E-09 1.15E-08 4.65E-06 6.89E-04 3.57E-03 4.96E-05 3.94E-05 3.82E-05 3.03E-04
   9.95E+06 4.16E-08 4.14E-08 1.30E-09 1.28E-08 5.05E-06 6.75E-04 3.59E-03 4.96E-05 3.94E-05 3.82E-05 3.03E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.12E-06 1.67E-25 1.36E-07 0.00E+00 2.93E-03 2.16E-06 1.02E-22 3.83E-24 5.00E-22 8.08E-28
   3.50E+05 0.00E+00 2.58E-06 2.34E-21 1.70E-07 1.82-124 3.35E-03 2.67E-06 1.15E-18 5.07E-20 4.42E-18 9.26E-23
   6.50E+05 0.00E+00 2.92E-06 6.06E-18 1.94E-07 7.43E-83 3.70E-03 3.04E-06 2.29E-15 1.15E-16 7.39E-15 1.25E-07
   9.50E+05 0.00E+00 3.19E-06 2.42E-15 2.12E-07 1.24E-57 4.01E-03 3.32E-06 6.94E-13 3.73E-14 2.03E-12 2.28E-16
   1.25E+06 0.00E+00 3.41E-06 1.86E-13 2.26E-07 2.26E-40 4.29E-03 3.54E-06 4.07E-11 2.27E-12 1.13E-10 1.67E-14
   1.55E+06 0.00E+00 3.61E-06 3.63E-12 2.39E-07 3.87E-29 4.53E-03 3.74E-06 6.23E-10 3.53E-11 1.70E-09 2.81E-13
   1.85E+06 0.00E+00 3.81E-06 3.23E-11 2.64E-07 6.99E-22 4.71E-03 4.00E-06 4.45E-09 2.53E-10 1.21E-08 2.04E-12
   2.15E+06 0.00E+00 4.06E-06 1.90E-10 3.26E-07 4.25E-17 4.85E-03 4.43E-06 2.13E-08 1.24E-09 5.81E-08 1.04E-11
   2.45E+06 0.00E+00 4.40E-06 8.85E-10 5.00E-07 6.49E-14 4.95E-03 5.24E-06 8.15E-08 5.22E-09 2.16E-07 5.37E-11
   2.75E+06 0.00E+00 4.93E-06 3.53E-09 1.03E-06 9.18E-12 5.03E-03 6.95E-06 2.65E-07 1.96E-08 6.67E-07 2.51E-10
   3.05E+06 2.14-246 5.86E-06 1.18E-08 2.51E-06 2.73E-10 5.09E-03 1.08E-05 7.03E-07 5.96E-08 1.72E-06 8.86E-10
   3.35E+06 5.02-161 7.55E-06 3.09E-08 5.85E-06 2.77E-09 5.14E-03 1.92E-05 1.48E-06 1.40E-07 3.62E-06 2.32E-09
   3.65E+06 2.43-107 1.03E-05 6.23E-08 1.13E-05 1.28E-08 5.18E-03 3.39E-05 2.45E-06 2.56E-07 6.12E-06 4.59E-09
   3.95E+06 2.21E-73 1.41E-05 1.01E-07 1.83E-05 3.52E-08 5.20E-03 5.63E-05 3.38E-06 3.86E-07 8.55E-06 7.38E-09
   4.25E+06 1.47E-51 1.92E-05 1.42E-07 2.61E-05 6.92E-08 5.22E-03 8.72E-05 4.15E-06 5.12E-07 1.05E-05 1.03E-08
   4.55E+06 2.60E-37 2.47E-05 1.80E-07 3.38E-05 1.10E-07 5.23E-03 1.23E-04 4.76E-06 6.31E-07 1.19E-05 1.33E-08
   4.85E+06 7.32E-28 2.94E-05 2.14E-07 4.07E-05 1.55E-07 5.23E-03 1.54E-04 5.24E-06 7.43E-07 1.28E-05 1.64E-08
   5.15E+06 2.04E-21 3.30E-05 2.45E-07 4.65E-05 2.04E-07 5.24E-03 1.78E-04 5.66E-06 8.56E-07 1.34E-05 1.98E-08
   5.45E+06 6.55E-17 3.55E-05 2.74E-07 5.16E-05 2.63E-07 5.24E-03 1.96E-04 6.03E-06 9.73E-07 1.40E-05 2.37E-08
   5.75E+06 1.06E-13 3.73E-05 3.00E-07 5.60E-05 3.37E-07 5.24E-03 2.10E-04 6.39E-06 1.10E-06 1.45E-05 2.84E-08
   6.05E+06 2.00E-11 3.83E-05 3.26E-07 5.99E-05 4.25E-07 5.24E-03 2.18E-04 6.73E-06 1.23E-06 1.50E-05 3.38E-08
   6.35E+06 8.09E-10 3.90E-05 3.49E-07 6.33E-05 5.25E-07 5.24E-03 2.24E-04 7.06E-06 1.37E-06 1.55E-05 4.01E-08
   6.65E+06 1.15E-08 3.94E-05 3.72E-07 6.64E-05 6.34E-07 5.24E-03 2.28E-04 7.38E-06 1.51E-06 1.60E-05 4.71E-08
   6.95E+06 7.24E-08 3.96E-05 3.94E-07 6.92E-05 7.50E-07 5.24E-03 2.31E-04 7.68E-06 1.65E-06 1.65E-05 5.44E-08
   7.25E+06 2.62E-07 3.97E-05 4.14E-07 7.17E-05 8.73E-07 5.24E-03 2.33E-04 7.96E-06 1.79E-06 1.70E-05 6.19E-08
   7.55E+06 6.43E-07 3.98E-05 4.32E-07 7.40E-05 1.00E-06 5.24E-03 2.34E-04 8.21E-06 1.91E-06 1.75E-05 6.93E-08
   7.85E+06 1.20E-06 3.99E-05 4.48E-07 7.60E-05 1.12E-06 5.24E-03 2.36E-04 8.44E-06 2.03E-06 1.80E-05 7.65E-08
   8.15E+06 1.84E-06 3.99E-05 4.63E-07 7.77E-05 1.24E-06 5.24E-03 2.37E-04 8.64E-06 2.13E-06 1.84E-05 8.36E-08
   8.45E+06 2.48E-06 4.00E-05 4.77E-07 7.93E-05 1.34E-06 5.24E-03 2.38E-04 8.84E-06 2.24E-06 1.89E-05 9.10E-08
