 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  1.30E+06 6.90E-02 2.01E+07 3.70E+06 5.46E+03-1.46E+11
  1.70E+06 1.71E-05 8.94E+04 8.45E+03 3.34E-01-1.33E+11
  2.10E+06 5.49E-06 6.69E+02 5.32E+01 9.60E-06-1.28E+11
  2.50E+06 1.00E-06 8.17E+00-1.72E+01 2.06E-10-1.20E+11
  2.90E+06-3.22E-07 4.05E-02-1.64E-01-3.60E-14-1.08E+11
  3.30E+06-4.26E-06-1.20E-01 2.43E-01-5.73E-13-8.88E+10
  3.70E+06-1.49E-05-1.69E-01 4.13E-01-4.76E-13-6.35E+10
  4.10E+06-4.75E-05-4.00E-01 8.81E-01-5.27E-13-3.75E+10
  4.50E+06-1.43E-04-8.93E-01 1.86E+00-7.85E-13-1.71E+10
  4.90E+06-3.40E-04-9.67E-01 1.99E+00-8.45E-13-7.12E+09
  5.30E+06-9.47E-04-7.61E-01 1.56E+00-3.27E-12-2.81E+09
  5.70E+06-2.43E-03-5.32E-01 1.10E+00-1.24E-11-8.32E+08
  6.10E+06-5.85E-03-3.40E-01 7.15E-01-4.79E-11 1.28E+08
  6.50E+06-9.17E-03-2.02E-01 4.45E-01-1.56E-10 7.51E+08
  6.90E+06-1.74E-02-9.58E-02 2.61E-01-6.03E-10 1.27E+09
  7.30E+06-1.04E-02-5.17E-02 1.46E-01-9.31E-10 1.64E+09
  7.70E+06-1.14E-02-1.59E-02 7.73E-02-7.60E-10 1.73E+09
  8.10E+06-1.11E-01 1.95E-01 3.79E-02-2.00E-11 1.60E+09
  8.50E+06-5.88E-02 1.09E-01 1.66E-02 2.70E-10 9.56E+08
  8.90E+06-1.16E-02 2.13E-02 6.60E-03 2.11E-11 5.10E+08
  9.30E+06-3.22E-03 5.72E-03 2.27E-03 1.91E-12 2.71E+08
  9.70E+06-9.93E-04 1.80E-03 5.33E-04 2.23E-13 1.46E+08
  1.00E+07-1.93E-13-4.48E-12-2.66E-03-1.94E-18 9.10E+07
 
                 INTEGRATED REACTION RATES
         1         2         3         4         5         6         7         8         9        10
  1   3.232E+11 3.709E+11 1.760E+09 8.900E+07 7.412E+10 1.097E+12 1.097E+12 9.453E+11 9.449E+12 7.275E+09   10
 11   1.559E+09 1.559E+09 9.354E+10 5.226E+12 5.057E+12 1.374E+11 2.746E+11 1.778E+12 1.928E+12 1.928E+12   20
 21   1.662E+12 9.125E+12 4.485E+12 0.000E+00 8.307E+11 4.493E+11 4.493E+11 3.873E+11 3.660E+11 3.660E+11   30
 31   1.265E+11 6.618E+10 3.943E+10 3.233E+15 4.506E+15 3.336E+15 9.015E+11 9.069E+11 2.104E+12 5.383E+09   40
 41   5.383E+09 7.595E+14 3.043E+14 5.216E+14 1.066E+15 1.066E+15 9.186E+14 2.391E+15 2.774E+15 2.774E+15   50
 51   1.805E+09 1.805E+09 5.225E+11 5.530E+11 6.487E+05 6.450E+05 7.999E+03 2.532E+03 0.000E+00 0.000E+00   60
 61   2.307E+02 2.244E+02 1.669E+05 1.669E+05 1.669E+05 9.785E+04 1.836E+09 1.836E+09 9.630E+10 1.926E+11   70
 71   5.102E+10 5.410E+10 1.180E+07 3.024E+08 2.373E+08 2.368E+08 3.968E+07 1.901E+07 2.121E+11 2.024E+09   80
 81   1.169E+08 6.901E+04 6.901E+04 3.453E+07 3.453E+07 2.017E+11 2.017E+11 6.935E-08 1.537E+06 4.544E+06   90
 91   4.544E+06 3.917E+06 1.704E+11 1.704E+11 3.425E+11 3.114E+09 3.114E+09 1.111E+11 1.111E+11 1.231E+11  100
101   1.765E+11 3.531E+11 1.517E+03 1.517E+03 1.922E+03 2.000E+03 1.025E+08 1.194E+08 7.495E+07 8.735E+07  110
111   1.515E+08 1.515E+08 5.780E+04 5.780E+04 4.982E+04 9.216E+06 2.618E+07 2.525E+13 2.535E+13 2.535E+13  120
121   2.185E+13 8.532E+09 7.408E+09 1.274E+12 1.192E+12 1.192E+12 1.228E+10 1.147E+10 3.510E+12 3.510E+12  130
131   3.030E+12 1.209E+11 5.737E+10 1.054E+09 1.054E+09 5.890E+10 1.903E+10 1.550E+11 1.674E+11 3.025E+10  140
141   1.514E+10 3.172E+10 4.184E+05 1.871E+05 4.353E+05 1.094E+11 1.196E+11 9.286E+10 9.286E+10 9.841E+10  150
151   9.638E+09 1.021E+10 9.638E+09 2.723E+10 2.723E+10 2.348E+10 5.425E+10 1.888E+05 1.888E+05 1.888E+05  160
161   2.801E+05 2.801E+05 2.801E+05 7.127E+08 1.211E+09 1.211E+09 2.489E+10 3.685E+10 3.685E+10 2.032E+08  170
171   3.208E+08 3.208E+08 2.196E+08 3.454E+08 1.739E+10 7.477E+09 3.993E+09 9.984E+08 2.686E+09 6.715E+08  180
181   5.855E+00 5.855E+00 2.928E+00 6.278E+08 1.570E+08 1.395E+08 3.786E+08 3.464E+08 3.464E+08 2.641E+04  190
191   2.423E+04 2.423E+04 7.150E-01 6.727E-01 1.272E+03 1.210E+03 5.424E+09 2.845E+09 7.137E+04 3.552E+04  200
201   8.270E+09 2.701E+09 8.269E+09 5.396E+09 1.536E-01 5.280E-02 4.298E-07 7.320E-04 2.392E-04 3.693E+08  210
211   1.366E+03 8.769E+01 1.529E+08 1.529E+08 1.382E+06 2.341E-05 1.838E+03 1.838E+03 5.954E-05 1.266E-05  220
221   6.331E-06 6.331E-06 2.612E+05 3.192E+10 3.192E+11 6.703E+05 3.334E+05 3.334E+05 6.689E+00 6.689E+00  230
231   6.689E+00 6.689E+00 3.436E+10 8.394E-01 8.394E-01 8.394E-01 8.394E-01 2.083E+04 2.113E+04 2.113E+04  240
241   1.797E+05 1.896E+05 1.896E+05 1.634E+05 0.000E+00 0.000E+00 0.000E+00 2.266E+08 2.266E+08 1.953E+08  250
251   1.903E+06 1.903E+06 3.351E-02 3.351E-02 2.889E-02 1.366E-06 1.743E-05 6.376E-06 1.810E-08 1.810E-08  260
261   0.000E+00 0.000E+00 1.403E-07 1.279E-07 2.553E-04 2.251E+08 2.035E+08 4.010E+01 3.119E+00 2.709E+02  270
271   9.047E+05 7.757E+05 3.971E-10 4.231E+06 5.447E+06 3.118E-26 3.381E-26 1.669E+05 2.821E+11 2.821E+11  280
281   1.860E+13 2.191E+10 1.734E+11 7.656E+10 4.504E+10 8.429E+02 1.388E+10 1.388E+10 5.274E+10 5.274E+10  290
291   9.307E+08 1.187E+10 1.187E+10 7.390E+10 3.695E+10 2.056E+08 2.316E+13 2.316E+13 5.845E+10 2.923E+10  300
301   0.000E+00 4.319E+03 4.319E+03 3.702E+03 3.511E+11 2.465E+09 1.773E+01 1.773E+01 0.000E+00 0.000E+00  310
311   3.931E+06 5.765E+07 2.123E+07 1.451E+00 1.509E+10 1.589E+10 3.026E+09 3.026E+09 1.513E+09 1.165E+20  320
321   1.165E+20 1.092E+12 5.462E+11 9.722E+11 1.944E+12 1.606-321
         1         2         3         4         5         6         7         8         9        10
 
 --------------out of isotope subroutine---------------
 
 
 RAINOUT RATE, PHIDEP, AND LOWER B.C.
    FOLLOWED BY TP, TL, FUP, FLOW, CON
    H2CQ    Q       H2Q     QH      HOQ     H2OQ    O2Q     OQO     CQ      CH3OQH  
  SR   2.8611E+09  0.0000E+00  0.0000E+00  1.5571E+06  2.3223E+08  5.1021E+10  0.0000E+00  0.0000E+00  1.3501E+05  1.8712E+10
  Phi  9.8479E+08  1.1970E+03  0.0000E+00  1.7012E+06  7.1614E+08  1.5383E+10  7.8263E+10  3.3722E+10  0.0000E+00  6.1140E+09
 LBC       0           0           1           0           0           0           0           0           2           0
 TPI   1.7670E+11  1.1654E+20  6.8402E+11  8.3267E+12  1.3978E+13  3.6631E+11  7.7397E+15  3.3359E+15  1.7650E+11  1.7042E+11
 TLI   1.7572E+11  1.1654E+20  3.4799E+11  8.3267E+12  1.3977E+13  3.5093E+11  7.7396E+15  3.3358E+15  5.2254E+11  1.6431E+11
 FUP  -9.6080E-07 -3.5074E+11  6.5872E+06 -2.9776E-02 -3.1313E-03 -4.4409E-15 -2.1304E-01 -9.1823E-02 -4.3208E+07 -2.4747E-17
 FLOW -9.8479E+08  3.1102E+04  4.6903E+13 -1.7012E+06 -7.1614E+08 -1.5383E+10 -7.8263E+10 -3.3722E+10  3.4600E+11 -6.1140E+09
 CON   3.9969E-01  2.3646E+07  4.7239E+13  2.4139E+00  5.6383E+00  9.7825E-01  3.0919E+02  1.3442E+02 -3.6066E-01  5.3964E-01
 
    CH3QOH  CH3OQ   CH3QO   N2Q     NQ      NOQ     HNOQ    HNO2Q   HOQNO2  HO2NOQ  
  SR   1.8712E+10  1.0642E+08  1.0642E+08  1.0650E+07  1.8132E+01  2.3580E+02  1.7515E+06  7.2253E+09  1.8049E+08  2.0023E+08
  Phi  6.1140E+09  2.0667E+08  2.0667E+08  0.0000E+00  1.9673E+07  8.4987E+07  7.0076E+05  2.5716E+09  3.9475E+06  4.2735E+06
 LBC       0           0           0           2           0           0           0           0           0           0
 TPI   1.7042E+11  2.9454E+11  2.9454E+11  4.2308E+06  2.6691E+13  5.3716E+13  2.3749E+10  1.7955E+11  1.5495E+11  1.6740E+11
 TLI   1.6431E+11  2.9433E+11  2.9433E+11  1.1242E+09  2.6691E+13  5.3716E+13  2.3748E+10  1.7697E+11  1.5495E+11  1.6739E+11
 FUP  -2.4747E-17 -1.8852E-14 -1.8786E-14 -8.2108E-14 -1.5666E-07 -8.8860E-08 -1.4997E-15 -2.1176E-21 -2.6701E-24 -1.2663E-24
 FLOW -6.1140E+09 -2.0667E+08 -2.0667E+08  1.1200E+09 -1.9673E+07 -8.4987E+07 -7.0076E+05 -2.5716E+09 -3.9475E+06 -4.2735E+06
 CON   5.3964E-01  8.8412E-01  8.8412E-01  3.4056E-03  1.4420E+00  3.2256E+00  3.1101E-03 -1.6140E-02  3.0244E-01  3.2701E-01
 
    NO2Q    N2O4Q   N2QO4   OQ      SQ      SOQ     H2SO3Q  HSQ     COQ     
  SR   1.7208E-01  3.8465E+04  9.6163E+03  1.9350E+11  4.2005E-07  9.7176E+08  4.0110E+08  8.2244E+05  4.3717E+10
  Phi  1.4953E+05  9.7507E+02  2.4377E+02  2.3038E+14  3.6049E-04  1.3287E+09  2.1419E+08  1.7233E+06  2.3314E+14
 LBC       0           0           0           0           0           0           0           0           0
 TPI   1.6978E+11  6.6794E+09  1.6698E+09  1.1655E+20  3.7887E+08  3.6133E+11  1.0971E+10  2.2851E+08  2.3611E+14
 TLI   1.6978E+11  6.6794E+09  1.6698E+09  1.1655E+20  3.7887E+08  3.6000E+11  1.0757E+10  2.2679E+08  2.9676E+12
 FUP  -3.1445E-14 -8.0811E-33 -2.0203E-33  3.5032E+11 -1.9267E-13 -4.4770E-12 -2.6554E-03 -1.9404E-18  9.0985E+07
 FLOW -1.4953E+05 -9.7507E+02 -2.4377E+02 -2.3038E+14  1.7238E-04 -1.3287E+09 -2.1419E+08 -1.7233E+06 -2.3314E+14
 CON   1.0588E-02  1.9187E-04  4.7968E-05  3.0599E+09  5.3287E-04  1.5214E-02 -2.0319E+04  2.0397E-04 -9.1569E+01
 
 delta 17O values with altitude
     Z(km)  H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
     0.5  -8.51E-01 -7.02E-02  0.00E+00  6.43E+01  1.90E+00  2.28E+00  1.66E+02  5.14E+00 -2.08E-01 -8.52E-01
     1.5  -8.54E-01 -1.18E-01  0.00E+00  6.14E+01  2.47E+00  2.68E+00  1.66E+02  5.14E+00 -2.33E-01 -8.55E-01
     2.5  -8.58E-01 -1.63E-01  0.00E+00  5.96E+01  3.32E+00  3.33E+00  1.66E+02  5.14E+00 -2.58E-01 -8.59E-01
     3.5  -8.61E-01 -2.07E-01  0.00E+00  5.77E+01  4.38E+00  4.16E+00  1.66E+02  5.14E+00 -2.82E-01 -8.62E-01
     4.5  -8.63E-01 -2.49E-01  0.00E+00  5.53E+01  5.59E+00  5.11E+00  1.66E+02  5.14E+00 -3.03E-01 -8.65E-01
     5.5  -8.63E-01 -2.89E-01  0.00E+00  5.31E+01  6.90E+00  6.15E+00  1.66E+02  5.14E+00 -3.22E-01 -8.67E-01
     6.5  -8.64E-01 -3.28E-01  0.00E+00  5.22E+01  8.28E+00  7.25E+00  1.66E+02  5.14E+00 -3.37E-01 -8.69E-01
     7.5  -8.64E-01 -3.65E-01  0.00E+00  5.20E+01  9.65E+00  8.33E+00  1.66E+02  5.14E+00 -3.49E-01 -8.72E-01
     8.5  -8.64E-01 -4.00E-01  0.00E+00  4.97E+01  1.08E+01  9.34E+00  1.66E+02  5.14E+00 -3.59E-01 -8.74E-01
     9.5  -8.59E-01 -4.33E-01  0.00E+00  4.54E+01  1.18E+01  1.03E+01  1.66E+02  5.14E+00 -3.66E-01 -8.75E-01
    10.5  -8.47E-01 -4.66E-01  0.00E+00  4.23E+01  1.34E+01  1.15E+01  1.66E+02  5.14E+00 -3.73E-01 -8.73E-01
    11.5  -8.17E-01 -4.96E-01  3.05E-03  4.13E+01  1.67E+01  1.38E+01  1.66E+02  5.14E+00 -3.83E-01 -8.64E-01
    12.5  -7.86E-01 -5.48E-01  4.24E-02  5.10E+01  2.57E+01  2.07E+01  1.66E+02  5.14E+00 -3.97E-01 -8.56E-01
    13.5  -7.46E-01 -5.94E-01  9.24E-01  6.79E+01  4.20E+01  3.70E+01  1.66E+02  5.13E+00 -4.14E-01 -8.60E-01
    14.5  -6.73E-01 -6.33E-01  2.43E+00  8.82E+01  6.46E+01  6.14E+01  1.66E+02  5.13E+00 -4.26E-01 -8.74E-01
    15.5  -5.55E-01 -6.68E-01  4.56E+00  1.06E+02  8.77E+01  8.63E+01  1.66E+02  5.13E+00 -4.12E-01 -8.91E-01
    16.5  -3.89E-01 -6.98E-01  7.28E+00  1.20E+02  1.07E+02  1.06E+02  1.66E+02  5.13E+00 -3.53E-01 -9.03E-01
    17.5  -1.90E-01 -7.25E-01  1.05E+01  1.29E+02  1.20E+02  1.20E+02  1.66E+02  5.13E+00 -2.36E-01 -9.09E-01
    18.5   2.85E-02 -7.49E-01  1.40E+01  1.36E+02  1.30E+02  1.30E+02  1.66E+02  5.12E+00 -6.66E-02 -9.10E-01
    19.5   2.55E-01 -7.70E-01  1.76E+01  1.40E+02  1.37E+02  1.37E+02  1.66E+02  5.12E+00  1.38E-01 -9.06E-01
    20.5   4.77E-01 -7.88E-01  2.13E+01  1.43E+02  1.42E+02  1.42E+02  1.66E+02  5.12E+00  3.52E-01 -8.97E-01
    21.5   6.53E-01 -8.06E-01  2.48E+01  1.45E+02  1.45E+02  1.45E+02  1.66E+02  5.11E+00  5.57E-01 -8.85E-01
    22.5   8.15E-01 -8.21E-01  2.82E+01  1.46E+02  1.48E+02  1.48E+02  1.66E+02  5.11E+00  7.49E-01 -8.70E-01
    23.5   9.68E-01 -8.35E-01  3.15E+01  1.46E+02  1.49E+02  1.49E+02  1.66E+02  5.11E+00  9.30E-01 -8.55E-01
    24.5   1.12E+00 -8.48E-01  3.45E+01  1.46E+02  1.50E+02  1.50E+02  1.66E+02  5.10E+00  1.10E+00 -8.42E-01
    25.5   1.27E+00 -8.59E-01  3.73E+01  1.44E+02  1.50E+02  1.50E+02  1.66E+02  5.10E+00  1.28E+00 -8.30E-01
    26.5   1.42E+00 -8.69E-01  3.99E+01  1.42E+02  1.49E+02  1.49E+02  1.66E+02  5.09E+00  1.46E+00 -8.22E-01
    27.5   1.57E+00 -8.79E-01  4.23E+01  1.38E+02  1.48E+02  1.47E+02  1.66E+02  5.09E+00  1.66E+00 -8.17E-01
    28.5   1.71E+00 -8.88E-01  4.43E+01  1.32E+02  1.45E+02  1.45E+02  1.66E+02  5.08E+00  1.89E+00 -8.16E-01
    29.5   1.84E+00 -8.96E-01  4.60E+01  1.26E+02  1.42E+02  1.42E+02  1.66E+02  5.08E+00  2.14E+00 -8.18E-01
    30.5   1.96E+00 -9.04E-01  4.73E+01  1.18E+02  1.38E+02  1.38E+02  1.66E+02  5.07E+00  2.44E+00 -8.23E-01
    31.5   2.04E+00 -9.11E-01  4.83E+01  1.10E+02  1.33E+02  1.33E+02  1.66E+02  5.07E+00  2.79E+00 -8.28E-01
    32.5   2.09E+00 -9.18E-01  4.87E+01  1.00E+02  1.27E+02  1.27E+02  1.66E+02  5.06E+00  3.20E+00 -8.34E-01
    33.5   2.03E+00 -9.24E-01  4.87E+01  8.99E+01  1.21E+02  1.21E+02  1.66E+02  5.06E+00  3.65E+00 -8.39E-01
    34.5   1.93E+00 -9.30E-01  4.83E+01  7.95E+01  1.13E+02  1.13E+02  1.66E+02  5.06E+00  4.18E+00 -8.43E-01
    35.5   1.81E+00 -9.35E-01  4.74E+01  6.92E+01  1.05E+02  1.05E+02  1.66E+02  5.05E+00  4.82E+00 -8.47E-01
    36.5   1.70E+00 -9.39E-01  4.62E+01  5.92E+01  9.58E+01  9.55E+01  1.66E+02  5.05E+00  5.57E+00 -8.50E-01
    37.5   1.60E+00 -9.43E-01  4.48E+01  4.99E+01  8.53E+01  8.48E+01  1.66E+02  5.05E+00  6.42E+00 -8.54E-01
    38.5   1.52E+00 -9.47E-01  4.33E+01  4.16E+01  7.34E+01  7.27E+01  1.66E+02  5.04E+00  7.40E+00 -8.58E-01
    39.5   1.46E+00 -9.50E-01  4.18E+01  3.50E+01  6.05E+01  5.98E+01  1.66E+02  5.04E+00  8.51E+00 -8.62E-01
    40.5   1.42E+00 -9.53E-01  4.04E+01  3.04E+01  4.76E+01  4.70E+01  1.66E+02  5.04E+00  9.84E+00 -8.67E-01
    41.5   1.39E+00 -9.55E-01  3.90E+01  2.78E+01  3.59E+01  3.57E+01  1.66E+02  5.04E+00  1.15E+01 -8.70E-01
    42.5   1.37E+00 -9.57E-01  3.79E+01  2.65E+01  2.63E+01  2.65E+01  1.66E+02  5.03E+00  1.35E+01 -8.73E-01
    43.5   1.34E+00 -9.59E-01  3.69E+01  2.60E+01  1.90E+01  1.95E+01  1.66E+02  5.03E+00  1.58E+01 -8.75E-01
    44.5   1.30E+00 -9.61E-01  3.60E+01  2.59E+01  1.36E+01  1.44E+01  1.66E+02  5.03E+00  1.85E+01 -8.76E-01
    45.5   1.24E+00 -9.62E-01  3.53E+01  2.59E+01  9.74E+00  1.06E+01  1.66E+02  5.03E+00  2.15E+01 -8.77E-01
    46.5   1.18E+00 -9.63E-01  3.46E+01  2.60E+01  6.98E+00  7.88E+00  1.66E+02  5.03E+00  2.46E+01 -8.78E-01
    47.5   1.11E+00 -9.64E-01  3.40E+01  2.62E+01  4.98E+00  5.88E+00  1.66E+02  5.03E+00  2.79E+01 -8.79E-01
    48.5   1.10E+00 -9.64E-01  3.34E+01  2.64E+01  3.54E+00  4.39E+00  1.66E+02  5.03E+00  3.12E+01 -8.80E-01
    49.5   1.11E+00 -9.65E-01  3.29E+01  2.65E+01  2.47E+00  3.27E+00  1.66E+02  5.03E+00  3.45E+01 -8.80E-01
    50.5   1.12E+00 -9.65E-01  3.24E+01  2.65E+01  1.67E+00  2.40E+00  1.66E+02  5.03E+00  3.76E+01 -8.81E-01
    51.5   1.11E+00 -9.66E-01  3.19E+01  2.66E+01  1.06E+00  1.72E+00  1.66E+02  5.03E+00  4.04E+01 -8.82E-01
    52.5   1.15E+00 -9.66E-01  3.15E+01  2.65E+01  5.98E-01  1.19E+00  1.66E+02  5.03E+00  4.28E+01 -8.82E-01
    53.5   1.22E+00 -9.66E-01  3.10E+01  2.63E+01  2.43E-01  7.73E-01  1.66E+02  5.03E+00  4.48E+01 -8.82E-01
    54.5   1.28E+00 -9.66E-01  3.06E+01  2.59E+01 -3.31E-02  4.33E-01  1.66E+02  5.03E+00  4.65E+01 -8.83E-01
    55.5   1.32E+00 -9.66E-01  3.01E+01  2.55E+01 -2.49E-01  1.57E-01  1.66E+02  5.03E+00  4.78E+01 -8.83E-01
    56.5   1.35E+00 -9.66E-01  2.97E+01  2.49E+01 -4.16E-01 -6.72E-02  1.66E+02  5.03E+00  4.88E+01 -8.83E-01
    57.5   1.34E+00 -9.66E-01  2.92E+01  2.41E+01 -5.46E-01 -2.49E-01  1.66E+02  5.03E+00  4.96E+01 -8.83E-01
    58.5   1.31E+00 -9.66E-01  2.88E+01  2.33E+01 -6.47E-01 -3.97E-01  1.66E+02  5.03E+00  5.01E+01 -8.83E-01
    59.5   1.26E+00 -9.66E-01  2.83E+01  2.23E+01 -7.24E-01 -5.16E-01  1.66E+02  5.03E+00  5.05E+01 -8.82E-01
    60.5   1.20E+00 -9.66E-01  2.78E+01  2.12E+01 -7.84E-01 -6.12E-01  1.66E+02  5.03E+00  5.08E+01 -8.82E-01
    61.5   1.12E+00 -9.66E-01  2.73E+01  2.01E+01 -8.29E-01 -6.89E-01  1.66E+02  5.03E+00  5.10E+01 -8.82E-01
    62.5   1.06E+00 -9.66E-01  2.69E+01  1.90E+01 -8.63E-01 -7.50E-01  1.66E+02  5.03E+00  5.11E+01 -8.81E-01
    63.5   1.21E+00 -9.66E-01  2.64E+01  1.74E+01 -8.90E-01 -7.99E-01  1.66E+02  5.03E+00  5.12E+01 -8.82E-01
    64.5   8.81E-01 -9.66E-01  2.59E+01  1.65E+01 -9.10E-01 -8.35E-01  1.66E+02  5.03E+00  5.12E+01 -8.81E-01
    65.5   3.79E-01 -9.66E-01  2.54E+01  1.56E+01 -9.25E-01 -8.65E-01  1.66E+02  5.03E+00  5.12E+01 -8.80E-01
    66.5  -9.39E-02 -9.66E-01  2.49E+01  1.44E+01 -9.36E-01 -8.88E-01  1.66E+02  5.03E+00  5.12E+01 -8.79E-01
    67.5  -4.65E-01 -9.66E-01  2.43E+01  1.33E+01 -9.44E-01 -9.07E-01  1.66E+02  5.03E+00  5.12E+01 -8.78E-01
    68.5  -6.76E-01 -9.66E-01  2.38E+01  1.21E+01 -9.50E-01 -9.21E-01  1.66E+02  5.03E+00  5.12E+01 -8.77E-01
    69.5  -7.84E-01 -9.66E-01  2.32E+01  1.10E+01 -9.54E-01 -9.31E-01  1.66E+02  5.03E+00  5.11E+01 -8.75E-01
    70.5  -8.35E-01 -9.66E-01  2.26E+01  9.85E+00 -9.57E-01 -9.39E-01  1.66E+02  5.03E+00  5.11E+01 -8.74E-01
    71.5  -8.61E-01 -9.66E-01  2.21E+01  8.97E+00 -9.60E-01 -9.45E-01  1.66E+02  5.03E+00  5.11E+01 -8.74E-01
    72.5  -8.74E-01 -9.65E-01  2.15E+01  8.20E+00 -9.61E-01 -9.49E-01  1.66E+02  5.03E+00  5.11E+01 -8.73E-01
    73.5  -8.81E-01 -9.65E-01  2.09E+01  7.57E+00 -9.62E-01 -9.52E-01  1.66E+02  5.03E+00  5.10E+01 -8.72E-01
    74.5  -8.85E-01 -9.65E-01  2.02E+01  7.04E+00 -9.63E-01 -9.54E-01  1.66E+02  5.03E+00  5.10E+01 -8.71E-01
    75.5  -8.87E-01 -9.65E-01  1.96E+01  6.64E+00 -9.64E-01 -9.56E-01  1.66E+02  5.03E+00  5.09E+01 -8.71E-01
    76.5  -8.89E-01 -9.65E-01  1.89E+01  6.30E+00 -9.64E-01 -9.57E-01  1.66E+02  5.03E+00  5.09E+01 -8.70E-01
    77.5  -8.90E-01 -9.65E-01  1.83E+01  6.03E+00 -9.64E-01 -9.58E-01  1.66E+02  5.03E+00  5.08E+01 -8.69E-01
    78.5  -8.90E-01 -9.65E-01  1.77E+01  5.55E+00 -9.64E-01 -9.59E-01  1.66E+02  5.03E+00  5.08E+01 -8.69E-01
    79.5  -8.90E-01 -9.64E-01  1.71E+01  4.96E+00 -9.64E-01 -9.59E-01  1.66E+02  5.03E+00  5.07E+01 -8.65E-01
    80.5  -8.90E-01 -9.64E-01  1.67E+01  6.62E+00 -9.64E-01 -9.59E-01  1.66E+02  5.03E+00  5.06E+01 -8.55E-01
    81.5  -8.89E-01 -9.64E-01  1.65E+01  1.82E+01 -9.64E-01 -9.59E-01  1.66E+02  5.03E+00  5.04E+01 -8.53E-01
    82.5  -8.87E-01 -9.64E-01  1.64E+01  4.06E+01 -9.63E-01 -9.58E-01  1.66E+02  5.03E+00  5.03E+01 -8.52E-01
    83.5  -8.85E-01 -9.63E-01  1.63E+01  6.63E+01 -9.63E-01 -9.58E-01  1.66E+02  5.03E+00  5.01E+01 -8.52E-01
    84.5  -8.82E-01 -9.63E-01  1.62E+01  8.92E+01 -9.63E-01 -9.58E-01  1.66E+02  5.03E+00  5.00E+01 -8.53E-01
    85.5  -8.78E-01 -9.62E-01  1.62E+01  1.07E+02 -9.62E-01 -9.57E-01  1.66E+02  5.03E+00  4.97E+01 -8.53E-01
    86.5  -8.75E-01 -9.62E-01  1.62E+01  1.21E+02 -9.62E-01 -9.57E-01  1.66E+02  5.03E+00  4.95E+01 -8.53E-01
    87.5  -8.73E-01 -9.61E-01  1.62E+01  1.30E+02 -9.61E-01 -9.57E-01  1.66E+02  5.03E+00  4.92E+01 -8.53E-01
    88.5  -8.71E-01 -9.61E-01  1.62E+01  1.37E+02 -9.61E-01 -9.57E-01  1.66E+02  5.03E+00  4.89E+01 -8.53E-01
    89.5  -8.70E-01 -9.60E-01  1.62E+01  1.42E+02 -9.60E-01 -9.57E-01  1.66E+02  5.03E+00  4.85E+01 -8.53E-01
    90.5  -8.69E-01 -9.59E-01  1.62E+01  1.46E+02 -9.59E-01 -9.57E-01  1.66E+02  5.04E+00  4.80E+01 -8.53E-01
    91.5  -8.69E-01 -9.57E-01  1.62E+01  1.49E+02 -9.57E-01 -9.57E-01  1.66E+02  5.04E+00  4.75E+01 -8.53E-01
    92.5  -8.68E-01 -9.56E-01  1.62E+01  1.51E+02 -9.56E-01 -9.57E-01  1.66E+02  5.04E+00  4.69E+01 -8.54E-01
    93.5  -8.68E-01 -9.54E-01  1.62E+01  1.52E+02 -9.54E-01 -9.57E-01  1.66E+02  5.04E+00  4.62E+01 -8.54E-01
    94.5  -8.67E-01 -9.52E-01  1.62E+01  1.53E+02 -9.52E-01 -9.57E-01  1.66E+02  5.04E+00  4.54E+01 -8.54E-01
    95.5  -8.66E-01 -9.49E-01  1.62E+01  1.54E+02 -9.49E-01 -9.56E-01  1.66E+02  5.05E+00  4.46E+01 -8.54E-01
    96.5  -8.65E-01 -9.46E-01  1.62E+01  1.54E+02 -9.46E-01 -9.56E-01  1.66E+02  5.05E+00  4.36E+01 -8.54E-01
    97.5  -8.63E-01 -9.43E-01  1.62E+01  1.54E+02 -9.43E-01 -9.56E-01  1.66E+02  5.05E+00  4.25E+01 -8.54E-01
    98.5  -8.61E-01 -9.39E-01  1.62E+01  1.54E+02 -9.39E-01 -9.56E-01  1.66E+02  5.05E+00  4.13E+01 -8.54E-01
    99.5  -8.58E-01 -9.35E-01  1.62E+01  1.54E+02 -9.35E-01 -9.56E-01  1.66E+02  5.06E+00  3.99E+01 -8.54E-01
 
     Z(km)  CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
     0.5  -8.52E-01 -8.50E-01 -8.50E-01  3.54E-01  8.43E+01  8.46E+01  7.43E+01  8.46E+01  1.90E+00  8.46E+01
     1.5  -8.55E-01 -8.55E-01 -8.55E-01  3.54E-01  8.72E+01  8.75E+01  7.43E+01  8.59E+01  2.47E+00  8.76E+01
     2.5  -8.59E-01 -8.60E-01 -8.60E-01  3.54E-01  9.22E+01  9.26E+01  7.59E+01  8.76E+01  3.32E+00  9.26E+01
     3.5  -8.62E-01 -8.64E-01 -8.64E-01  3.54E-01  9.88E+01  9.92E+01  7.83E+01  8.96E+01  4.40E+00  9.93E+01
