 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  1.30E+06 6.09E-02 1.99E+07 3.71E+07 4.68E+03-2.55E+10 0.00E+00-5.67E+05
  1.70E+06 1.62E-05 8.88E+04 8.89E+03 2.87E-01-1.45E+10 0.00E+00-3.03E+06
  2.10E+06 5.47E-06 6.65E+02 5.51E+01 8.24E-06-1.19E+10 0.00E+00-3.78E+06
  2.50E+06 1.00E-06 8.11E+00-1.71E+01 1.76E-10-9.94E+09 0.00E+00-2.54E+06
  2.90E+06-3.18E-07 4.04E-02-5.53E-02-6.40E-14-7.86E+09 0.00E+00 1.06E+06
  3.30E+06-4.20E-06-1.18E-01 3.11E-01-4.92E-13-5.55E+09 0.00E+00 3.17E+06
  3.70E+06-1.48E-05-1.69E-01 4.25E-01-4.10E-13-3.29E+09 0.00E+00 1.04E+06
  4.10E+06-4.74E-05-3.99E-01 8.70E-01-4.66E-13-1.52E+09 0.00E+00 1.14E+05
  4.50E+06-1.43E-04-8.94E-01 1.84E+00-7.30E-13-5.61E+08 0.00E+00 9.10E+03
  4.90E+06-3.40E-04-9.68E-01 1.97E+00-8.77E-13-1.87E+08 0.00E+00 8.33E+02
  5.30E+06-9.47E-04-7.61E-01 1.55E+00-3.31E-12-1.20E+07 0.00E+00 1.12E+02
  5.70E+06-2.43E-03-5.31E-01 1.09E+00-1.25E-11 1.53E+08 0.00E+00 2.08E+01
  6.10E+06-5.85E-03-3.38E-01 7.09E-01-4.79E-11 3.90E+08 0.00E+00 4.48E+00
  6.50E+06-9.16E-03-2.00E-01 4.41E-01-1.56E-10 7.47E+08 0.00E+00 2.03E+00
  6.90E+06-1.74E-02-9.35E-02 2.59E-01-6.02E-10 1.18E+09 0.00E+00 2.91E-01
  7.30E+06-1.04E-02-5.15E-02 1.45E-01-9.30E-10 1.54E+09 0.00E+00 5.24E-01
  7.70E+06-1.14E-02-1.55E-02 7.67E-02-7.59E-10 1.64E+09 0.00E+00 2.01E-01
  8.10E+06-1.10E-01 2.02E-01 3.77E-02-6.14E-12 1.53E+09 0.00E+00 2.32E-02
  8.50E+06-5.77E-02 1.07E-01 1.65E-02 2.67E-10 9.17E+08 0.00E+00 6.11E-05
  8.90E+06-1.18E-02 2.04E-02 6.56E-03 2.08E-11 4.86E+08 0.00E+00 1.52E-07
  9.30E+06-3.34E-03 5.57E-03 2.25E-03 1.89E-12 2.55E+08 0.00E+00 4.19E-10
  9.70E+06-1.02E-03 1.78E-03 5.30E-04 2.22E-13 1.37E+08 0.00E+00 1.41E-12
  1.00E+07-5.08E-10-1.24E-08-2.64E-03-5.97E-15 8.65E+07-3.70E+00-1.66E-14
 
                 INTEGRATED REACTION RATES
         1         2         3         4         5         6         7         8         9        10
  1   3.361E+11 3.181E+11 1.511E+09 8.910E+07 1.036E+11 9.407E+11 9.407E+11 9.407E+11 4.730E+12 3.641E+09   10
 11   7.803E+08 7.803E+08 4.682E+10 5.067E+12 5.063E+12 1.451E+11 1.313E+11 0.000E+00 1.654E+12 1.654E+12   20
 21   1.654E+12 4.490E+12 4.490E+12 0.000E+00 3.856E+11 3.854E+11 3.854E+11 3.854E+11 1.815E+11 1.815E+11   30
 31   6.348E+10 9.238E+10 3.947E+10 3.320E+15 3.320E+15 3.320E+15 9.025E+11 9.025E+11 1.805E+12 5.247E+09   40
 41   5.247E+09 6.516E+14 2.611E+14 5.222E+14 9.141E+14 9.141E+14 9.141E+14 2.380E+15 2.380E+15 2.380E+15   50
 51   1.722E+09 1.722E+09 5.225E+11 8.508E+11 6.455E+05 6.449E+05 7.667E+03 2.535E+03 0.000E+00 0.000E+00   60
 61   2.258E+02 2.243E+02 1.671E+05 1.671E+05 1.671E+05 9.795E+04 1.746E+09 1.746E+09 9.638E+10 9.638E+10   70
 71   5.107E+10 8.060E+10 1.165E+07 3.267E+08 2.371E+08 2.371E+08 1.905E+07 1.903E+07 3.080E+11 1.737E+09   80
 81   1.003E+08 6.909E+04 6.909E+04 3.457E+07 3.457E+07 2.019E+11 2.019E+11 6.762E-08 1.539E+06 3.898E+06   90
 91   3.898E+06 1.949E+06 1.706E+11 1.706E+11 1.707E+11 3.117E+09 3.117E+09 1.112E+11 1.112E+11 1.117E+11  100
101   1.767E+11 1.767E+11 1.519E+03 1.519E+03 1.924E+03 1.952E+03 1.024E+08 1.025E+08 7.492E+07 7.493E+07  110
111   1.516E+08 1.516E+08 4.958E+04 4.958E+04 4.958E+04 9.070E+06 2.347E+07 2.175E+13 2.174E+13 2.174E+13  120
121   2.174E+13 7.416E+09 7.416E+09 1.114E+12 1.113E+12 0.000E+00 1.070E+10 1.382E+10 3.034E+12 3.034E+12  130
131   3.034E+12 1.045E+11 5.869E+10 9.434E+08 9.434E+08 5.698E+10 1.982E+10 7.526E+10 1.509E+11 1.374E+10  140
141   2.060E+10 2.754E+10 1.873E+05 1.873E+05 3.745E+05 5.454E+10 1.093E+11 9.295E+10 9.295E+10 1.379E+11  150
151   9.649E+09 1.460E+10 9.649E+09 2.336E+10 2.336E+10 2.336E+10 4.674E+10 1.625E+05 1.625E+05 1.625E+05  160
161   2.474E+05 2.474E+05 2.474E+05 7.135E+08 1.071E+09 1.071E+09 2.141E+10 3.267E+10 3.267E+10 1.934E+08  170
171   1.902E+08 3.803E+08 1.018E+08 3.492E+08 1.497E+10 7.485E+09 3.517E+09 8.793E+08 2.309E+09 5.773E+08  180
181   5.063E+00 5.063E+00 2.531E+00 5.909E+08 1.477E+08 2.100E+08 3.467E+08 3.467E+08 3.467E+08 2.406E+04  190
191   2.410E+04 2.746E+04 6.734E-01 6.732E-01 1.154E+03 3.178E+03 5.401E+09 6.133E+09 7.105E+04 3.553E+04  200
201   1.154E+10 7.602E+09 1.153E+10 2.701E+09 2.245E-01 1.241E-01 4.352E-07 1.054E-03 2.394E-04 7.385E+08  210
211   1.367E+03 8.773E+01 1.531E+08 1.531E+08 6.887E+05 2.343E-05 1.840E+03 1.840E+03 5.861E-05 6.308E-06  220
221   6.308E-06 6.314E-06 2.614E+05 3.178E+10 3.178E+11 6.673E+05 3.338E+05 3.338E+05 6.659E+00 6.659E+00  230
231   6.660E+00 6.660E+00 3.421E+10 8.356E-01 8.356E-01 8.357E-01 8.357E-01 1.885E+04 1.902E+04 1.902E+04  240
241   1.626E+05 1.626E+05 1.626E+05 1.626E+05 0.000E+00 0.000E+00 0.000E+00 1.943E+08 1.943E+08 1.943E+08  250
251   1.728E+06 1.728E+06 2.874E-02 2.874E-02 2.874E-02 1.230E-06 2.953E-05 5.708E-06 1.801E-08 1.801E-08  260
261   0.000E+00 0.000E+00 1.281E-07 1.281E-07 2.525E-04 1.931E+08 4.393E+08 3.440E+01 2.676E+00 2.324E+02  270
271   7.762E+05 7.761E+05 3.406E-10 3.629E+06 5.443E+06 3.117E-26 3.119E-26 1.671E+05 2.825E+11 2.825E+11  280
281   1.863E+13 2.240E+10 1.755E+11 7.664E+10 4.508E+10 8.431E+02 0.000E+00 1.359E+10 5.280E+10 5.280E+10  290
291   9.302E+08 1.226E+10 1.226E+10 6.740E+10 3.370E+10 1.842E+08 1.997E+13 1.997E+13 5.377E+10 2.689E+10  300
301   0.000E+00 4.292E+03 4.292E+03 3.679E+03 3.496E+11 2.454E+09 2.182E+01 2.182E+01 0.000E+00 0.000E+00  310
311   3.913E+06 5.738E+07 2.113E+07 1.245E+00 6.887E+09 1.380E+10 2.618E+09 2.618E+09 1.309E+09 1.167E+20  320
321   1.167E+20 9.371E+11 4.685E+11 9.380E+11 1.876E+12 4.730E+12 3.642E+09 1.561E+09 4.682E+10 1.328E+11  ***
***   3.989E+11 1.874E+11 1.874E+11 6.348E+10 9.638E+10 1.905E+07 1.361E+10 1.949E+06 1.756E+11 1.767E+11  ***
***   1.464E+10 1.890E+05 5.652E+10 7.392E+09 1.046E+08 2.701E+09 7.287E+05 6.314E-06 0.000E+00 1.744-321
         1         2         3         4         5         6         7         8         9        10
 
 --------------out of isotope subroutine---------------
 
 
 RAINOUT RATE, PHIDEP, AND LOWER B.C.
    FOLLOWED BY TP, TL, FUP, FLOW, CON
          H2CQ        Q           H2Q         QH          HOQ         H2OQ        O2Q         OQO         CQ          CH3OQH  
  SR   2.8641E+09  0.0000E+00  0.0000E+00  2.1539E+06  1.1583E+08  5.1272E+10  0.0000E+00  0.0000E+00  1.3505E+05  1.8731E+10
  Phi  9.8581E+08  1.1973E+03  0.0000E+00  1.5992E+06  3.5749E+08  1.5381E+10  6.7110E+10  3.3555E+10  0.0000E+00  6.1203E+09
 LBC       0           0           1           0           0           0           0           0           2           0
 TPI   1.7687E+11  1.1668E+20  9.1670E+11  8.0243E+12  6.7946E+12  3.6919E+11  6.6392E+15  3.3196E+15  1.7649E+11  1.7060E+11
 TLI   1.7588E+11  1.1668E+20  3.6631E+11  8.6481E+12  6.7943E+12  3.5381E+11  6.6391E+15  3.3196E+15  5.2253E+11  1.6448E+11
 FUP  -2.2745E-03 -4.0658E+11  7.0765E+06 -6.1624E+01 -3.7050E+00 -1.6015E-11 -4.3200E+02 -2.1600E+02 -4.3213E+07 -1.6035E-13
 FLOW -9.8580E+08  3.6546E+08 -2.1333E+15 -1.5191E+06 -3.5746E+08 -1.5381E+10 -6.7107E+10 -3.3554E+10  3.4600E+11 -6.1203E+09
 CON   4.5379E+03  5.6229E+10 -2.1327E+15 -6.2382E+11  3.2116E+04  1.1231E+04  2.9992E+06  1.4990E+06  4.3825E+03  6.0987E+03
 
          CH3QOH      CH3OQ       CH3QO       N2Q         NQ          NOQ         HNOQ        HNO2Q       HOQNO2      HO2NOQ  
  SR   1.8731E+10  1.0654E+08  1.0654E+08  1.0646E+07  1.6593E+01  2.1597E+02  2.1251E+06  1.0851E+10  8.9698E+07  1.8067E+08
  Phi  6.1203E+09  2.0688E+08  2.0688E+08  0.0000E+00  1.8159E+07  7.8416E+07  6.5302E+05  3.1227E+09  1.9706E+06  3.9431E+06
 LBC       0           0           0           2           0           0           0           0           0           0
 TPI   1.7060E+11  2.9485E+11  2.9485E+11  3.6289E+06  2.3017E+13  4.6322E+13  2.4523E+10  1.6452E+11  7.5260E+10  1.5086E+11
 TLI   1.6448E+11  2.9464E+11  2.9464E+11  1.1236E+09  2.3017E+13  4.6322E+13  2.4523E+10  1.6892E+11  7.5258E+10  1.5086E+11
 FUP  -1.6035E-13 -4.4407E-11 -4.4407E-11 -4.1071E-10 -4.0706E-04 -2.8474E-04 -4.3859E-12 -7.1309E-18 -3.1592E-21 -6.3989E-21
 FLOW -6.1203E+09 -2.0687E+08 -2.0687E+08  1.1200E+09 -1.7914E+07 -7.7869E+07 -6.5267E+05 -3.1227E+09 -1.9689E+06 -3.8876E+06
 CON   6.0987E+03  9.9954E+03  9.9954E+03 -1.5807E+01  2.4432E+05  5.4571E+05  3.4808E+02 -7.5245E+09  1.7229E+03  5.5534E+04
 
          NO2Q        N2O4Q       N2QO4       OQ          SQ          SOQ         H2SO3Q      HSQ         COQ         HQO     
  SR   1.9475E-01  5.3131E+04  1.3283E+04  1.9370E+11  3.8604E-07  9.6799E+08  1.5263E+09  7.0572E+05  4.3750E+10  0.0000E+00
  Phi  1.4344E+05  9.2126E+02  2.3032E+02  2.3062E+14  3.4086E-04  1.3243E+09  2.4611E+08  1.4788E+06  2.3332E+14  3.5756E+08
 LBC       0           0           0           0           0           0           0           0           0           0
 TPI   1.5346E+11  5.8266E+09  1.4567E+09  1.1668E+20  3.4694E+08  3.5974E+11  1.9137E+10  1.9606E+08  2.3619E+14  6.8652E+12
 TLI   1.5346E+11  5.8266E+09  1.4567E+09  1.1668E+20  3.4694E+08  3.5841E+11  9.3921E+10  1.9458E+08  2.8647E+12  6.8648E+12
 FUP  -9.0206E-11 -2.4199E-29 -6.0498E-30  2.9487E+11 -5.0803E-10 -1.2383E-08 -2.6393E-03 -5.9671E-15  8.6505E+07 -3.7050E+00
 FLOW  3.8621E+04  1.0649E+03  2.6622E+02 -2.3062E+14  6.0469E+00 -1.3243E+09 -2.4611E+08 -1.4788E+06 -2.3332E+14 -3.5753E+08
 CON   1.8202E+05  1.9859E+03  4.9650E+02  5.8849E+10  6.0472E+00  1.9150E+02 -7.5030E+10  2.4355E+00 -3.5215E+06  3.8815E+07
 
          HQONO2  
  SR   7.5548E+07
  Phi  1.9710E+06
 LBC       0
 TPI   7.8628E+10
 TLI   7.8624E+10
 FUP  -1.6604E-14
 FLOW -1.4349E+06
 CON   2.5802E+06
 
 delta 17O values with altitude
     Z(km)  H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
     0.5   1.83E-01  1.76E-01  0.00E+00  5.47E-01  2.91E-01  2.16E+00  1.76E-01  1.76E-01  4.43E-02  1.82E-01
     1.5   1.79E-01  1.76E-01  0.00E+00  1.19E+02  4.25E-01  4.07E+00  1.76E-01  1.76E-01  4.94E-02  1.79E-01
     2.5   1.75E-01  1.76E-01  0.00E+00  2.72E+02  6.97E-01  7.84E+00  1.76E-01  1.76E-01  5.46E-02  1.75E-01
     3.5   1.71E-01  1.76E-01  0.00E+00  4.85E+02  1.10E+00  1.40E+01  1.76E-01  1.76E-01  5.95E-02  1.72E-01
     4.5   1.68E-01  1.76E-01  0.00E+00  7.56E+02  1.63E+00  2.33E+01  1.76E-01  1.76E-01  6.41E-02  1.69E-01
     5.5   1.67E-01  1.76E-01  0.00E+00  1.09E+03  2.21E+00  3.68E+01  1.76E-01  1.76E-01  6.81E-02  1.67E-01
     6.5   1.64E-01  1.76E-01  0.00E+00  1.52E+03  2.79E+00  5.55E+01  1.76E-01  1.76E-01  7.15E-02  1.65E-01
     7.5   1.61E-01  1.76E-01  0.00E+00  2.07E+03  3.24E+00  7.92E+01  1.76E-01  1.76E-01  7.43E-02  1.62E-01
     8.5   1.58E-01  1.76E-01  0.00E+00  2.57E+03  3.38E+00  1.04E+02  1.76E-01  1.76E-01  7.67E-02  1.60E-01
     9.5   1.58E-01  1.76E-01  0.00E+00  2.80E+03  3.17E+00  1.26E+02  1.76E-01  1.76E-01  7.89E-02  1.59E-01
    10.5   1.64E-01  1.76E-01  0.00E+00  2.64E+03  2.56E+00  1.41E+02  1.76E-01  1.76E-01  8.16E-02  1.62E-01
    11.5   1.80E-01  1.76E-01  7.07E+04  6.65E+02  1.18E+00  1.08E+02  1.76E-01  1.76E-01  8.64E-02  1.71E-01
    12.5   1.85E-01  1.76E-01  8.30E+03  1.20E+02  4.10E-01  5.84E+01  1.76E-01  1.76E-01  9.57E-02  1.80E-01
    13.5   1.77E-01  1.76E-01  5.89E+02  1.84E+01  2.08E-01  1.87E+01  1.76E-01  1.76E-01  1.13E-01  1.77E-01
    14.5   1.63E-01  1.76E-01  3.29E+02  1.66E+01  1.79E-01  6.86E+00  1.76E-01  1.76E-01  1.44E-01  1.64E-01
    15.5   1.48E-01  1.76E-01  3.22E+02  2.35E+01  1.76E-01  7.96E+00  1.76E-01  1.76E-01  1.90E-01  1.49E-01
    16.5   1.38E-01  1.76E-01  3.12E+02  2.94E+01  1.76E-01  1.13E+01  1.76E-01  1.76E-01  2.54E-01  1.39E-01
    17.5   1.35E-01  1.76E-01  3.00E+02  3.30E+01  1.77E-01  1.37E+01  1.76E-01  1.76E-01  3.33E-01  1.35E-01
    18.5   1.37E-01  1.76E-01  2.87E+02  3.41E+01  1.78E-01  1.50E+01  1.76E-01  1.76E-01  4.25E-01  1.37E-01
    19.5   1.44E-01  1.77E-01  2.73E+02  3.35E+01  1.80E-01  1.52E+01  1.77E-01  1.77E-01  5.26E-01  1.45E-01
    20.5   1.56E-01  1.77E-01  2.59E+02  3.19E+01  1.83E-01  1.47E+01  1.77E-01  1.77E-01  6.30E-01  1.56E-01
    21.5   1.72E-01  1.77E-01  2.45E+02  2.90E+01  1.86E-01  1.36E+01  1.77E-01  1.77E-01  7.37E-01  1.72E-01
    22.5   1.90E-01  1.78E-01  2.31E+02  2.60E+01  1.89E-01  1.23E+01  1.78E-01  1.78E-01  8.46E-01  1.91E-01
    23.5   2.09E-01  1.78E-01  2.18E+02  2.31E+01  1.93E-01  1.11E+01  1.78E-01  1.78E-01  9.58E-01  2.10E-01
    24.5   2.28E-01  1.78E-01  2.05E+02  2.05E+01  1.97E-01  9.91E+00  1.78E-01  1.78E-01  1.08E+00  2.29E-01
    25.5   2.44E-01  1.78E-01  1.92E+02  1.83E+01  2.01E-01  8.90E+00  1.78E-01  1.78E-01  1.20E+00  2.45E-01
    26.5   2.58E-01  1.79E-01  1.79E+02  1.64E+01  2.05E-01  8.03E+00  1.79E-01  1.79E-01  1.33E+00  2.59E-01
    27.5   2.68E-01  1.79E-01  1.67E+02  1.49E+01  2.08E-01  7.30E+00  1.79E-01  1.79E-01  1.47E+00  2.69E-01
    28.5   2.75E-01  1.79E-01  1.55E+02  1.36E+01  2.11E-01  6.69E+00  1.79E-01  1.79E-01  1.61E+00  2.76E-01
    29.5   2.79E-01  1.80E-01  1.43E+02  1.25E+01  2.12E-01  6.15E+00  1.80E-01  1.80E-01  1.76E+00  2.80E-01
    30.5   2.80E-01  1.80E-01  1.32E+02  1.15E+01  2.12E-01  5.65E+00  1.80E-01  1.80E-01  1.90E+00  2.82E-01
    31.5   2.80E-01  1.80E-01  1.21E+02  1.05E+01  2.11E-01  5.18E+00  1.80E-01  1.80E-01  2.04E+00  2.82E-01
    32.5   2.79E-01  1.81E-01  1.10E+02  9.61E+00  2.07E-01  4.71E+00  1.81E-01  1.81E-01  2.17E+00  2.81E-01
    33.5   2.79E-01  1.81E-01  1.00E+02  8.55E+00  2.03E-01  4.16E+00  1.81E-01  1.81E-01  2.26E+00  2.80E-01
    34.5   2.79E-01  1.81E-01  9.10E+01  7.48E+00  1.98E-01  3.59E+00  1.81E-01  1.81E-01  2.34E+00  2.80E-01
    35.5   2.79E-01  1.81E-01  8.23E+01  6.43E+00  1.94E-01  3.02E+00  1.81E-01  1.81E-01  2.40E+00  2.80E-01
    36.5   2.79E-01  1.82E-01  7.44E+01  5.43E+00  1.90E-01  2.47E+00  1.82E-01  1.82E-01  2.47E+00  2.80E-01
    37.5   2.79E-01  1.82E-01  6.73E+01  4.52E+00  1.88E-01  1.96E+00  1.82E-01  1.82E-01  2.53E+00  2.80E-01
    38.5   2.78E-01  1.82E-01  6.10E+01  3.70E+00  1.86E-01  1.50E+00  1.82E-01  1.82E-01  2.62E+00  2.79E-01
    39.5   2.76E-01  1.82E-01  5.54E+01  2.99E+00  1.85E-01  1.11E+00  1.82E-01  1.82E-01  2.73E+00  2.78E-01
    40.5   2.75E-01  1.83E-01  5.05E+01  2.39E+00  1.84E-01  8.06E-01  1.83E-01  1.83E-01  2.88E+00  2.76E-01
    41.5   2.74E-01  1.83E-01  4.63E+01  1.91E+00  1.84E-01  5.84E-01  1.83E-01  1.83E-01  3.05E+00  2.75E-01
    42.5   2.73E-01  1.83E-01  4.28E+01  1.53E+00  1.84E-01  4.38E-01  1.83E-01  1.83E-01  3.23E+00  2.74E-01
    43.5   2.73E-01  1.83E-01  3.99E+01  1.24E+00  1.84E-01  3.45E-01  1.83E-01  1.83E-01  3.42E+00  2.74E-01
    44.5   2.73E-01  1.83E-01  3.75E+01  1.02E+00  1.83E-01  2.88E-01  1.83E-01  1.83E-01  3.60E+00  2.74E-01
    45.5   2.72E-01  1.83E-01  3.55E+01  8.57E-01  1.83E-01  2.52E-01  1.83E-01  1.83E-01  3.77E+00  2.73E-01
    46.5   2.72E-01  1.83E-01  3.39E+01  7.30E-01  1.83E-01  2.29E-01  1.83E-01  1.83E-01  3.91E+00  2.73E-01
    47.5   2.72E-01  1.83E-01  3.26E+01  6.33E-01  1.83E-01  2.15E-01  1.83E-01  1.83E-01  4.05E+00  2.73E-01
    48.5   2.72E-01  1.83E-01  3.15E+01  5.61E-01  1.83E-01  2.05E-01  1.83E-01  1.83E-01  4.19E+00  2.73E-01
    49.5   2.72E-01  1.83E-01  3.06E+01  5.07E-01  1.83E-01  1.99E-01  1.83E-01  1.83E-01  4.31E+00  2.73E-01
    50.5   2.71E-01  1.83E-01  2.99E+01  4.63E-01  1.83E-01  1.95E-01  1.83E-01  1.83E-01  4.41E+00  2.72E-01
    51.5   2.71E-01  1.83E-01  2.93E+01  4.27E-01  1.83E-01  1.92E-01  1.83E-01  1.83E-01  4.48E+00  2.72E-01
    52.5   2.71E-01  1.83E-01  2.89E+01  4.02E-01  1.83E-01  1.90E-01  1.83E-01  1.83E-01  4.50E+00  2.72E-01
    53.5   2.71E-01  1.83E-01  2.85E+01  3.83E-01  1.83E-01  1.88E-01  1.83E-01  1.83E-01  4.48E+00  2.72E-01
    54.5   2.71E-01  1.83E-01  2.83E+01  3.68E-01  1.83E-01  1.87E-01  1.83E-01  1.83E-01  4.41E+00  2.72E-01
    55.5   2.70E-01  1.83E-01  2.82E+01  3.57E-01  1.83E-01  1.86E-01  1.83E-01  1.83E-01  4.29E+00  2.71E-01
    56.5   2.70E-01  1.83E-01  2.81E+01  3.50E-01  1.83E-01  1.85E-01  1.83E-01  1.83E-01  4.14E+00  2.71E-01
    57.5   2.70E-01  1.83E-01  2.81E+01  3.46E-01  1.83E-01  1.84E-01  1.83E-01  1.83E-01  3.97E+00  2.71E-01
    58.5   2.71E-01  1.83E-01  2.82E+01  3.45E-01  1.83E-01  1.84E-01  1.83E-01  1.83E-01  3.80E+00  2.72E-01
    59.5   2.71E-01  1.83E-01  2.84E+01  3.48E-01  1.83E-01  1.83E-01  1.83E-01  1.83E-01  3.62E+00  2.72E-01
    60.5   2.71E-01  1.83E-01  2.86E+01  3.52E-01  1.83E-01  1.83E-01  1.83E-01  1.83E-01  3.45E+00  2.72E-01
    61.5   2.71E-01  1.83E-01  2.90E+01  3.60E-01  1.83E-01  1.82E-01  1.83E-01  1.83E-01  3.30E+00  2.72E-01
    62.5   2.72E-01  1.83E-01  2.93E+01  3.68E-01  1.83E-01  1.82E-01  1.83E-01  1.83E-01  3.17E+00  2.72E-01
    63.5   2.71E-01  1.83E-01  2.98E+01  3.82E-01  1.83E-01  1.79E-01  1.83E-01  1.83E-01  3.05E+00  2.72E-01
    64.5   2.70E-01  1.83E-01  3.03E+01  3.94E-01  1.83E-01  1.79E-01  1.83E-01  1.83E-01  2.95E+00  2.73E-01
    65.5   2.70E-01  1.83E-01  3.10E+01  4.10E-01  1.83E-01  1.78E-01  1.83E-01  1.83E-01  2.86E+00  2.74E-01
    66.5   2.68E-01  1.83E-01  3.17E+01  4.33E-01  1.83E-01  1.74E-01  1.83E-01  1.83E-01  2.79E+00  2.75E-01
    67.5   2.66E-01  1.83E-01  3.26E+01  4.64E-01  1.83E-01  1.72E-01  1.83E-01  1.83E-01  2.73E+00  2.76E-01
    68.5   2.64E-01  1.83E-01  3.36E+01  5.08E-01  1.83E-01  1.72E-01  1.83E-01  1.83E-01  2.69E+00  2.77E-01
    69.5   2.63E-01  1.83E-01  3.48E+01  5.67E-01  1.83E-01  1.74E-01  1.83E-01  1.83E-01  2.67E+00  2.78E-01
    70.5   2.62E-01  1.83E-01  3.62E+01  6.40E-01  1.83E-01  1.79E-01  1.83E-01  1.83E-01  2.66E+00  2.79E-01
    71.5   2.62E-01  1.83E-01  3.77E+01  7.27E-01  1.83E-01  1.87E-01  1.83E-01  1.83E-01  2.66E+00  2.79E-01
    72.5   2.61E-01  1.83E-01  3.96E+01  8.22E-01  1.83E-01  1.95E-01  1.83E-01  1.83E-01  2.68E+00  2.80E-01
    73.5   2.61E-01  1.83E-01  4.19E+01  9.21E-01  1.83E-01  2.01E-01  1.83E-01  1.83E-01  2.72E+00  2.81E-01
    74.5   2.61E-01  1.83E-01  4.49E+01  1.02E+00  1.83E-01  2.05E-01  1.83E-01  1.83E-01  2.78E+00  2.81E-01
    75.5   2.60E-01  1.83E-01  4.85E+01  1.11E+00  1.83E-01  2.05E-01  1.83E-01  1.83E-01  2.86E+00  2.82E-01
    76.5   2.60E-01  1.83E-01  5.29E+01  1.20E+00  1.83E-01  2.04E-01  1.83E-01  1.83E-01  2.97E+00  2.83E-01
    77.5   2.60E-01  1.83E-01  5.82E+01  1.27E+00  1.83E-01  1.98E-01  1.83E-01  1.83E-01  3.09E+00  2.83E-01
    78.5   2.60E-01  1.83E-01  6.43E+01  1.32E+00  1.83E-01  2.09E-01  1.83E-01  1.83E-01  3.23E+00  2.84E-01
    79.5   2.60E-01  1.83E-01  7.12E+01  1.30E+00  1.83E-01  2.61E-01  1.83E-01  1.83E-01  3.40E+00  2.87E-01
    80.5   2.59E-01  1.83E-01  7.83E+01  1.05E+00  1.83E-01  2.78E-01  1.83E-01  1.83E-01  3.58E+00  2.97E-01
    81.5   2.59E-01  1.83E-01  8.35E+01  7.84E-01  1.83E-01  2.57E-01  1.83E-01  1.83E-01  3.79E+00  3.00E-01
    82.5   2.59E-01  1.83E-01  8.67E+01  6.44E-01  1.83E-01  2.53E-01  1.83E-01  1.83E-01  4.01E+00  3.00E-01
    83.5   2.59E-01  1.83E-01  8.86E+01  5.49E-01  1.83E-01  2.53E-01  1.83E-01  1.83E-01  4.25E+00  3.00E-01
    84.5   2.59E-01  1.83E-01  8.98E+01  4.78E-01  1.83E-01  2.52E-01  1.83E-01  1.83E-01  4.51E+00  3.00E-01
    85.5   2.59E-01  1.83E-01  9.05E+01  4.27E-01  1.83E-01  2.52E-01  1.83E-01  1.83E-01  4.78E+00  3.00E-01
    86.5   2.59E-01  1.83E-01  9.09E+01  4.01E-01  1.83E-01  2.52E-01  1.83E-01  1.83E-01  5.06E+00  2.99E-01
    87.5   2.59E-01  1.83E-01  9.12E+01  3.84E-01  1.83E-01  2.52E-01  1.83E-01  1.83E-01  5.36E+00  2.99E-01
    88.5   2.59E-01  1.83E-01  9.13E+01  3.75E-01  1.83E-01  2.52E-01  1.83E-01  1.83E-01  5.67E+00  2.99E-01
    89.5   2.59E-01  1.83E-01  9.15E+01  3.73E-01  1.83E-01  2.52E-01  1.83E-01  1.83E-01  6.00E+00  2.99E-01
    90.5   2.59E-01  1.83E-01  9.15E+01  3.81E-01  1.83E-01  2.52E-01  1.83E-01  1.83E-01  6.33E+00  2.99E-01
    91.5   2.59E-01  1.82E-01  9.16E+01  3.99E-01  1.82E-01  2.52E-01  1.82E-01  1.82E-01  6.68E+00  2.99E-01
    92.5   2.58E-01  1.82E-01  9.16E+01  4.20E-01  1.82E-01  2.52E-01  1.82E-01  1.82E-01  7.03E+00  2.99E-01
    93.5   2.58E-01  1.82E-01  9.16E+01  4.53E-01  1.82E-01  2.52E-01  1.82E-01  1.82E-01  7.39E+00  2.99E-01
    94.5   2.58E-01  1.81E-01  9.16E+01  4.99E-01  1.81E-01  2.52E-01  1.81E-01  1.81E-01  7.73E+00  2.99E-01
    95.5   2.57E-01  1.81E-01  9.16E+01  5.59E-01  1.81E-01  2.52E-01  1.81E-01  1.81E-01  8.05E+00  2.99E-01
    96.5   2.57E-01  1.81E-01  9.16E+01  6.48E-01  1.81E-01  2.52E-01  1.81E-01  1.81E-01  8.30E+00  2.99E-01
    97.5   2.56E-01  1.80E-01  9.16E+01  7.75E-01  1.80E-01  2.52E-01  1.80E-01  1.80E-01  8.48E+00  2.99E-01
    98.5   2.55E-01  1.79E-01  9.17E+01  9.70E-01  1.79E-01  2.52E-01  1.79E-01  1.79E-01  8.54E+00  2.99E-01
    99.5   2.55E-01  1.78E-01  9.17E+01  1.27E+00  1.78E-01  2.52E-01  1.78E-01  1.78E-01  8.43E+00  2.99E-01
 
     Z(km)  CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
