 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  Phi  2.3614E+03  1.1786E+01  2.9464E+00  1.4417E+07  2.3539E+02  4.9589E+13  8.7447E+13  9.9431E+01  2.2979E+14  6.0135-154
 LBC       0           0           0           0           0           0           0           0           0           *
 TPI   1.4801E+11  5.7708E+09  1.4427E+09  1.1666E+20  2.3200E+14  3.5273E+11  1.7803E+10  1.9602E+08  2.1266E+14  1.7585E+11
 TLI   1.4801E+11  5.7707E+09  1.4427E+09  1.2393E+20  3.4687E+08  3.5744E+11  1.9932E+08  2.3005E+08  2.8582E+12  2.7634E+05
 FUP   5.3558E-04  1.4345E-22  3.5862E-23  3.3299E+17 -4.1015E+04 -1.4320E+06 -5.9668E-01 -3.8881E-01  5.3146E+08 -2.6648E+10
 FLOW -6.3620E+08 -1.1537E+07 -2.8842E+06 -2.1631E+15 -2.4929E+10  4.0165E+14 -7.9983E+13 -1.3135E+07 -2.0864E+14  1.3545E+04
 CON  -6.3606E+08 -1.1502E+07 -2.8840E+06 -7.6039E+18  2.3198E+14  4.0165E+14 -7.9965E+13 -4.7171E+07  1.1574E+12  0.0000E+00
 

  SR 
  Phi
 LBC
 TPI 
 TLI 
 FUP 
 FLOW
 CON 
 
 delta 17O values with altitude
     Z(km)  H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
     0.5  -1.00E+03 -1.00E+03  0.00E+00 -7.29E+02 -9.96E+02 -9.96E+02 -1.00E+03 -1.00E+03 -2.43E+02 -1.00E+03
     1.5  -1.00E+03 -1.00E+03  0.00E+00 -7.57E+02 -9.96E+02 -9.95E+02 -1.00E+03 -1.00E+03 -2.72E+02 -1.00E+03
     2.5  -1.00E+03 -1.00E+03  0.00E+00 -7.84E+02 -9.96E+02 -9.95E+02 -1.00E+03 -1.00E+03 -3.01E+02 -1.00E+03
     3.5  -1.00E+03 -1.00E+03  0.00E+00 -8.17E+02 -9.96E+02 -9.95E+02 -1.00E+03 -1.00E+03 -3.29E+02 -1.00E+03
     4.5  -1.00E+03 -1.00E+03  0.00E+00 -8.53E+02 -9.96E+02 -9.95E+02 -1.00E+03 -1.00E+03 -3.54E+02 -1.00E+03
     5.5  -1.00E+03 -1.00E+03  0.00E+00 -8.86E+02 -9.96E+02 -9.95E+02 -1.00E+03 -1.00E+03 -3.76E+02 -1.00E+03
     6.5  -1.00E+03 -1.00E+03  0.00E+00 -9.13E+02 -9.97E+02 -9.96E+02 -1.00E+03 -1.00E+03 -3.93E+02 -1.00E+03
     7.5  -1.00E+03 -1.00E+03  0.00E+00 -9.35E+02 -9.97E+02 -9.96E+02 -1.00E+03 -1.00E+03 -4.08E+02 -1.00E+03
     8.5  -1.00E+03 -1.00E+03  0.00E+00 -9.56E+02 -9.98E+02 -9.97E+02 -1.00E+03 -1.00E+03 -4.19E+02 -1.00E+03
     9.5  -1.00E+03 -1.00E+03  0.00E+00 -9.74E+02 -9.99E+02 -9.97E+02 -1.00E+03 -1.00E+03 -4.28E+02 -1.00E+03
    10.5  -1.00E+03 -1.00E+03  0.00E+00 -9.85E+02 -9.99E+02 -9.98E+02 -1.00E+03 -1.00E+03 -4.38E+02 -1.00E+03
    11.5  -1.00E+03 -1.00E+03 -4.73E-02 -9.91E+02 -9.99E+02 -9.98E+02 -1.00E+03 -1.00E+03 -4.52E+02 -1.00E+03
    12.5  -1.00E+03 -1.00E+03 -4.74E-01 -9.88E+02 -9.99E+02 -9.98E+02 -1.00E+03 -1.00E+03 -4.76E+02 -1.00E+03
    13.5  -1.00E+03 -1.00E+03 -1.02E+01 -9.80E+02 -9.97E+02 -9.97E+02 -1.00E+03 -1.00E+03 -5.17E+02 -1.00E+03
    14.5  -1.00E+03 -1.00E+03 -2.65E+01 -9.67E+02 -9.94E+02 -9.93E+02 -1.00E+03 -1.00E+03 -5.76E+02 -1.00E+03
    15.5  -1.00E+03 -1.00E+03 -4.97E+01 -9.55E+02 -9.89E+02 -9.88E+02 -1.00E+03 -1.00E+03 -6.49E+02 -1.00E+03
    16.5  -1.00E+03 -1.00E+03 -7.96E+01 -9.45E+02 -9.85E+02 -9.83E+02 -1.00E+03 -1.00E+03 -7.29E+02 -1.00E+03
    17.5  -1.00E+03 -1.00E+03 -1.15E+02 -9.40E+02 -9.82E+02 -9.80E+02 -1.00E+03 -1.00E+03 -8.06E+02 -1.00E+03
    18.5  -1.00E+03 -1.00E+03 -1.54E+02 -9.39E+02 -9.80E+02 -9.78E+02 -1.00E+03 -1.00E+03 -8.70E+02 -1.00E+03
    19.5  -1.00E+03 -1.00E+03 -1.95E+02 -9.40E+02 -9.80E+02 -9.77E+02 -1.00E+03 -1.00E+03 -9.18E+02 -1.00E+03
    20.5  -1.00E+03 -1.00E+03 -2.37E+02 -9.43E+02 -9.80E+02 -9.77E+02 -1.00E+03 -1.00E+03 -9.50E+02 -1.00E+03
    21.5  -1.00E+03 -1.00E+03 -2.78E+02 -9.47E+02 -9.81E+02 -9.78E+02 -1.00E+03 -1.00E+03 -9.71E+02 -1.00E+03
    22.5  -1.00E+03 -1.00E+03 -3.19E+02 -9.52E+02 -9.82E+02 -9.80E+02 -1.00E+03 -1.00E+03 -9.83E+02 -1.00E+03
    23.5  -1.00E+03 -1.00E+03 -3.59E+02 -9.56E+02 -9.84E+02 -9.81E+02 -1.00E+03 -1.00E+03 -9.90E+02 -1.00E+03
    24.5  -1.00E+03 -1.00E+03 -3.99E+02 -9.61E+02 -9.85E+02 -9.82E+02 -1.00E+03 -1.00E+03 -9.94E+02 -1.00E+03
    25.5  -1.00E+03 -1.00E+03 -4.37E+02 -9.64E+02 -9.86E+02 -9.83E+02 -1.00E+03 -1.00E+03 -9.95E+02 -1.00E+03
    26.5  -1.00E+03 -1.00E+03 -4.74E+02 -9.68E+02 -9.87E+02 -9.84E+02 -1.00E+03 -1.00E+03 -9.95E+02 -1.00E+03
    27.5  -1.00E+03 -1.00E+03 -5.11E+02 -9.71E+02 -9.89E+02 -9.85E+02 -1.00E+03 -1.00E+03 -9.94E+02 -1.00E+03
    28.5  -1.00E+03 -1.00E+03 -5.46E+02 -9.73E+02 -9.89E+02 -9.86E+02 -1.00E+03 -1.00E+03 -9.92E+02 -1.00E+03
    29.5  -1.00E+03 -1.00E+03 -5.81E+02 -9.75E+02 -9.90E+02 -9.87E+02 -1.00E+03 -1.00E+03 -9.88E+02 -1.00E+03
    30.5  -1.00E+03 -1.00E+03 -6.15E+02 -9.77E+02 -9.91E+02 -9.87E+02 -1.00E+03 -1.00E+03 -9.83E+02 -1.00E+03
    31.5  -1.00E+03 -1.00E+03 -6.48E+02 -9.79E+02 -9.92E+02 -9.88E+02 -1.00E+03 -1.00E+03 -9.76E+02 -1.00E+03
    32.5  -9.99E+02 -9.99E+02 -6.79E+02 -9.81E+02 -9.92E+02 -9.89E+02 -9.99E+02 -9.99E+02 -9.68E+02 -9.99E+02
    33.5  -9.99E+02 -9.99E+02 -7.08E+02 -9.83E+02 -9.93E+02 -9.90E+02 -9.99E+02 -9.99E+02 -9.58E+02 -9.99E+02
    34.5  -9.99E+02 -9.99E+02 -7.36E+02 -9.84E+02 -9.94E+02 -9.91E+02 -9.99E+02 -9.99E+02 -9.47E+02 -9.99E+02
    35.5  -9.99E+02 -9.99E+02 -7.62E+02 -9.86E+02 -9.95E+02 -9.91E+02 -9.99E+02 -9.99E+02 -9.35E+02 -9.99E+02
    36.5  -9.99E+02 -9.99E+02 -7.85E+02 -9.87E+02 -9.95E+02 -9.92E+02 -9.99E+02 -9.99E+02 -9.21E+02 -9.99E+02
    37.5  -9.99E+02 -9.99E+02 -8.06E+02 -9.89E+02 -9.96E+02 -9.93E+02 -9.99E+02 -9.99E+02 -9.08E+02 -9.99E+02
    38.5  -9.99E+02 -9.99E+02 -8.25E+02 -9.90E+02 -9.97E+02 -9.94E+02 -9.99E+02 -9.99E+02 -8.94E+02 -9.99E+02
    39.5  -9.99E+02 -9.99E+02 -8.41E+02 -9.92E+02 -9.97E+02 -9.95E+02 -9.99E+02 -9.99E+02 -8.79E+02 -9.99E+02
    40.5  -9.99E+02 -9.99E+02 -8.56E+02 -9.93E+02 -9.98E+02 -9.96E+02 -9.99E+02 -9.99E+02 -8.62E+02 -9.99E+02
    41.5  -9.99E+02 -9.99E+02 -8.68E+02 -9.94E+02 -9.98E+02 -9.97E+02 -9.99E+02 -9.99E+02 -8.41E+02 -9.99E+02
    42.5  -9.99E+02 -9.99E+02 -8.79E+02 -9.95E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -8.16E+02 -9.99E+02
    43.5  -9.99E+02 -9.99E+02 -8.88E+02 -9.96E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -7.86E+02 -9.99E+02
    44.5  -9.99E+02 -9.99E+02 -8.95E+02 -9.97E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -7.52E+02 -9.99E+02
    45.5  -9.99E+02 -9.99E+02 -9.02E+02 -9.97E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -7.15E+02 -9.99E+02
    46.5  -9.99E+02 -9.99E+02 -9.07E+02 -9.97E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -6.76E+02 -9.99E+02
    47.5  -9.99E+02 -9.99E+02 -9.12E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -6.37E+02 -9.99E+02
    48.5  -9.99E+02 -9.99E+02 -9.16E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -5.97E+02 -9.99E+02
    49.5  -9.99E+02 -9.99E+02 -9.20E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -5.58E+02 -9.99E+02
    50.5  -9.99E+02 -9.99E+02 -9.23E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -5.22E+02 -9.99E+02
    51.5  -9.99E+02 -9.99E+02 -9.26E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -4.91E+02 -9.99E+02
    52.5  -9.99E+02 -9.99E+02 -9.29E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -4.64E+02 -9.99E+02
    53.5  -9.99E+02 -9.99E+02 -9.31E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -4.42E+02 -9.99E+02
    54.5  -9.99E+02 -9.99E+02 -9.33E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -4.24E+02 -9.99E+02
    55.5  -9.99E+02 -9.99E+02 -9.35E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -4.12E+02 -9.99E+02
    56.5  -9.99E+02 -9.99E+02 -9.37E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -4.03E+02 -9.99E+02
    57.5  -9.99E+02 -9.99E+02 -9.39E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -3.97E+02 -9.99E+02
    58.5  -9.99E+02 -9.99E+02 -9.41E+02 -9.98E+02 -9.99E+02 -9.98E+02 -9.99E+02 -9.99E+02 -3.93E+02 -9.99E+02
    59.5  -9.98E+02 -9.98E+02 -9.42E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -3.91E+02 -9.98E+02
    60.5  -9.98E+02 -9.98E+02 -9.44E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -3.91E+02 -9.98E+02
    61.5  -9.98E+02 -9.98E+02 -9.46E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -3.91E+02 -9.98E+02
    62.5  -9.98E+02 -9.98E+02 -9.47E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -3.92E+02 -9.98E+02
    63.5  -9.98E+02 -9.98E+02 -9.49E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -3.93E+02 -9.98E+02
    64.5  -9.98E+02 -9.98E+02 -9.50E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -3.95E+02 -9.98E+02
    65.5  -9.98E+02 -9.98E+02 -9.51E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -3.96E+02 -9.98E+02
    66.5  -9.98E+02 -9.98E+02 -9.53E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -3.98E+02 -9.98E+02
    67.5  -9.98E+02 -9.98E+02 -9.54E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -4.00E+02 -9.98E+02
    68.5  -9.98E+02 -9.98E+02 -9.56E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -4.02E+02 -9.98E+02
    69.5  -9.98E+02 -9.98E+02 -9.57E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -4.03E+02 -9.98E+02
    70.5  -9.98E+02 -9.98E+02 -9.58E+02 -9.97E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -4.05E+02 -9.98E+02
    71.5  -9.98E+02 -9.98E+02 -9.60E+02 -9.97E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -4.07E+02 -9.98E+02
    72.5  -9.98E+02 -9.98E+02 -9.61E+02 -9.97E+02 -9.98E+02 -9.97E+02 -9.98E+02 -9.98E+02 -4.09E+02 -9.98E+02
    73.5  -9.98E+02 -9.98E+02 -9.62E+02 -9.97E+02 -9.98E+02 -9.97E+02 -9.98E+02 -9.98E+02 -4.11E+02 -9.98E+02
    74.5  -9.98E+02 -9.98E+02 -9.64E+02 -9.97E+02 -9.98E+02 -9.97E+02 -9.98E+02 -9.98E+02 -4.14E+02 -9.98E+02
    75.5  -9.98E+02 -9.98E+02 -9.65E+02 -9.97E+02 -9.98E+02 -9.97E+02 -9.98E+02 -9.98E+02 -4.17E+02 -9.98E+02
    76.5  -9.98E+02 -9.98E+02 -9.66E+02 -9.97E+02 -9.98E+02 -9.97E+02 -9.98E+02 -9.98E+02 -4.20E+02 -9.98E+02
    77.5  -9.97E+02 -9.97E+02 -9.68E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -4.24E+02 -9.98E+02
    78.5  -9.97E+02 -9.97E+02 -9.69E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -4.28E+02 -9.97E+02
    79.5  -9.97E+02 -9.97E+02 -9.70E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -4.32E+02 -9.97E+02
    80.5  -9.97E+02 -9.97E+02 -9.71E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -4.37E+02 -9.97E+02
    81.5  -9.97E+02 -9.97E+02 -9.71E+02 -9.96E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -4.42E+02 -9.97E+02
    82.5  -9.96E+02 -9.96E+02 -9.71E+02 -9.96E+02 -9.96E+02 -9.97E+02 -9.96E+02 -9.96E+02 -4.47E+02 -9.97E+02
    83.5  -9.96E+02 -9.96E+02 -9.71E+02 -9.96E+02 -9.96E+02 -9.97E+02 -9.96E+02 -9.96E+02 -4.52E+02 -9.97E+02
    84.5  -9.96E+02 -9.96E+02 -9.71E+02 -9.96E+02 -9.96E+02 -9.97E+02 -9.96E+02 -9.96E+02 -4.57E+02 -9.97E+02
    85.5  -9.95E+02 -9.95E+02 -9.71E+02 -9.95E+02 -9.95E+02 -9.97E+02 -9.95E+02 -9.95E+02 -4.63E+02 -9.97E+02
    86.5  -9.95E+02 -9.95E+02 -9.71E+02 -9.95E+02 -9.95E+02 -9.97E+02 -9.95E+02 -9.95E+02 -4.69E+02 -9.97E+02
    87.5  -9.94E+02 -9.94E+02 -9.71E+02 -9.94E+02 -9.94E+02 -9.97E+02 -9.94E+02 -9.94E+02 -4.75E+02 -9.97E+02
    88.5  -9.94E+02 -9.94E+02 -9.71E+02 -9.94E+02 -9.94E+02 -9.97E+02 -9.94E+02 -9.94E+02 -4.81E+02 -9.97E+02
    89.5  -9.93E+02 -9.93E+02 -9.71E+02 -9.93E+02 -9.93E+02 -9.97E+02 -9.93E+02 -9.93E+02 -4.87E+02 -9.97E+02
    90.5  -9.92E+02 -9.92E+02 -9.71E+02 -9.92E+02 -9.92E+02 -9.97E+02 -9.92E+02 -9.92E+02 -4.93E+02 -9.97E+02
    91.5  -9.91E+02 -9.91E+02 -9.71E+02 -9.91E+02 -9.91E+02 -9.97E+02 -9.91E+02 -9.91E+02 -4.99E+02 -9.97E+02
    92.5  -9.90E+02 -9.90E+02 -9.71E+02 -9.90E+02 -9.90E+02 -9.97E+02 -9.90E+02 -9.90E+02 -5.04E+02 -9.97E+02
    93.5  -9.88E+02 -9.88E+02 -9.71E+02 -9.88E+02 -9.88E+02 -9.97E+02 -9.88E+02 -9.88E+02 -5.07E+02 -9.97E+02
    94.5  -9.87E+02 -9.87E+02 -9.71E+02 -9.87E+02 -9.87E+02 -9.97E+02 -9.87E+02 -9.87E+02 -5.09E+02 -9.97E+02
    95.5  -9.85E+02 -9.85E+02 -9.71E+02 -9.85E+02 -9.85E+02 -9.97E+02 -9.85E+02 -9.85E+02 -5.10E+02 -9.97E+02
    96.5  -9.83E+02 -9.83E+02 -9.71E+02 -9.83E+02 -9.83E+02 -9.97E+02 -9.83E+02 -9.83E+02 -5.08E+02 -9.97E+02
    97.5  -9.81E+02 -9.81E+02 -9.71E+02 -9.81E+02 -9.81E+02 -9.97E+02 -9.81E+02 -9.81E+02 -5.02E+02 -9.97E+02
    98.5  -9.79E+02 -9.79E+02 -9.71E+02 -9.79E+02 -9.79E+02 -9.97E+02 -9.79E+02 -9.79E+02 -4.94E+02 -9.97E+02
    99.5  -9.77E+02 -9.77E+02 -9.71E+02 -9.77E+02 -9.77E+02 -9.97E+02 -9.77E+02 -9.77E+02 -4.80E+02 -9.97E+02
 
     Z(km)  CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
     0.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.12E+00 -9.89E+02 -9.93E+02 -8.59E+02 -9.29E+02 -9.96E+02 -1.00E+03
     1.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.12E+00 -9.89E+02 -9.93E+02 -8.73E+02 -9.33E+02 -9.96E+02  9.50E+11
     2.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.12E+00 -9.90E+02 -9.93E+02 -8.87E+02 -9.39E+02 -9.96E+02  3.66E+11
     3.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.12E+00 -9.91E+02 -9.94E+02 -9.04E+02 -9.45E+02 -9.96E+02  1.38E+11
     4.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.13E+00 -9.91E+02 -9.95E+02 -9.22E+02 -9.51E+02 -9.96E+02  5.25E+10
     5.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.13E+00 -9.92E+02 -9.95E+02 -9.39E+02 -9.57E+02 -9.96E+02  2.20E+10
     6.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.13E+00 -9.93E+02 -9.96E+02 -9.53E+02 -9.63E+02 -9.97E+02  1.15E+10
     7.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.13E+00 -9.94E+02 -9.96E+02 -9.64E+02 -9.68E+02 -9.97E+02  7.84E+09
     8.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.13E+00 -9.96E+02 -9.97E+02 -9.76E+02 -9.73E+02 -9.98E+02  6.66E+09
     9.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.13E+00 -9.97E+02 -9.98E+02 -9.85E+02 -9.77E+02 -9.99E+02  6.71E+09
    10.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.13E+00 -1.00E+03 -1.00E+03 -9.92E+02 -9.81E+02 -9.99E+02  7.74E+09
    11.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.13E+00 -1.00E+03 -1.00E+03 -9.96E+02 -9.86E+02 -9.99E+02  9.87E+09
    12.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.13E+00 -1.00E+03 -1.00E+03 -9.94E+02 -9.90E+02 -9.99E+02  1.11E+10
    13.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.14E+00 -1.00E+03 -1.00E+03 -9.90E+02 -9.89E+02 -9.97E+02  1.04E+10
    14.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.16E+00 -1.00E+03 -1.00E+03 -9.83E+02 -9.86E+02 -9.94E+02  8.49E+09
    15.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.18E+00 -1.00E+03 -1.00E+03 -9.77E+02 -9.83E+02 -9.89E+02  6.49E+09
    16.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.21E+00 -1.00E+03 -1.00E+03 -9.72E+02 -9.80E+02 -9.85E+02  4.82E+09
    17.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.24E+00 -1.00E+03 -1.00E+03 -9.70E+02 -9.78E+02 -9.82E+02  3.60E+09
    18.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.28E+00 -1.00E+03 -1.00E+03 -9.69E+02 -9.78E+02 -9.80E+02  2.75E+09
    19.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.32E+00 -1.00E+03 -1.00E+03 -9.70E+02 -9.78E+02 -9.80E+02  2.17E+09
    20.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.36E+00 -9.99E+02 -9.99E+02 -9.71E+02 -9.79E+02 -9.80E+02  1.77E+09
    21.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.41E+00 -9.99E+02 -9.99E+02 -9.73E+02 -9.81E+02 -9.81E+02  1.45E+09
    22.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.46E+00 -9.99E+02 -9.99E+02 -9.76E+02 -9.82E+02 -9.82E+02  1.23E+09
    23.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.50E+00 -9.99E+02 -9.99E+02 -9.78E+02 -9.84E+02 -9.84E+02  1.06E+09
    24.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.56E+00 -9.99E+02 -9.99E+02 -9.80E+02 -9.86E+02 -9.85E+02  9.45E+08
    25.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.61E+00 -9.99E+02 -9.99E+02 -9.82E+02 -9.87E+02 -9.86E+02  8.58E+08
    26.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.67E+00 -9.99E+02 -9.99E+02 -9.83E+02 -9.88E+02 -9.87E+02  7.96E+08
    27.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.73E+00 -9.99E+02 -9.99E+02 -9.85E+02 -9.89E+02 -9.88E+02  7.59E+08
    28.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.79E+00 -9.99E+02 -9.99E+02 -9.86E+02 -9.90E+02 -9.89E+02  7.48E+08
    29.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.86E+00 -9.99E+02 -9.99E+02 -9.87E+02 -9.91E+02 -9.90E+02  7.67E+08
    30.5  -1.00E+03 -1.00E+03 -1.00E+03 -2.94E+00 -9.99E+02 -9.99E+02 -9.88E+02 -9.92E+02 -9.91E+02  8.27E+08
    31.5  -1.00E+03 -1.00E+03 -1.00E+03 -3.02E+00 -9.99E+02 -9.99E+02 -9.89E+02 -9.92E+02 -9.92E+02  9.44E+08
    32.5  -9.99E+02 -9.99E+02 -9.99E+02 -3.11E+00 -9.99E+02 -9.99E+02 -9.90E+02 -9.93E+02 -9.92E+02  1.15E+09
    33.5  -9.99E+02 -9.99E+02 -9.99E+02 -3.21E+00 -9.99E+02 -9.99E+02 -9.91E+02 -9.93E+02 -9.93E+02  1.48E+09
    34.5  -9.99E+02 -9.99E+02 -9.99E+02 -3.33E+00 -9.99E+02 -9.99E+02 -9.92E+02 -9.94E+02 -9.94E+02  2.03E+09
    35.5  -9.99E+02 -9.99E+02 -9.99E+02 -3.45E+00 -9.99E+02 -9.99E+02 -9.92E+02 -9.94E+02 -9.95E+02  2.95E+09
    36.5  -9.99E+02 -9.99E+02 -9.99E+02 -3.58E+00 -9.99E+02 -9.99E+02 -9.93E+02 -9.95E+02 -9.95E+02  4.52E+09
    37.5  -9.99E+02 -9.99E+02 -9.99E+02 -3.72E+00 -9.99E+02 -9.99E+02 -9.94E+02 -9.95E+02 -9.96E+02  7.28E+09
    38.5  -9.99E+02 -9.99E+02 -9.99E+02 -3.87E+00 -9.99E+02 -9.99E+02 -9.95E+02 -9.96E+02 -9.97E+02  1.23E+10
    39.5  -9.99E+02 -9.99E+02 -9.99E+02 -4.03E+00 -9.99E+02 -9.99E+02 -9.95E+02 -9.96E+02 -9.97E+02  2.15E+10
    40.5  -9.99E+02 -9.99E+02 -9.99E+02 -4.20E+00 -9.99E+02 -9.99E+02 -9.96E+02 -9.97E+02 -9.98E+02  3.85E+10
    41.5  -9.99E+02 -9.99E+02 -9.99E+02 -4.36E+00 -9.99E+02 -9.99E+02 -9.97E+02 -9.97E+02 -9.98E+02  6.93E+10
    42.5  -9.99E+02 -9.99E+02 -9.99E+02 -4.52E+00 -9.99E+02 -9.99E+02 -9.97E+02 -9.98E+02 -9.99E+02  1.24E+11
    43.5  -9.99E+02 -9.99E+02 -9.99E+02 -4.67E+00 -9.99E+02 -9.99E+02 -9.97E+02 -9.98E+02 -9.99E+02  2.20E+11
    44.5  -9.99E+02 -9.99E+02 -9.99E+02 -4.81E+00 -9.99E+02 -9.99E+02 -9.98E+02 -9.98E+02 -9.99E+02  3.86E+11
    45.5  -9.99E+02 -9.99E+02 -9.99E+02 -4.93E+00 -9.99E+02 -9.99E+02 -9.98E+02 -9.98E+02 -9.99E+02  6.70E+11
    46.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.03E+00 -9.99E+02 -9.99E+02 -9.98E+02 -9.98E+02 -9.99E+02  1.15E+12
    47.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.12E+00 -9.99E+02 -9.99E+02 -9.98E+02 -9.98E+02 -9.99E+02  1.96E+12
    48.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.20E+00 -9.99E+02 -9.99E+02 -9.98E+02 -9.98E+02 -9.99E+02  3.20E+12
    49.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.27E+00 -9.99E+02 -9.99E+02 -9.98E+02 -9.98E+02 -9.99E+02  5.10E+12
    50.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.33E+00 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.99E+02  8.07E+12
    51.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.39E+00 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.99E+02  1.27E+13
    52.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.43E+00 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.99E+02  1.91E+13
    53.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.47E+00 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.99E+02  2.80E+13
    54.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.50E+00 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.99E+02  4.05E+13
